the-wall-blue.html:30 -	time	id	type	x	y	below wall
the-wall-blue.html:156 -	1000	28	2	122.70297029702974	29.01485148514853	false
the-wall-blue.html:156 -	1000	29	2	85.92	55.39999999999999	false
the-wall-blue.html:156 -	1000	30	2	61.19801980198022	22.8019801980198	false
the-wall-blue.html:156 -	1000	31	2	34.4108910891089	55.12376237623761	false
the-wall-blue.html:156 -	1000	32	2	13.149253731343276	61.70149253731345	false
the-wall-blue.html:156 -	1000	33	2	91.98507462686564	44.1044776119403	false
the-wall-blue.html:156 -	1000	34	2	139.2425742574258	5.7079207920792046	false
the-wall-blue.html:156 -	1000	35	2	34.44059405940594	118.33168316831684	true
the-wall-blue.html:156 -	1000	36	2	17.32835820895522	12.597014925373136	false
the-wall-blue.html:156 -	1000	37	2	91.70149253731336	14.641791044776127	false
the-wall-blue.html:156 -	1000	38	2	103.67661691542291	11.935323383084572	false
the-wall-blue.html:156 -	1000	39	2	130.3681592039801	7.666666666666668	false
the-wall-blue.html:156 -	1000	40	2	125.10945273631845	63.004975124378106	false
the-wall-blue.html:156 -	1000	41	2	25.96517412935323	58.44278606965173	false
the-wall-blue.html:156 -	1000	42	2	57.985074626865654	44.50248756218905	false
the-wall-blue.html:156 -	1000	43	2	19.671641791044784	45.014925373134325	false
the-wall-blue.html:156 -	1000	44	2	76.14778325123157	35.36453201970445	false
the-wall-blue.html:156 -	1000	45	2	47.6256157635468	87.807881773399	true
the-wall-blue.html:156 -	1000	46	2	69.92537313432834	44.68656716417911	false
the-wall-blue.html:156 -	1000	47	2	43.910447761194014	42.34328358208956	false
the-wall-blue.html:156 -	1000	48	2	121.26865671641788	44.432835820895505	false
the-wall-blue.html:156 -	1000	49	2	37.875621890547286	24.1641791044776	false
the-wall-blue.html:156 -	1000	50	2	7.11442786069652	24.995024875621883	false
the-wall-blue.html:156 -	1000	51	2	125.72999999999995	17.089999999999996	false
the-wall-blue.html:156 -	1000	52	2	4.792079207920791	23.925742574257434	false
the-wall-blue.html:156 -	1000	53	2	109.97029702970299	27.63861386138612	false
the-wall-blue.html:156 -	1000	54	2	112.55940594059405	55.84653465346533	false
the-wall-blue.html:156 -	1000	55	2	97.96534653465353	59.990099009901	false
the-wall-blue.html:156 -	1000	56	2	9.999999999999995	46.955223880597025	false
the-wall-blue.html:156 -	1000	57	2	45.871287128712844	56.188118811881175	false
the-wall-blue.html:156 -	1000	58	2	33.82089552238807	36.08955223880596	false
the-wall-blue.html:156 -	1000	59	2	50.945544554455424	3.628712871287127	false
the-wall-blue.html:156 -	1000	60	2	44.15270935960593	115.61083743842367	true
the-wall-blue.html:156 -	1000	61	2	111.96534653465343	9.712871287128715	false
the-wall-blue.html:156 -	1000	62	2	55.97524752475247	32.03465346534654	false
the-wall-blue.html:156 -	1000	63	2	97.24875621890548	29.109452736318417	false
the-wall-blue.html:156 -	1000	64	2	58.82673267326731	80.87623762376242	true
the-wall-blue.html:156 -	1000	65	2	144.17910447761196	22.865671641791053	false
the-wall-blue.html:156 -	1000	66	2	26.13432835820895	9.671641791044776	false
the-wall-blue.html:156 -	1000	67	2	93.07960199004974	71.95522388059709	false
the-wall-blue.html:156 -	1000	68	2	43.08457711442786	13.149253731343281	false
the-wall-blue.html:156 -	1000	19	2	68.88499999999999	29.439999999999994	false
the-wall-blue.html:156 -	1000	20	2	74.87064676616919	39.79104477611941	false
the-wall-blue.html:156 -	1000	21	2	28.65346534653465	133.39603960396028	true
the-wall-blue.html:156 -	1000	22	2	28.846534653465337	117.21782178217823	true
the-wall-blue.html:156 -	1000	23	2	88.78109452736321	36.38805970149255	false
the-wall-blue.html:156 -	1000	24	2	104.73631840796017	143.07960199004972	true
the-wall-blue.html:156 -	1000	25	2	93.56930693069305	138.16831683168317	true
the-wall-blue.html:156 -	1000	26	2	95.47524752475246	90.0990099009901	true
the-wall-blue.html:156 -	1000	27	2	143.35148514851488	44.61881188118812	false
the-wall-blue.html:156 -	1000	28	2	76.97000000000006	68.71	false
the-wall-blue.html:156 -	1000	29	2	32.55721393034826	40.29353233830844	false
the-wall-blue.html:156 -	1000	30	2	48.79104477611937	13.139303482587074	false
the-wall-blue.html:156 -	1000	31	2	59.73134328358207	38.85572139303481	false
the-wall-blue.html:156 -	1000	32	2	45.990049751243774	43.50746268656715	false
the-wall-blue.html:156 -	1000	33	2	129.94000000000005	63.54500000000003	false
the-wall-blue.html:156 -	1000	34	2	100.490099009901	27.23762376237626	false
the-wall-blue.html:156 -	1000	35	2	89.32673267326734	64.84653465346537	false
the-wall-blue.html:156 -	1000	36	2	31.727722772277215	8.054455445544546	false
the-wall-blue.html:156 -	1000	37	2	90.24257425742583	127.16336633663366	true
the-wall-blue.html:156 -	1000	38	2	66.99504950495049	6.07920792079208	false
the-wall-blue.html:156 -	1000	39	2	33.99504950495047	27.58415841584158	false
the-wall-blue.html:156 -	1000	40	2	6.173267326732674	92.49009900990099	true
the-wall-blue.html:156 -	1000	41	2	111.70149253731341	23.18905472636816	false
the-wall-blue.html:156 -	1000	42	2	122.70149253731354	44.14427860696515	false
the-wall-blue.html:156 -	1000	43	2	95.33830845771143	144.57711442786066	true
the-wall-blue.html:156 -	1000	44	2	102.50990099009901	48.188118811881175	false
the-wall-blue.html:156 -	1000	45	2	112.11940298507459	38.68159203980099	false
the-wall-blue.html:156 -	1000	46	2	92.53731343283587	52.29850746268658	false
the-wall-blue.html:156 -	1000	47	2	132.81683168316835	32.683168316831676	false
the-wall-blue.html:156 -	1000	48	2	139.22772277227733	10.623762376237623	false
the-wall-blue.html:156 -	1000	49	2	138.77000000000004	57.66000000000001	false
the-wall-blue.html:156 -	1000	50	2	128.17999999999998	8.189999999999996	false
the-wall-blue.html:156 -	1000	51	2	22.465346534653474	10.762376237623762	false
the-wall-blue.html:156 -	1000	52	2	79.92499999999998	6.600000000000002	false
the-wall-blue.html:156 -	1000	53	2	142.53731343283576	40.46766169154228	false
the-wall-blue.html:156 -	1000	54	2	120.00995024875618	57.8308457711443	false
the-wall-blue.html:156 -	1000	55	2	141.22277227722776	15.737623762376243	false
the-wall-blue.html:156 -	1000	56	2	105.53233830845774	11.815920398009958	false
the-wall-blue.html:156 -	1000	57	2	77.61386138613867	52.48019801980199	false
the-wall-blue.html:156 -	1000	58	2	60.18407960199004	16.995024875621908	false
the-wall-blue.html:156 -	1000	59	2	60.45544554455443	70.35643564356431	false
the-wall-blue.html:156 -	1000	60	2	126.07462686567166	22.427860696517417	false
the-wall-blue.html:156 -	1000	61	2	99.75247524752477	115.28712871287127	true
the-wall-blue.html:156 -	1000	62	2	105.44278606965172	61.93532338308462	false
the-wall-blue.html:156 -	1000	63	2	47.203980099502495	26.263681592039802	false
the-wall-blue.html:156 -	1000	64	2	86.95522388059699	114.23880597014929	true
the-wall-blue.html:156 -	1000	65	2	42.23267326732671	8.658415841584166	false
the-wall-blue.html:156 -	1000	66	2	13.04433497536946	8.699507389162559	false
the-wall-blue.html:156 -	1000	67	2	99.25742574257427	7.108910891089106	false
the-wall-blue.html:156 -	1000	68	2	103.80597014925372	5.497512437810946	false
