​ -	time	id	type	x	y
​ -	250	84	2	3.2189054726368163	63.25870646766168
​ -	250	85	2	118.55445544554459	111.22277227722775
​ -	250	86	2	30.128712871287146	100.98019801980195
​ -	250	87	2	113.54726368159204	69.22885572139299
​ -	250	88	2	147.23499999999999	38.885
​ -	250	89	2	52.19900497512437	136.76119402985074
​ -	250	90	2	141.52475247524757	85.2277227722772
​ -	250	91	2	16.816831683168317	64.30198019801986
​ -	250	92	2	16.39108910891089	78.64356435643562
​ -	250	93	2	48.92574257425742	40.51980198019801
​ -	250	94	2	70.03499999999994	31.95499999999999
​ -	250	95	2	68.08415841584159	111.30198019801979
​ -	250	96	2	116.11940298507459	19.636815920398
​ -	250	97	2	117.05000000000001	83.36999999999996
​ -	250	98	2	105.16915422885575	15.781094527363168
​ -	250	99	2	16.0497512437811	119.77611940298507
​ -	260	51	2	142.19801980198022	131.84158415841583
​ -	260	52	2	66.01980198019801	81.46039603960392
​ -	260	53	2	35.25742574257422	35.50495049504949
​ -	260	54	2	16.45771144278607	47.77611940298509
​ -	260	55	2	110.57425742574259	139.26237623762387
​ -	260	56	2	71.15422885572143	14.746268656716419
​ -	260	57	2	131.19900497512438	72.59701492537312
​ -	260	58	2	89.96039603960398	124.04950495049506
​ -	260	59	2	131.44278606965176	51.83084577114429
​ -	260	60	2	106.33830845771142	93.43781094527363
​ -	260	61	2	126.06930693069309	41.47524752475249
​ -	260	62	2	130.51231527093597	124.64532019704431
​ -	260	63	2	130.75621890547262	140.92039800995022
​ -	260	64	2	135.36318407960204	31.537313432835813
​ -	260	65	2	39.74626865671639	16.054726368159212
​ -	260	66	2	64.87562189054727	64.4776119402985
​ -	260	67	2	62.27227722772276	49.50000000000001
​ -	260	68	2	85.05445544554458	109.8019801980198
​ -	260	69	2	142.33830845771143	12.6318407960199
​ -	260	70	2	3.1930693069306937	84.37623762376232
​ -	260	71	2	110.00000000000009	129.49753694581293
​ -	260	72	2	38.79207920792079	106.22772277227722
​ -	260	73	2	32.35323383084578	9.686567164179108
​ -	260	74	2	106.63366336633665	114.88118811881189
​ -	260	75	2	5.620000000000002	19.045
​ -	260	76	2	88.24999999999999	101.88000000000001
​ -	260	77	2	137.29648241206033	60.49748743718592
​ -	260	78	2	58.95566502463052	105.0443349753695
​ -	260	79	2	36.79104477611943	124.15422885572137
​ -	260	80	2	59.757425742574235	92.18811881188118
​ -	260	81	2	90.38999999999996	140.635
​ -	260	82	2	55.84499999999999	33.65999999999997
​ -	260	83	2	128.85572139303486	89.97014925373144
​ -	260	84	2	3.6059113300492642	63.532019704433495
​ -	260	85	2	118.35323383084572	110.48258706467666
​ -	260	86	2	29.94029850746271	101.12437810945272
​ -	260	87	2	113.38000000000001	69.495
​ -	260	88	2	149.25247524752476	38.92079207920791
​ -	260	89	2	51.77611940298506	136.4577114427862
​ -	260	90	2	140.8391959798995	86.22110552763817
​ -	260	91	2	16.064356435643564	64.13366336633662
​ -	260	92	2	17.218905472636816	79.43781094527363
​ -	260	93	2	49.785	40.35999999999995
​ -	260	94	2	70.31343283582092	32.3084577114428
​ -	260	95	2	67.41791044776119	111.64179104477611
​ -	260	96	2	116.82089552238807	19.422885572139286
​ -	260	97	2	118.0849999999999	82.825
​ -	260	98	2	106.87064676616912	16.492537313432845
​ -	260	99	2	15.850746268656714	120.15422885572137
​ -	270	51	2	140.9306930693069	132.54950495049513
​ -	270	52	2	65.1442786069652	81.69651741293531
​ -	270	53	2	36.02475247524752	35.5247524752475
​ -	270	54	2	16.906403940886705	48.00985221674879
​ -	270	55	2	110.43069306930695	138.0396039603961
​ -	270	56	2	71.40594059405946	14.311881188118804
​ -	270	57	2	131.9556650246306	71.78817733990148
​ -	270	58	2	89.76616915422886	123.58208955223877
​ -	270	59	2	131.56499999999997	51.39500000000003
​ -	270	60	2	106.67326732673268	92.68811881188118
​ -	270	61	2	126.66666666666664	41.42288557213929
​ -	270	62	2	131.1477832512316	123.73399014778326
​ -	270	63	2	131.00000000000003	141.7931034482759
​ -	270	64	2	136.0646766169154	32.28358208955223
​ -	270	65	2	39.46268656716418	16.482587064676622
​ -	270	66	2	64.95522388059699	64.29353233830851
​ -	270	67	2	61.54000000000001	50.54500000000001
​ -	270	68	2	84.42500000000004	109.36
​ -	270	69	2	142.16	12.744999999999997
​ -	270	70	2	2.4527363184079585	83.36815920398004
​ -	270	71	2	110.14356435643562	128.76732673267318
​ -	270	72	2	38.21782178217826	105.44554455445552
​ -	270	73	2	32.44	9.43
​ -	270	74	2	106.11881188118814	113.83168316831683
​ -	270	75	2	6.064356435643564	18.668316831683146
​ -	270	76	2	88.36000000000003	102.11000000000001
​ -	270	77	2	137.7788944723617	59.567839195979886
​ -	270	78	2	58.736318407960205	105.11442786069652
​ -	270	79	2	36.54950495049505	122.32178217821782
​ -	270	80	2	59.92537313432836	92.2885572139304
​ -	270	81	2	90.35999999999996	140.65
​ -	270	82	2	56.24378109452738	33.74626865671641
​ -	270	83	2	128.4158415841584	89.70297029702971
​ -	270	84	2	3.726368159203981	63.527363184079604
​ -	270	85	2	118.17326732673271	110.27722772277224
​ -	270	86	2	29.398009950248746	101.17910447761199
​ -	270	87	2	113.2686567164179	69.7114427860696
​ -	270	88	2	1.369458128078817	38.57635467980293
​ -	270	89	2	51.47263681592035	136.32338308457713
​ -	270	90	2	139.94527363184085	87.48756218905471
​ -	270	91	2	14.950495049504944	64.12871287128712
​ -	270	92	2	17.98999999999999	80.42999999999999
​ -	270	93	2	50.592039800995046	40.61691542288557
​ -	270	94	2	70.6119402985075	32.73631840796019
​ -	270	95	2	66.38613861386136	111.86138613861384
​ -	270	96	2	117.37810945273634	19.059701492537314
​ -	270	97	2	118.82089552238808	82.16915422885577
​ -	270	98	2	107.61386138613858	16.940594059405946
​ -	270	99	2	15.582089552238807	121.2089552238806
​ -	280	51	2	139.21890547263675	133.2537313432836
​ -	280	52	2	64.56716417910448	81.97512437810948
​ -	280	53	2	36.940594059405946	35.78712871287128
​ -	280	54	2	17.31188118811882	48.14356435643569
​ -	280	55	2	110.79702970297025	137.25742574257433
​ -	280	56	2	70.94554455445548	13.71782178217822
​ -	280	57	2	132.16831683168326	71.41584158415837
​ -	280	58	2	89.41089108910892	123.26237623762381
​ -	280	59	2	131.55000000000007	51.280000000000015
​ -	280	60	2	107.11881188118814	92.11386138613857
​ -	280	61	2	126.97512437810948	41.149253731343244
​ -	280	62	2	131.82089552238804	122.38805970149251
​ -	280	63	2	131.4129353233831	142.5373134328357
​ -	280	64	2	136.6699507389163	32.83743842364534
​ -	280	65	2	39.144999999999996	16.98
​ -	280	66	2	64.97999999999998	64.13999999999994
​ -	280	67	2	60.71144278606966	52.06965174129354
​ -	280	68	2	83.81683168316832	109.1980198019802
​ -	280	69	2	142.18	12.724999999999998
​ -	280	70	2	2.044554455445545	83.10396039603961
​ -	280	71	2	110.25870646766165	128.18905472636814
​ -	280	72	2	37.89603960396043	104.58910891089113
​ -	280	73	2	32.68656716417911	9.069651741293528
​ -	280	74	2	105.82499999999995	113.00999999999996
​ -	280	75	2	6.846534653465346	18.143564356435647
​ -	280	76	2	88.41293532338314	102.37810945273634
​ -	280	77	2	137.92499999999995	59.114999999999995
​ -	280	78	2	58.85572139303485	105.1442786069652
​ -	280	79	2	36.49261083743844	119.95073891625613
​ -	280	80	2	59.875621890547244	92.35820895522386
​ -	280	81	2	90.35499999999989	140.7
​ -	280	82	2	56.71999999999996	33.66000000000001
​ -	280	83	2	128.395	89.695
​ -	280	84	2	3.804999999999995	63.665
​ -	280	85	2	117.77722772277224	110.21782178217819
​ -	280	86	2	28.378109452736318	102.02487562189052
​ -	280	87	2	113.26865671641788	69.50746268656714
​ -	280	88	2	2.6237623762376243	38.56435643564355
​ -	280	89	2	50.52736318407962	135.43781094527372
​ -	280	90	2	139.30693069306915	87.95544554455446
​ -	280	91	2	14.589108910891092	64.15346534653467
​ -	280	92	2	18.422885572139297	81.09950248756215
​ -	280	93	2	51.7462686567164	40.915422885572134
​ -	280	94	2	70.99502487562187	33.54726368159203
​ -	280	95	2	65.7810945273632	112.38805970149255
​ -	280	96	2	118.50990099009896	18.08910891089109
​ -	280	97	2	119.12437810945273	81.72139303482591
​ -	280	98	2	107.95049504950494	18.089108910891095
​ -	280	99	2	15.55940594059406	123.16831683168319
​ -	290	51	2	137.587064676617	133.49253731343293
​ -	290	52	2	63.13366336633661	82.32178217821787
​ -	290	53	2	37.61576354679804	36.76354679802958
​ -	290	54	2	17.606965174129343	48.0696517412935
​ -	290	55	2	110.82178217821786	136.66831683168311
​ -	290	56	2	70.45544554455444	13.594059405940598
​ -	290	57	2	132.37810945273634	71.1144278606965
​ -	290	58	2	89.11500000000001	123.13999999999989
​ -	290	59	2	131.22885572139293	51.293532338308474
​ -	290	60	2	107.3582089552239	91.74129353233826
​ -	290	61	2	127.06435643564356	40.62871287128713
​ -	290	62	2	132.2487562189055	121.42288557213921
​ -	290	63	2	131.57425742574264	143.2970297029702
​ -	290	64	2	138.13000000000002	33.83499999999998
​ -	290	65	2	38.91542288557215	17.96517412935324
​ -	290	66	2	65.08955223880595	63.74626865671651
​ -	290	67	2	60.0099502487562	53.179104477611936
​ -	290	68	2	83.28217821782178	109.00990099009906
​ -	290	69	2	141.85	12.750000000000002
​ -	290	70	2	1.8258706467661683	82.72139303482587
​ -	290	71	2	110.2079207920792	127.6534653465346
​ -	290	72	2	37.88557213930347	104.2139303482587
​ -	290	73	2	32.96517412935324	8.606965174129353
​ -	290	74	2	105.79104477611943	112.36815920398006
​ -	290	75	2	7.716417910447759	17.825870646766173
​ -	290	76	2	88.80500000000002	102.97500000000005
​ -	290	77	2	138.185	58.70500000000001
​ -	290	78	2	58.54000000000001	105.15000000000002
​ -	290	79	2	36.6237623762376	118.13366336633666
​ -	290	80	2	59.869999999999976	92.44000000000003
​ -	290	81	2	90.33830845771139	140.90049751243782
​ -	290	82	2	57.10447761194031	33.27363184079601
​ -	290	83	2	128.40703517587934	89.67336683417086
​ -	290	84	2	4.14851485148515	63.99999999999997
​ -	290	85	2	117.5970149253731	110.11442786069651
​ -	290	86	2	27.79500000000002	102.59500000000003
​ -	290	87	2	113.13930348258707	69.62189054726375
​ -	290	88	2	3.6584158415841586	38.38613861386137
​ -	290	89	2	49.306532663316595	134.27638190954787
​ -	290	90	2	138.99502487562185	88.33333333333329
​ -	290	91	2	14.445544554455454	64.5891089108911
​ -	290	92	2	19.287128712871286	82.23762376237623
​ -	290	93	2	53.240000000000016	41.11499999999999
​ -	290	94	2	71.38499999999998	34.11999999999999
​ -	290	95	2	65.63366336633666	112.52970297029704
​ -	290	96	2	119.47500000000005	17.355
​ -	290	97	2	119.77611940298509	81.1691542288557
​ -	290	98	2	108.27722772277225	18.603960396039604
​ -	290	99	2	15.669999999999996	124.50999999999999
​ -	300	51	2	136.00995024875616	133.6865671641791
​ -	300	52	2	61.064676616915435	82.85572139303481
​ -	300	53	2	38.46766169154228	37.35323383084577
​ -	300	54	2	18.28855721393034	47.91542288557216
​ -	300	55	2	110.73631840796021	136.11442786069654
​ -	300	56	2	70.2089552238806	13.2686567164179
​ -	300	57	2	132.43349753694577	70.80295566502468
​ -	300	58	2	88.73267326732677	122.61386138613857
​ -	300	59	2	130.865671641791	51.23383084577113
​ -	300	60	2	107.61881188118808	90.9653465346535
​ -	300	61	2	127.19306930693071	39.63366336633663
​ -	300	62	2	132.6815920398011	120.90049751243782
​ -	300	63	2	131.80099502487553	144.70646766169156
​ -	300	64	2	140.17910447761193	34.935323383084565
​ -	300	65	2	38.756218905472615	18.791044776119417
​ -	300	66	2	64.82587064676615	63.880597014925335
​ -	300	67	2	59.29353233830848	54.03482587064678
​ -	300	68	2	82.48756218905473	108.73134328358209
​ -	300	69	2	141.865	12.73
​ -	300	70	2	2.1237623762376243	82.22277227722776
​ -	300	71	2	110.23267326732679	126.95049504950494
​ -	300	72	2	37.326633165829136	103.9497487437186
​ -	300	73	2	33.60199004975125	8.089552238805961
​ -	300	74	2	105.60098522167489	110.97536945812809
​ -	300	75	2	9.004926108374383	17.51231527093596
​ -	300	76	2	89.05472636815921	103.50746268656718
​ -	300	77	2	138.37313432835825	58.28358208955221
​ -	300	78	2	58.2277227722772	105.37623762376238
​ -	300	79	2	36.8855721393035	116.84079601990052
​ -	300	80	2	60.09999999999998	92.435
​ -	300	81	2	90.27499999999996	140.63
​ -	300	82	2	57.35323383084581	32.960199004975124
​ -	300	83	2	128.5025125628141	89.57286432160802
​ -	300	84	2	4.273631840796023	64.09452736318406
​ -	300	85	2	117.29353233830845	110.25870646766167
​ -	300	86	2	26.417910447761194	103.87562189054731
​ -	300	87	2	113.03	69.71499999999992
​ -	300	88	2	4.985148514851485	38.084158415841614
​ -	300	89	2	47.11881188118808	132.960396039604
​ -	300	90	2	138.9402985074627	88.24378109452735
​ -	300	91	2	14.405940594059413	65.10891089108911
​ -	300	92	2	20.57635467980296	83.61083743842369
​ -	300	93	2	54.059405940594026	41.24257425742575
​ -	300	94	2	71.62871287128718	34.56435643564357
​ -	300	95	2	65.452736318408	113.1542288557214
​ -	300	96	2	121.07960199004978	16.49253731343283
​ -	300	97	2	119.89499999999997	80.92499999999998
​ -	300	98	2	108.7673267326732	19.07920792079209
​ -	300	99	2	15.792079207920793	125.55940594059405
​ -	310	51	2	134.6881188118812	133.67821782178217
​ -	310	52	2	59.39303482587066	83.16417910447758
​ -	310	53	2	39.65499999999998	37.82000000000003
​ -	310	54	2	18.184079601990053	48.06965174129351
​ -	310	55	2	110.68316831683165	135.56435643564367
​ -	310	56	2	69.88500000000005	13.399999999999999
​ -	310	57	2	132.592039800995	70.59701492537309
​ -	310	58	2	88.0995024875622	121.89054726368158
​ -	310	59	2	130.61	51.08
​ -	310	60	2	108.15346534653465	89.45049504950498
​ -	310	61	2	127.39800995024878	38.69154228855721
​ -	310	62	2	133.41089108910896	120.11386138613865
​ -	310	63	2	131.94029850746261	145.3830845771143
​ -	310	64	2	142.25870646766168	36.328358208955244
​ -	310	65	2	38.178217821782205	20.54455445544555
​ -	310	66	2	64.88557213930348	63.91044776119402
​ -	310	67	2	57.94554455445546	55.306930693069305
​ -	310	68	2	81.82089552238807	108.41293532338304
​ -	310	69	2	142.09	12.965000000000003
​ -	310	70	2	2.2128712871287126	82.06435643564355
​ -	310	71	2	109.74384236453209	126.34975369458135
​ -	310	72	2	37.06435643564355	103.21782178217823
​ -	310	73	2	34.44278606965174	7.6169154228855716
​ -	310	74	2	104.8564356435643	108.65841584158412
​ -	310	75	2	10.27227722772278	17.173267326732674
​ -	310	76	2	89.1393034825871	103.7512437810945
​ -	310	77	2	138.5074626865671	57.99999999999999
​ -	310	78	2	58.02487562189057	105.9054726368159
​ -	310	79	2	36.62686567164178	115.4228855721393
​ -	310	80	2	60.318407960198996	92.54726368159201
​ -	310	81	2	90.27499999999996	140.63
​ -	310	82	2	57.82089552238805	32.621890547263675
​ -	310	83	2	128.52238805970143	89.52736318407958
​ -	310	84	2	4.440000000000001	64.35000000000001
​ -	310	85	2	116.44278606965177	110.88557213930346
​ -	310	86	2	25.139999999999993	105.44000000000001
​ -	310	87	2	113.10000000000004	69.25999999999999
​ -	310	88	2	6.684729064039412	37.91133004926108
​ -	310	89	2	45.28712871287128	132.15841584158412
​ -	310	90	2	138.9100000000001	88.24499999999996
​ -	310	91	2	14.26865671641791	65.6169154228856
​ -	310	92	2	21.613861386138616	84.39603960396038
​ -	310	93	2	55.75	42.01960784313724
​ -	310	94	2	71.77611940298513	34.89054726368158
​ -	310	95	2	64.84653465346537	114.6485148514851
​ -	310	96	2	122.47761194029853	15.97512437810946
​ -	310	97	2	120.11940298507469	80.35820895522387
​ -	310	98	2	108.97512437810947	19.751243781094523
​ -	310	99	2	15.881188118811888	126.99504950495047
​ -	320	51	2	133.4405940594059	133.2079207920792
​ -	320	52	2	57.826732673267315	83.19801980198014
​ -	320	53	2	41.253731343283576	38.10447761194028
​ -	320	54	2	18.189999999999998	48.08500000000001
​ -	320	55	2	110.807881773399	134.99999999999994
​ -	320	56	2	68.69306930693067	13.663366336633667
​ -	320	57	2	132.69500000000002	70.60000000000005
​ -	320	58	2	87.3582089552239	121.16417910447753
​ -	320	59	2	130.4726368159204	50.850746268656714
​ -	320	60	2	108.70149253731348	88.12935323383084
​ -	320	61	2	127.07960199004984	37.90049751243782
​ -	320	62	2	134.58910891089118	119.08415841584159
​ -	320	63	2	131.9701492537314	145.58208955223884
​ -	320	64	2	143.89162561576356	37.477832512315274
​ -	320	65	2	37.10344827586207	21.886699507389157
​ -	320	66	2	65.02985074626865	63.313432835820876
​ -	320	67	2	56.839999999999996	56.335
​ -	320	68	2	81.56716417910447	108.29353233830845
​ -	320	69	2	141.43	13.165000000000003
​ -	320	70	2	2.72139303482587	81.76616915422886
​ -	320	71	2	108.93999999999994	125.73500000000004
​ -	320	72	2	36.950248756218905	102.48756218905477
​ -	320	73	2	35.08457711442786	7.512437810945276
​ -	320	74	2	105.18719211822662	107.36453201970443
​ -	320	75	2	10.502487562189057	16.91044776119403
​ -	320	76	2	89.9452736318408	104.33333333333331
​ -	320	77	2	138.51500000000007	57.960000000000015
​ -	320	78	2	58.24257425742575	106.47029702970293
​ -	320	79	2	36.40099009900994	114.03960396039605
​ -	320	80	2	60.65999999999998	92.81
​ -	320	81	2	90.27499999999996	140.63
​ -	320	82	2	58.4752475247525	31.52970297029702
​ -	320	83	2	128.48756218905476	89.38308457711445
​ -	320	84	2	4.419999999999996	64.30000000000003
​ -	320	85	2	116.35323383084572	111.26865671641791
​ -	320	86	2	23.57711442786069	107.37810945273631
​ -	320	87	2	113.3266331658291	68.72361809045235
​ -	320	88	2	7.832512315270933	37.72906403940886
​ -	320	89	2	42.95544554455445	130.99009900990097
​ -	320	90	2	138.9356435643564	88.34653465346534
​ -	320	91	2	14.341584158415838	66.25247524752481
​ -	320	92	2	23.019900497512445	84.90049751243781
​ -	320	93	2	57.22277227722773	42.87128712871287
​ -	320	94	2	72.18811881188114	35.69801980198017
​ -	320	95	2	64.58706467661695	116.18407960199002
​ -	320	96	2	124.29353233830845	15.582089552238806
​ -	320	97	2	120.21393034825873	80.11940298507461
​ -	320	98	2	109.64851485148516	21.044554455445557
​ -	320	99	2	16.27093596059113	128.94088669950742
​ -	330	51	2	132.0497512437811	132.18905472636814
​ -	330	52	2	56.21782178217821	83.41584158415843
​ -	330	53	2	42.736318407960205	38.46268656716415
​ -	330	54	2	18.144278606965177	48.19900497512437
​ -	330	55	2	110.62376237623758	134.5742574257425
​ -	330	56	2	67.3880597014925	13.945273631840802
​ -	330	57	2	132.61194029850734	70.45771144278609
​ -	330	58	2	86.92574257425744	120.51980198019805
​ -	330	59	2	130.55940594059408	49.80693069306932
​ -	330	60	2	109.36318407960196	87.56716417910442
​ -	330	61	2	127.2189054726368	36.368159203980106
​ -	330	62	2	135.42786069651743	118.80597014925375
​ -	330	63	2	132.134328358209	145.95522388059703
​ -	330	64	2	144.9502487562189	38.1641791044776
​ -	330	65	2	35.945544554455445	23.13861386138615
​ -	330	66	2	65.11999999999998	62.52999999999999
​ -	330	67	2	55.586206896551744	57.182266009852235
​ -	330	68	2	81.25373134328356	108.28855721393036
​ -	330	69	2	141.5	13.569306930693068
​ -	330	70	2	3.2277227722772253	81.62376237623766
​ -	330	71	2	108.4773869346734	125.23618090452264
​ -	330	72	2	36.68159203980102	101.34328358208957
​ -	330	73	2	36.09405940594058	7.915841584158415
​ -	330	74	2	105.9108910891089	106.19306930693072
​ -	330	75	2	11.53960396039604	16.05445544554455
​ -	330	76	2	91.03980099502488	105.00497512437812
​ -	330	77	2	138.38613861386142	57.74752475247524
​ -	330	78	2	58.92079207920792	107.11881188118815
​ -	330	79	2	37.24257425742574	112.85643564356432
​ -	330	80	2	60.849999999999966	92.97500000000001
​ -	330	81	2	90.31343283582086	140.60696517412936
​ -	330	82	2	58.81592039800998	30.238805970149254
​ -	330	83	2	128.75000000000006	89.46499999999995
​ -	330	84	2	4.273631840796023	64.16915422885575
​ -	330	85	2	116.07960199004975	111.60199004975127
​ -	330	86	2	22.405940594059402	108.74257425742574
​ -	330	87	2	113.32673267326733	68.47524752475248
​ -	330	88	2	8.569306930693067	37.87128712871288
​ -	330	89	2	41.098522167487694	129.83743842364532
​ -	330	90	2	139.08955223880594	88.09950248756226
​ -	330	91	2	14.450495049504951	66.89108910891085
​ -	330	92	2	24.781094527363187	85.21890547263682
​ -	330	93	2	58.38308457711442	43.41791044776122
​ -	330	94	2	72.1990049751244	36.36318407960199
​ -	330	95	2	63.95499999999998	118.09000000000002
​ -	330	96	2	126.1782178217822	15.47524752475248
​ -	330	97	2	120.32999999999997	80.10499999999996
​ -	330	98	2	110.72906403940883	22.71921182266009
​ -	330	99	2	16.292079207920793	130.93564356435647
​ -	340	51	2	130.96019900497507	131.68159203980105
​ -	340	52	2	55.02487562189055	83.55721393034825
​ -	340	53	2	44.18905472636818	38.19900497512439
​ -	340	54	2	18.30845771144279	48.24875621890546
​ -	340	55	2	110.54455445544555	134.2623762376238
​ -	340	56	2	65.99999999999997	13.950738916256155
​ -	340	57	2	132.48756218905478	70.27860696517415
​ -	340	58	2	86.13432835820898	119.76616915422883
​ -	340	59	2	130.05940594059405	49.26237623762377
​ -	340	60	2	109.39603960396042	86.87128712871288
​ -	340	61	2	128.18316831683165	34.480198019801975
​ -	340	62	2	135.6218905472636	118.28855721393035
​ -	340	63	2	132.38613861386148	146.99504950495054
​ -	340	64	2	146.4228855721393	38.70149253731342
​ -	340	65	2	35.348258706467654	23.865671641791042
​ -	340	66	2	64.8855721393035	61.691542288557194
​ -	340	67	2	54.48514851485145	58.094059405940584
​ -	340	68	2	80.6766169154229	108.19900497512441
​ -	340	69	2	143.0935960591133	13.743842364532021
​ -	340	70	2	3.3781094527363167	81.44776119402985
​ -	340	71	2	108.09000000000002	124.94499999999996
​ -	340	72	2	35.88059701492536	100.04477611940302
​ -	340	73	2	37.27227722772278	9.004950495049512
​ -	340	74	2	106.16417910447765	105.26865671641787
​ -	340	75	2	12.242574257425737	15.410891089108905
​ -	340	76	2	92.17412935323384	105.955223880597
​ -	340	77	2	138.08955223880596	57.42786069651741
​ -	340	78	2	60.0497512437811	108.0398009950249
​ -	340	79	2	37.21182266009851	111.68965517241382
​ -	340	80	2	61.17910447761195	93.00497512437813
​ -	340	81	2	90.54726368159207	139.5771144278607
​ -	340	82	2	59.22772277227725	28.905940594059402
​ -	340	83	2	128.69000000000003	89.29000000000002
​ -	340	84	2	3.721393034825872	63.7562189054726
​ -	340	85	2	116.10396039603957	111.49504950495052
​ -	340	86	2	21.44554455445545	109.53465346534651
​ -	340	87	2	112.31343283582085	68.42786069651743
​ -	340	88	2	9.766169154228859	37.83582089552237
​ -	340	89	2	39.514851485148505	128.57425742574262
​ -	340	90	2	139.04975124378095	87.99004975124379
​ -	340	91	2	14.641791044776124	67.71144278606963
​ -	340	92	2	26.80597014925373	85.59701492537314
​ -	340	93	2	59.16831683168318	43.836633663366335
​ -	340	94	2	72.47524752475252	37.39108910891091
​ -	340	95	2	63.76119402985073	119.91044776119398
​ -	340	96	2	127.53465346534654	15.163366336633661
​ -	340	97	2	120.0693069306931	79.91089108910894
​ -	340	98	2	111.30348258706464	24.05970149253732
​ -	340	99	2	16.385000000000005	132.095
​ -	350	51	2	129.88557213930355	131.41791044776127
​ -	350	52	2	53.45273631840798	83.61194029850748
​ -	350	53	2	46.10344827586205	37.970443349753666
​ -	350	54	2	17.81188118811881	48.500000000000014
​ -	350	55	2	110.81683168316832	134.13861386138612
​ -	350	56	2	64.61691542288554	13.820895522388062
​ -	350	57	2	132.21890547263683	69.67661691542293
​ -	350	58	2	85.83663366336636	119.509900990099
​ -	350	59	2	129.30541871921193	48.38423645320197
​ -	350	60	2	109.58208955223884	86.39800995024878
​ -	350	61	2	129.82673267326732	33.98514851485147
​ -	350	62	2	135.84079601990027	118.63681592039804
​ -	350	63	2	132.60696517412947	147.93034825870643
​ -	350	64	2	147.064039408867	38.896551724137915
​ -	350	65	2	34.85148514851484	24.27722772277227
​ -	350	66	2	64.34158415841584	60.693069306930674
​ -	350	67	2	53.69154228855723	59.830845771144276
​ -	350	68	2	80.70149253731343	108.1243781094527
​ -	350	69	2	144.92537313432837	13.55223880597015
​ -	350	70	2	3.5399999999999965	81.18
​ -	350	71	2	107.4278606965174	124.51741293532339
​ -	350	72	2	34.980198019801975	99.19801980198015
​ -	350	73	2	38.89108910891089	10.31188118811881
​ -	350	74	2	106.67500000000003	104.47
​ -	350	75	2	12.76732673267327	14.074257425742578
​ -	350	76	2	92.93532338308458	106.46766169154236
​ -	350	77	2	137.7227722772278	56.81683168316832
​ -	350	78	2	60.90547263681592	109.0348258706468
​ -	350	79	2	37.86567164179104	110.5323383084577
​ -	350	80	2	61.208955223880615	93.4179104477612
​ -	350	81	2	90.67164179104472	139.4179104477612
​ -	350	82	2	60.22772277227722	27.48514851485148
​ -	350	83	2	128.8109452736319	88.83582089552239
​ -	350	84	2	3.3134328358208958	63.46766169154225
​ -	350	85	2	116.43283582089548	111.25373134328352
​ -	350	86	2	20.29850746268656	110.62686567164181
​ -	350	87	2	110.77114427860694	68.80597014925377
​ -	350	88	2	10.257425742574258	37.48514851485149
​ -	350	89	2	38.56218905472636	126.81592039801005
​ -	350	90	2	139.07499999999993	87.59999999999995
​ -	350	91	2	14.851485148514856	68.22772277227726
​ -	350	92	2	29.044554455445557	85.61881188118814
​ -	350	93	2	59.86069651741292	44.02985074626868
​ -	350	94	2	72.41293532338302	38.32835820895522
​ -	350	95	2	63.666666666666686	121.17910447761193
​ -	350	96	2	128.9800995024876	15.22388059701493
​ -	350	97	2	119.95000000000003	79.94000000000004
​ -	350	98	2	112.05445544554456	24.56930693069306
​ -	350	99	2	16.059405940594058	133.31683168316837
​ -	360	51	2	128.91133004926112	131.10837438423653
​ -	360	52	2	52.00497512437813	83.57711442786068
​ -	360	53	2	47.99009900990099	37.133663366336656
​ -	360	54	2	17.16417910447761	48.79601990049752
​ -	360	55	2	111.06965174129354	133.69651741293546
​ -	360	56	2	61.529702970297045	13.148514851485142
​ -	360	57	2	131.58208955223884	68.67164179104479
​ -	360	58	2	85.41293532338308	119.22388059701488
​ -	360	59	2	129.0841584158415	46.63366336633662
​ -	360	60	2	109.54228855721395	85.54726368159203
​ -	360	61	2	132.549504950495	33.55445544554456
​ -	360	62	2	136.01485148514857	118.76732673267333
​ -	360	63	2	133.0945273631841	149.0646766169154
​ -	360	64	2	148.0597014925373	38.900497512437816
​ -	360	65	2	34.910891089108894	24.787128712871286
​ -	360	66	2	63.497512437810926	59.68159203980101
​ -	360	67	2	52.68316831683168	61.470297029702955
​ -	360	68	2	80.89552238805972	108.20398009950253
​ -	360	69	2	146.7363184079602	13.88557213930349
​ -	360	70	2	3.830845771144278	81.0149253731344
​ -	360	71	2	106.80198019801979	123.98019801980193
​ -	360	72	2	34.158415841584166	98.86633663366335
​ -	360	73	2	40.06435643564355	12.564356435643557
​ -	360	74	2	107.3383084577114	103.51243781094524
​ -	360	75	2	13.805970149253735	12.427860696517413
​ -	360	76	2	93.67487684729063	106.81773399014774
​ -	360	77	2	137.04455445544562	56.292079207920786
​ -	360	78	2	61.08866995073891	110.22167487684733
​ -	360	79	2	38.49751243781093	109.61691542288558
​ -	360	80	2	61.41499999999999	94.12999999999997
​ -	360	81	2	90.88118811881188	138.8960396039604
​ -	360	82	2	61.34158415841582	26.410891089108915
​ -	360	83	2	129.08955223880602	87.9502487562189
​ -	360	84	2	2.675000000000001	63.10499999999999
​ -	360	85	2	116.81773399014783	111.07389162561576
​ -	360	86	2	19.049751243781103	111.52736318407963
​ -	360	87	2	109.05970149253736	68.74626865671642
