50-cells.html:30 -	time	id	type	x	y
50-cells.html:128 -	460	15	1	0.482587064676617	45.66666666666666
50-cells.html:128 -	460	16	1	69.2686567164179	23.81592039800995
50-cells.html:128 -	460	17	1	70.97512437810943	62.13930348258706
50-cells.html:128 -	460	18	1	23.223880597014926	37.950248756218926
50-cells.html:128 -	460	19	1	99.50990099009903	119.50495049504954
50-cells.html:128 -	460	20	1	137.95522388059695	37.27860696517414
50-cells.html:128 -	460	21	1	19.698019801980188	85.21782178217819
50-cells.html:128 -	460	22	1	105.355	141.89
50-cells.html:128 -	460	23	1	41.925000000000004	115.37
50-cells.html:128 -	460	24	1	59.65174129353231	3.716417910447761
50-cells.html:128 -	460	25	1	121.64179104477606	128.74129353233823
50-cells.html:128 -	460	26	1	11.925373134328357	19.64676616915423
50-cells.html:128 -	460	27	1	86.27860696517413	117.13432835820899
50-cells.html:128 -	460	28	1	116.98000000000006	52.675
50-cells.html:128 -	460	29	1	57.00995024875621	102.34825870646763
50-cells.html:128 -	460	30	1	44.37128712871287	145.21782178217836
50-cells.html:128 -	460	31	1	70.71144278606968	81.5870646766169
50-cells.html:128 -	460	32	1	75.92039800995022	1.7412935323382612
50-cells.html:128 -	460	33	1	51.92574257425744	23.56930693069307
50-cells.html:128 -	460	34	1	144.33333333333334	99.6865671641791
50-cells.html:128 -	460	35	1	9.915422885572148	53.870646766169166
50-cells.html:128 -	460	36	1	113.90547263681589	122.75124378109449
50-cells.html:128 -	460	37	1	56.89603960396036	119.85643564356438
50-cells.html:128 -	460	38	1	104.65174129353237	54.751243781094544
50-cells.html:128 -	460	39	1	132.7462686567163	50.049751243781095
50-cells.html:128 -	460	40	1	58.20297029702969	135.75247524752476
50-cells.html:128 -	460	41	1	131.735	96.28499999999995
50-cells.html:128 -	460	42	1	21.114427860696516	95.73134328358212
50-cells.html:128 -	460	43	1	2.701492537313432	91.17910447761196
50-cells.html:128 -	460	44	1	41.65174129353234	28.393034825870664
50-cells.html:128 -	460	45	1	31.24875621890549	44.248756218905456
50-cells.html:128 -	460	46	1	66.585	113.10500000000002
50-cells.html:128 -	460	47	1	109.02985074626865	13.830845771144276
50-cells.html:128 -	460	48	1	111.30348258706474	92.86069651741298
50-cells.html:128 -	460	49	1	89.88557213930349	18.621890547263675
50-cells.html:128 -	460	50	1	17.33663366336633	108.95049504950495
50-cells.html:128 -	470	1	1	57.74626865671639	62.56716417910449
50-cells.html:128 -	470	2	1	7.53731343283582	113.96517412935324
50-cells.html:128 -	470	3	1	82.06	90.37499999999996
50-cells.html:128 -	470	4	1	12.920398009950246	69.53731343283582
50-cells.html:128 -	470	5	1	2.7821782178217838	33.36138613861386
50-cells.html:128 -	470	6	1	104.49253731343288	4.199004975124377
50-cells.html:128 -	470	7	1	72.40099009900992	12.67326732673268
50-cells.html:128 -	470	8	1	135.4278606965174	78.87562189054728
50-cells.html:128 -	470	9	1	98.34825870646765	132.52736318407958
50-cells.html:128 -	470	10	1	141.8756218905473	65.51741293532338
50-cells.html:128 -	470	11	1	105.6865671641791	108.58706467661689
50-cells.html:128 -	470	12	1	122.9004975124378	35.37313432835819
50-cells.html:128 -	470	13	1	123.15422885572137	138.73631840796023
50-cells.html:128 -	470	14	1	138.47000000000008	134.5799999999999
50-cells.html:128 -	470	15	1	0.2636815920398015	45.2437810945274
50-cells.html:128 -	470	16	1	69.0995024875622	24.039800995024866
50-cells.html:128 -	470	17	1	71.3613861386139	63.178217821782205
50-cells.html:128 -	470	18	1	22.762376237623783	38.069306930693045
50-cells.html:128 -	470	19	1	100.36815920398013	120.19402985074629
50-cells.html:128 -	470	20	1	137.17500000000004	36.96
50-cells.html:128 -	470	21	1	19.512437810945272	84.91542288557214
50-cells.html:128 -	470	22	1	105.22885572139307	141.83582089552243
50-cells.html:128 -	470	23	1	40.95544554455445	114.8118811881188
50-cells.html:128 -	470	24	1	59.49009900990099	3.702970297029704
50-cells.html:128 -	470	25	1	121.72277227722772	128.7326732673268
50-cells.html:128 -	470	26	1	12.099502487562193	19.45771144278608
50-cells.html:128 -	470	27	1	86.82089552238804	117.14925373134326
50-cells.html:128 -	470	28	1	116.19402985074626	53.482587064676615
50-cells.html:128 -	470	29	1	56.139303482587074	103.08457711442787
50-cells.html:128 -	470	30	1	43.343283582089555	144.80597014925374
50-cells.html:128 -	470	31	1	71.48258706467661	81.497512437811
50-cells.html:128 -	470	32	1	75.90000000000003	1.915
50-cells.html:128 -	470	33	1	51.20398009950251	22.746268656716428
50-cells.html:128 -	470	34	1	144.24378109452738	99.92537313432835
50-cells.html:128 -	470	35	1	9.114427860696516	54.12935323383084
50-cells.html:128 -	470	36	1	113.95024875621885	122.73631840796025
50-cells.html:128 -	470	37	1	56.93034825870645	120.54726368159203
50-cells.html:128 -	470	38	1	104.64676616915429	53.62189054726369
50-cells.html:128 -	470	39	1	133.089108910891	49.950495049504966
50-cells.html:128 -	470	40	1	58.2686567164179	136.1890547263681
50-cells.html:128 -	470	41	1	131.67164179104478	96.21890547263688
50-cells.html:128 -	470	42	1	21.24875621890547	95.64676616915418
50-cells.html:128 -	470	43	1	2.7611940298507447	91.32338308457713
50-cells.html:128 -	470	44	1	41.1890547263682	26.303482587064686
50-cells.html:128 -	470	45	1	31.134328358208954	44.00995024875622
50-cells.html:128 -	470	46	1	66.44059405940595	113.15841584158406
50-cells.html:128 -	470	47	1	109.12000000000002	13.8
50-cells.html:128 -	470	48	1	111.12437810945275	92.66666666666664
50-cells.html:128 -	470	49	1	89.64676616915426	18.487562189054742
50-cells.html:128 -	470	50	1	17.44776119402985	109.1592039800995
50-cells.html:128 -	480	1	1	58.412935323383095	62.84079601990049
50-cells.html:128 -	480	2	1	7.457711442786071	113.95024875621891
50-cells.html:128 -	480	3	1	82.4328358208955	90.636815920398
50-cells.html:128 -	480	4	1	11.777227722772277	69.22772277227719
50-cells.html:128 -	480	5	1	2.955223880597014	33.65174129353233
50-cells.html:128 -	480	6	1	104.5970149253731	4.0149253731343295
50-cells.html:128 -	480	7	1	72.51741293532338	13.114427860696518
50-cells.html:128 -	480	8	1	135.71144278606965	79.0547263681592
50-cells.html:128 -	480	9	1	96.92999999999998	133.15499999999994
50-cells.html:128 -	480	10	1	141.44278606965176	65.44776119402985
50-cells.html:128 -	480	11	1	106.12	108.60000000000001
50-cells.html:128 -	480	12	1	122.98507462686564	35.89054726368159
50-cells.html:128 -	480	13	1	123.26865671641791	138.53731343283576
50-cells.html:128 -	480	14	1	138.731343283582	135.49253731343288
50-cells.html:128 -	480	15	1	149.87128712871288	45.29702970297029
50-cells.html:128 -	480	16	1	68.8855721393035	24.154228855721385
50-cells.html:128 -	480	17	1	71.60500000000002	64.41500000000006
50-cells.html:128 -	480	18	1	22.398009950248767	38.31343283582087
50-cells.html:128 -	480	19	1	101.16915422885569	120.4676616915423
50-cells.html:128 -	480	20	1	136.29207920792078	36.212871287128685
50-cells.html:128 -	480	21	1	19.55940594059406	84.86138613861388
50-cells.html:128 -	480	22	1	104.43781094527365	141.44278606965182
50-cells.html:128 -	480	23	1	40.35323383084578	114.45771144278609
50-cells.html:128 -	480	24	1	60.124378109452735	3.890547263681592
50-cells.html:128 -	480	25	1	121.82089552238801	128.84079601990067
50-cells.html:128 -	480	26	1	12.004975124378108	19.681592039800986
50-cells.html:128 -	480	27	1	87.22772277227725	116.9653465346535
50-cells.html:128 -	480	28	1	115.9402985074627	54.10945273631842
50-cells.html:128 -	480	29	1	56.05970149253731	103.4925373134328
50-cells.html:128 -	480	30	1	43.44776119402985	144.53731343283587
50-cells.html:128 -	480	31	1	72.1485148514851	81.26237623762376
50-cells.html:128 -	480	32	1	75.92039800995028	1.9601990049751232
50-cells.html:128 -	480	33	1	50.69651741293536	21.950248756218897
50-cells.html:128 -	480	34	1	144.3681592039801	99.97014925373136
50-cells.html:128 -	480	35	1	8.840796019900493	53.93532338308458
50-cells.html:128 -	480	36	1	113.97014925373131	122.910447761194
50-cells.html:128 -	480	37	1	57.323383084577124	121.42786069651741
50-cells.html:128 -	480	38	1	104.59203980099501	52.92537313432836
50-cells.html:128 -	480	39	1	133.38805970149238	49.890547263681604
50-cells.html:128 -	480	40	1	58.25373134328358	136.2885572139304
50-cells.html:128 -	480	41	1	131.88059701492546	96.15920398009952
50-cells.html:128 -	480	42	1	21.223880597014922	95.69154228855716
50-cells.html:128 -	480	43	1	2.5223880597014903	90.8805970149254
50-cells.html:128 -	480	44	1	40.80099502487567	24.9452736318408
50-cells.html:128 -	480	45	1	31.67164179104477	43.49751243781094
50-cells.html:128 -	480	46	1	66.09452736318406	113.11940298507461
50-cells.html:128 -	480	47	1	109.05970149253731	13.666666666666668
50-cells.html:128 -	480	48	1	111.3781094527363	92.86069651741293
50-cells.html:128 -	480	49	1	89.72139303482585	18.507462686567166
50-cells.html:128 -	480	50	1	17.28358208955224	108.97014925373134
50-cells.html:128 -	490	1	1	58.348258706467654	62.771144278606975
50-cells.html:128 -	490	2	1	7.507462686567164	113.9651741293532
50-cells.html:128 -	490	3	1	83.55721393034824	91.18407960199002
50-cells.html:128 -	490	4	1	11.552238805970147	69.1194029850746
50-cells.html:128 -	490	5	1	3.3550000000000053	34.04499999999999
50-cells.html:128 -	490	6	1	104.79500000000003	3.8499999999999996
50-cells.html:128 -	490	7	1	72.03499999999997	13.445000000000002
50-cells.html:128 -	490	8	1	136.2089552238806	79.16417910447758
50-cells.html:128 -	490	9	1	95.98019801980199	133.20297029702968
50-cells.html:128 -	490	10	1	141.09452736318417	65.42786069651741
50-cells.html:128 -	490	11	1	106.16999999999999	108.82499999999999
50-cells.html:128 -	490	12	1	123.38	36.475
50-cells.html:128 -	490	13	1	122.86000000000003	138.66999999999996
50-cells.html:128 -	490	14	1	138.60199004975124	135.7810945273632
50-cells.html:128 -	490	15	1	149.38805970149252	45.53731343283583
50-cells.html:128 -	490	16	1	68.65500000000004	23.99000000000001
50-cells.html:128 -	490	17	1	71.59701492537319	65.10945273631843
50-cells.html:128 -	490	18	1	22.274999999999995	38.655
50-cells.html:128 -	490	19	1	100.94554455445547	120.79207920792078
50-cells.html:128 -	490	20	1	135.64179104477606	35.726368159204
50-cells.html:128 -	490	21	1	20.09452736318408	85.21890547263679
50-cells.html:128 -	490	22	1	103.89552238805966	141.30348258706465
50-cells.html:128 -	490	23	1	39.920398009950254	114.34328358208954
50-cells.html:128 -	490	24	1	60.407960199005	3.8557213930348255
50-cells.html:128 -	490	25	1	121.74500000000006	128.9350000000001
50-cells.html:128 -	490	26	1	11.629999999999992	20.15
50-cells.html:128 -	490	27	1	87.69651741293535	116.23383084577117
50-cells.html:128 -	490	28	1	115.99004975124375	53.960199004975166
50-cells.html:128 -	490	29	1	55.626865671641816	103.93034825870649
50-cells.html:128 -	490	30	1	43.70149253731341	144.3233830845771
50-cells.html:128 -	490	31	1	72.36633663366337	81.08910891089113
50-cells.html:128 -	490	32	1	75.63681592039805	2.089552238805971
50-cells.html:128 -	490	33	1	50.324999999999974	21.134999999999998
50-cells.html:128 -	490	34	1	144.36318407960198	99.66666666666666
50-cells.html:128 -	490	35	1	8.547263681592039	53.781094527363194
50-cells.html:128 -	490	36	1	113.84577114427856	122.84577114427869
50-cells.html:128 -	490	37	1	57.5174129353234	121.80597014925371
50-cells.html:128 -	490	38	1	103.59405940594057	51.08415841584158
50-cells.html:128 -	490	39	1	134.128712871287	50.158415841584166
50-cells.html:128 -	490	40	1	58.67661691542289	136.9154228855721
50-cells.html:128 -	490	41	1	131.82089552238818	96.29850746268654
50-cells.html:128 -	490	42	1	21.474999999999994	95.98000000000003
50-cells.html:128 -	490	43	1	2.8358208955223896	90.5572139303483
50-cells.html:128 -	490	44	1	40.572139303482615	24.756218905472615
50-cells.html:128 -	490	45	1	31.641791044776124	43.288557213930346
50-cells.html:128 -	490	46	1	65.72139303482592	113.45273631840789
50-cells.html:128 -	490	47	1	108.70646766169152	13.890547263681583
50-cells.html:128 -	490	48	1	111.35820895522384	93.33333333333333
50-cells.html:128 -	490	49	1	89.95999999999998	18.744999999999997
50-cells.html:128 -	490	50	1	17.31840796019901	109.12437810945272
50-cells.html:128 -	500	1	1	58.069306930693074	62.17326732673268
50-cells.html:128 -	500	2	1	7.333333333333332	113.86069651741293
50-cells.html:128 -	500	3	1	84.51243781094529	91.46268656716417
50-cells.html:128 -	500	4	1	11.308457711442786	68.91542288557208
50-cells.html:128 -	500	5	1	3.427860696517413	34.288557213930346
50-cells.html:128 -	500	6	1	104.681592039801	3.4129353233830844
50-cells.html:128 -	500	7	1	71.16000000000001	13.86
50-cells.html:128 -	500	8	1	136.88557213930352	79.3084577114428
50-cells.html:128 -	500	9	1	95.1641791044776	133.41293532338312
50-cells.html:128 -	500	10	1	140.48756218905478	65.11940298507464
50-cells.html:128 -	500	11	1	106.74626865671642	109.26368159203977
50-cells.html:128 -	500	12	1	123.65671641791045	36.840796019900516
50-cells.html:128 -	500	13	1	122.85572139303483	138.86069651741295
50-cells.html:128 -	500	14	1	138.27722772277227	136.40594059405942
50-cells.html:128 -	500	15	1	148.55223880597015	45.8955223880597
50-cells.html:128 -	500	16	1	69.08457711442786	24.039800995024873
50-cells.html:128 -	500	17	1	71.23880597014929	64.98009950248755
50-cells.html:128 -	500	18	1	22.16417910447761	38.7860696517413
50-cells.html:128 -	500	19	1	100.89054726368161	120.89552238805967
50-cells.html:128 -	500	20	1	135.47761194029854	35.47263681592042
50-cells.html:128 -	500	21	1	19.935323383084576	85.19900497512435
50-cells.html:128 -	500	22	1	103.65499999999993	140.95000000000007
50-cells.html:128 -	500	23	1	40.11881188118813	114.40594059405937
50-cells.html:128 -	500	24	1	60.26865671641791	3.7064676616915415
50-cells.html:128 -	500	25	1	121.91542288557211	128.75124378109447
50-cells.html:128 -	500	26	1	11.641791044776125	20.17910447761195
50-cells.html:128 -	500	27	1	88.44059405940598	115.48019801980196
50-cells.html:128 -	500	28	1	115.44000000000001	53.74499999999998
50-cells.html:128 -	500	29	1	55.626865671641774	103.98507462686568
50-cells.html:128 -	500	30	1	44.04477611940298	144.33830845771152
50-cells.html:128 -	500	31	1	72.56435643564359	80.75742574257427
50-cells.html:128 -	500	32	1	75.18316831683174	2.5148514851485158
50-cells.html:128 -	500	33	1	50.27499999999999	21.360000000000007
50-cells.html:128 -	500	34	1	144.44776119402985	99.81094527363187
50-cells.html:128 -	500	35	1	8.33830845771144	53.24875621890549
50-cells.html:128 -	500	36	1	113.9651741293532	122.96019900497515
50-cells.html:128 -	500	37	1	57.547263681592064	121.97512437810941
50-cells.html:128 -	500	38	1	102.32835820895524	49.77611940298506
50-cells.html:128 -	500	39	1	134.63184079601996	50.422885572139315
50-cells.html:128 -	500	40	1	58.98507462686567	137.32338308457713
50-cells.html:128 -	500	41	1	131.9402985074626	96.36318407960195
50-cells.html:128 -	500	42	1	21.20398009950249	96.10945273631839
50-cells.html:128 -	500	43	1	3.0693069306930676	89.85643564356435
50-cells.html:128 -	500	44	1	40.445000000000014	24.729999999999986
50-cells.html:128 -	500	45	1	31.663366336633676	43.267326732673254
50-cells.html:128 -	500	46	1	65.30500000000004	114.19999999999999
50-cells.html:128 -	500	47	1	108.45771144278602	14.054726368159205
50-cells.html:128 -	500	48	1	111.044776119403	93.03980099502488
50-cells.html:128 -	500	49	1	90.37499999999997	18.619999999999997
50-cells.html:128 -	500	50	1	17.616915422885583	109.50746268656715
50-cells.html:128 -	510	1	1	58.44554455445542	61.44059405940593
50-cells.html:128 -	510	2	1	7.06467661691542	113.5223880597015
50-cells.html:128 -	510	3	1	85.31683168316836	91.6683168316832
50-cells.html:128 -	510	4	1	10.665000000000001	68.31999999999996
50-cells.html:128 -	510	5	1	3.6400000000000015	34.26
50-cells.html:128 -	510	6	1	104.98009950248748	2.8656716417910446
50-cells.html:128 -	510	7	1	70.72	14.045
50-cells.html:128 -	510	8	1	138.04455445544556	80.27227722772277
50-cells.html:128 -	510	9	1	95.02499999999995	133.2050000000001
50-cells.html:128 -	510	10	1	139.43781094527353	64.47263681592037
50-cells.html:128 -	510	11	1	106.74257425742574	109.22277227722775
50-cells.html:128 -	510	12	1	123.58208955223883	37.01492537313434
50-cells.html:128 -	510	13	1	122.77114427860695	139.0646766169154
50-cells.html:128 -	510	14	1	138.6716417910448	136.90547263681592
50-cells.html:128 -	510	15	1	147.93532338308458	45.88557213930347
50-cells.html:128 -	510	16	1	68.78999999999996	24.039999999999996
50-cells.html:128 -	510	17	1	71.17499999999994	64.97499999999995
50-cells.html:128 -	510	18	1	22.084577114427862	38.890547263681604
50-cells.html:128 -	510	19	1	101.03999999999999	121.09499999999997
50-cells.html:128 -	510	20	1	135.32338308457713	35.21890547263679
50-cells.html:128 -	510	21	1	19.661691542288565	85.15920398009949
50-cells.html:128 -	510	22	1	103.08457711442787	140.955223880597
50-cells.html:128 -	510	23	1	40.33830845771147	115.12437810945279
50-cells.html:128 -	510	24	1	60.08955223880598	3.5522388059701475
50-cells.html:128 -	510	25	1	122.08955223880594	128.73134328358225
50-cells.html:128 -	510	26	1	12.507462686567157	20.179104477611936
50-cells.html:128 -	510	27	1	89.31840796019901	114.71641791044775
50-cells.html:128 -	510	28	1	115.00995024875621	53.76616915422886
50-cells.html:128 -	510	29	1	55.89	103.595
50-cells.html:128 -	510	30	1	44.36815920398009	144.457711442786
50-cells.html:128 -	510	31	1	73.18316831683168	79.99504950495053
50-cells.html:128 -	510	32	1	75.02985074626869	2.8009950248756192
50-cells.html:128 -	510	33	1	50.373134328358205	21.606965174129364
50-cells.html:128 -	510	34	1	144.93034825870646	100.17910447761193
50-cells.html:128 -	510	35	1	8.542288557213928	52.87064676616914
50-cells.html:128 -	510	36	1	113.97512437810944	123.06965174129357
50-cells.html:128 -	510	37	1	57.29850746268657	121.57711442786068
50-cells.html:128 -	510	38	1	101.11940298507463	50.422885572139286
50-cells.html:128 -	510	39	1	134.76119402985069	50.28358208955227
50-cells.html:128 -	510	40	1	59.23880597014925	137.6119402985074
50-cells.html:128 -	510	41	1	132.19402985074632	95.84577114427859
50-cells.html:128 -	510	42	1	20.86567164179105	95.82089552238804
50-cells.html:128 -	510	43	1	3.0693069306930676	89.27227722772281
50-cells.html:128 -	510	44	1	39.9054726368159	24.462686567164177
50-cells.html:128 -	510	45	1	31.805	43.065
50-cells.html:128 -	510	46	1	65.43500000000003	114.42000000000006
50-cells.html:128 -	510	47	1	108.25870646766168	13.716417910447763
50-cells.html:128 -	510	48	1	110.07425742574257	93.42079207920791
50-cells.html:128 -	510	49	1	90.2039800995025	18.606965174129357
50-cells.html:128 -	510	50	1	19.11881188118812	109.91584158415841
50-cells.html:128 -	520	1	1	58.93034825870647	60.72636815920398
50-cells.html:128 -	520	2	1	7.393034825870649	113.30845771144278
50-cells.html:128 -	520	3	1	86.20398009950246	91.89054726368158
50-cells.html:128 -	520	4	1	9.93034825870647	67.70149253731346
50-cells.html:128 -	520	5	1	3.751243781094523	34.23383084577115
50-cells.html:128 -	520	6	1	105.90099009900992	1.4801980198019793
50-cells.html:128 -	520	7	1	70.87500000000003	14.120000000000003
50-cells.html:128 -	520	8	1	139.1435643564356	80.3415841584159
50-cells.html:128 -	520	9	1	95.41500000000005	133.03499999999997
50-cells.html:128 -	520	10	1	138.52475247524757	64.7277227722772
50-cells.html:128 -	520	11	1	106.1940298507463	109.00995024875617
50-cells.html:128 -	520	12	1	123.60891089108917	37.38118811881186
50-cells.html:128 -	520	13	1	123.12935323383084	138.76119402985077
50-cells.html:128 -	520	14	1	138.9303482587064	136.94527363184082
50-cells.html:128 -	520	15	1	147.63366336633663	45.80693069306932
50-cells.html:128 -	520	16	1	68.23999999999998	23.904999999999987
50-cells.html:128 -	520	17	1	71.24257425742576	64.93564356435643
50-cells.html:128 -	520	18	1	22.049751243781095	39.034825870646756
50-cells.html:128 -	520	19	1	101.04975124378115	121.03482587064674
50-cells.html:128 -	520	20	1	135.38308457711435	34.940298507462664
50-cells.html:128 -	520	21	1	19.22388059701493	85.12935323383086
50-cells.html:128 -	520	22	1	102.15422885572139	141.15422885572136
50-cells.html:128 -	520	23	1	40.94554455445546	115.57425742574257
50-cells.html:128 -	520	24	1	60.108910891089124	3.405940594059405
50-cells.html:128 -	520	25	1	122.25000000000004	128.46500000000006
50-cells.html:128 -	520	26	1	13.545000000000005	19.990000000000006
50-cells.html:128 -	520	27	1	89.42288557213931	113.67164179104478
50-cells.html:128 -	520	28	1	114.49253731343285	53.58706467661692
50-cells.html:128 -	520	29	1	55.89054726368159	102.57213930348257
50-cells.html:128 -	520	30	1	44.4577114427861	144.54726368159206
50-cells.html:128 -	520	31	1	73.9253731343284	79.22885572139303
50-cells.html:128 -	520	32	1	74.9601990049751	2.8955223880596748
50-cells.html:128 -	520	33	1	50.233830845771145	21.77114427860697
50-cells.html:128 -	520	34	1	145.3233830845771	99.70646766169152
50-cells.html:128 -	520	35	1	8.800000000000002	52.624999999999986
50-cells.html:128 -	520	36	1	113.94029850746267	123.06467661691552
50-cells.html:128 -	520	37	1	57.248756218905484	121.29353233830838
50-cells.html:128 -	520	38	1	100.48019801980196	51.014851485148505
50-cells.html:128 -	520	39	1	134.95049504950495	50.75742574257426
50-cells.html:128 -	520	40	1	59.64676616915422	138.08955223880614
50-cells.html:128 -	520	41	1	132.4925373134328	95.4925373134328
50-cells.html:128 -	520	42	1	20.676616915422894	96.00000000000001
50-cells.html:128 -	520	43	1	3.2686567164179094	88.58706467661692
50-cells.html:128 -	520	44	1	39.169999999999995	24.189999999999994
50-cells.html:128 -	520	45	1	31.93034825870646	43.039800995024876
50-cells.html:128 -	520	46	1	65.43781094527365	114.85572139303483
50-cells.html:128 -	520	47	1	108.28855721393036	13.144278606965171
50-cells.html:128 -	520	48	1	108.57499999999999	94.365
50-cells.html:128 -	520	49	1	89.9900497512438	18.45273631840796
50-cells.html:128 -	520	50	1	20.371287128712876	109.57920792079209
50-cells.html:128 -	530	1	1	58.94999999999997	60.175000000000004
50-cells.html:128 -	530	2	1	7.3582089552238825	113.41293532338307
50-cells.html:128 -	530	3	1	86.78109452736321	92.2985074626866
50-cells.html:128 -	530	4	1	9.422885572139306	67.03980099502489
50-cells.html:128 -	530	5	1	4.304999999999999	34.415
50-cells.html:128 -	530	6	1	106.2935323383085	0.9601990049751261
50-cells.html:128 -	530	7	1	70.88059701492537	14.099502487562193
50-cells.html:128 -	530	8	1	139.62686567164175	80.18905472636816
50-cells.html:128 -	530	9	1	96.17412935323385	133.01990049751254
50-cells.html:128 -	530	10	1	138.35499999999993	65.48499999999997
50-cells.html:128 -	530	11	1	104.49253731343289	109.00995024875621
50-cells.html:128 -	530	12	1	123.98507462686565	38.16915422885572
50-cells.html:128 -	530	13	1	123.40796019900496	138.66666666666669
50-cells.html:128 -	530	14	1	138.9104477611939	137.0597014925373
50-cells.html:128 -	530	15	1	146.8955223880597	45.88059701492537
50-cells.html:128 -	530	16	1	68.06965174129355	23.990049751243788
50-cells.html:128 -	530	17	1	71.223880597015	64.71144278606963
50-cells.html:128 -	530	18	1	21.781094527363184	39.681592039801004
50-cells.html:128 -	530	19	1	100.95000000000002	120.98000000000006
50-cells.html:128 -	530	20	1	136.19000000000005	34.995
50-cells.html:128 -	530	21	1	19.024875621890548	84.47263681592041
50-cells.html:128 -	530	22	1	101.50746268656721	141.47761194029846
50-cells.html:128 -	530	23	1	41.40796019900496	116.31343283582093
50-cells.html:128 -	530	24	1	60.39303482587063	3.1791044776119413
50-cells.html:128 -	530	25	1	122.19402985074623	128.42288557213934
50-cells.html:128 -	530	26	1	14.990049751243781	19.393034825870643
50-cells.html:128 -	530	27	1	88.69651741293531	112.72636815920406
50-cells.html:128 -	530	28	1	113.92537313432838	54.19900497512436
50-cells.html:128 -	530	29	1	55.76119402985075	101.77114427860695
50-cells.html:128 -	530	30	1	44.96019900497511	144.56218905472647
50-cells.html:128 -	530	31	1	75.48019801980192	78.3712871287129
50-cells.html:128 -	530	32	1	75.00497512437808	2.5920398009950247
50-cells.html:128 -	530	33	1	50.23383084577116	21.91044776119403
50-cells.html:128 -	530	34	1	145.8019801980198	99.22277227722768
50-cells.html:128 -	530	35	1	8.139303482587062	52.51243781094526
50-cells.html:128 -	530	36	1	113.97	122.91
50-cells.html:128 -	530	37	1	56.99502487562189	121.00000000000001
50-cells.html:128 -	530	38	1	99.94500000000004	51.764999999999986
50-cells.html:128 -	530	39	1	135.2599999999999	51.46500000000002
50-cells.html:128 -	530	40	1	60.63681592039801	138.39303482587061
50-cells.html:128 -	530	41	1	132.65671641791036	95.4676616915423
50-cells.html:128 -	530	42	1	20.194029850746265	95.99999999999999
50-cells.html:128 -	530	43	1	3.1089108910891103	87.33663366336634
50-cells.html:128 -	530	44	1	38.70792079207921	24.13861386138615
50-cells.html:128 -	530	45	1	32.114427860696516	43.0945273631841
50-cells.html:128 -	530	46	1	65.20792079207925	115.08415841584157
50-cells.html:128 -	530	47	1	107.94029850746271	13.378109452736322
50-cells.html:128 -	530	48	1	107.47761194029857	95.47263681592037
50-cells.html:128 -	530	49	1	89.89054726368157	18.572139303482583
50-cells.html:128 -	530	50	1	21.184079601990064	109.15920398009952
50-cells.html:128 -	540	1	1	59.154228855721406	59.87562189054727
50-cells.html:128 -	540	2	1	7.388059701492534	113.50746268656717
50-cells.html:128 -	540	3	1	86.77611940298505	92.26865671641788
50-cells.html:128 -	540	4	1	8.701492537313436	65.87064676616917
50-cells.html:128 -	540	5	1	4.134328358208956	34.78606965174133
50-cells.html:128 -	540	6	1	106.56218905472633	0.7661691542288585
50-cells.html:128 -	540	7	1	70.48500000000003	14.244999999999994
50-cells.html:128 -	540	8	1	139.80500000000018	79.86500000000002
50-cells.html:128 -	540	9	1	96.73134328358212	132.85572139303486
50-cells.html:128 -	540	10	1	138.5970149253733	66.42288557213934
50-cells.html:128 -	540	11	1	102.77114427860701	108.47761194029856
50-cells.html:128 -	540	12	1	123.8805970149253	38.761194029850756
50-cells.html:128 -	540	13	1	123.82089552238808	138.81592039801
50-cells.html:128 -	540	14	1	138.82587064676616	136.86069651741292
50-cells.html:128 -	540	15	1	146.37	46.519999999999996
50-cells.html:128 -	540	16	1	67.65671641791043	24.218905472636813
50-cells.html:128 -	540	17	1	71.83500000000002	64.69999999999996
50-cells.html:128 -	540	18	1	21.248756218905474	40.52736318407962
50-cells.html:128 -	540	19	1	100.70297029702971	120.52970297029697
50-cells.html:128 -	540	20	1	136.54726368159197	35.07462686567165
50-cells.html:128 -	540	21	1	18.427860696517413	83.63184079601992
50-cells.html:128 -	540	22	1	101.62189054726365	141.46268656716413
50-cells.html:128 -	540	23	1	41.72139303482586	116.83084577114428
50-cells.html:128 -	540	24	1	60.80597014925375	2.5771144278606957
50-cells.html:128 -	540	25	1	122.09950248756222	128.5174129353234
50-cells.html:128 -	540	26	1	16.218905472636823	18.80597014925374
50-cells.html:128 -	540	27	1	87.93532338308457	111.3034825870647
50-cells.html:128 -	540	28	1	113.90547263681592	53.93034825870645
50-cells.html:128 -	540	29	1	55.219999999999985	101.36500000000002
50-cells.html:128 -	540	30	1	45.54228855721392	144.6567164179104
50-cells.html:128 -	540	31	1	77.27000000000001	77.79500000000002
50-cells.html:128 -	540	32	1	75.044776119403	2.5970149253731356
50-cells.html:128 -	540	33	1	49.885572139303484	22.034825870646774
50-cells.html:128 -	540	34	1	146.33333333333334	98.97512437810943
50-cells.html:128 -	540	35	1	7.626865671641793	52.36318407960199
50-cells.html:128 -	540	36	1	113.84079601990048	122.73631840796021
50-cells.html:128 -	540	37	1	56.89552238805971	120.87562189054731
50-cells.html:128 -	540	38	1	99.12499999999999	52.535
50-cells.html:128 -	540	39	1	134.85643564356437	51.54950495049508
50-cells.html:128 -	540	40	1	61.17910447761194	138.44278606965165
