50-sparse-2.html:30 -	time	id	type	x	y
​ -	150	25	1	102.4384236453202	122.8029556650246
​ -	150	26	1	7.767326732673269	24.965346534653467
​ -	150	27	1	66.27363184079601	110.96019900497508
​ -	150	28	1	124.72772277227719	68.1534653465347
​ -	150	29	1	49.623762376237615	70.70792079207929
​ -	150	30	1	39.88613861386139	3.7673267326732662
​ -	150	31	1	60.20297029702972	85.76732673267327
​ -	150	32	1	81.49751243781093	0.2487562189054131
​ -	150	33	1	56.51741293532339	17.815920398009965
​ -	150	34	1	141.36633663366337	111.17326732673268
​ -	150	35	1	15.137931034482756	46.916256157635445
​ -	150	36	1	112.39408866995073	96.11330049261079
​ -	150	37	1	37.69801980198022	118.14356435643568
​ -	150	38	1	112.98507462686565	55.94527363184079
​ -	150	39	1	2.2871287128712874	55.435643564356454
​ -	150	40	1	47.223880597014926	124.25870646766164
​ -	150	41	1	147.01492537313433	99.23880597014926
​ -	150	42	1	5.696517412935326	86.61194029850748
​ -	150	43	1	1.3034825870646791	76.32338308457715
​ -	150	44	1	35.383084577114424	26.467661691542293
​ -	150	45	1	48.42079207920791	30.990099009900984
​ -	150	46	1	59.7241379310345	118.93103448275862
​ -	150	47	1	114.7277227722772	19.57920792079209
​ -	150	48	1	92.3333333333333	90.74626865671645
​ -	150	49	1	93.52475247524744	14.797029702970306
​ -	150	50	1	8.482587064676622	99.66666666666669
​ -	160	1	1	76.62376237623765	66.6683168316831
​ -	160	2	1	16.277227722772274	119.40099009900989
​ -	160	3	1	69.8564356435644	81.48514851485149
​ -	160	4	1	28.07425742574257	33.23762376237623
​ -	160	5	1	13.143564356435647	32.93564356435641
​ -	160	6	1	107.05472636815924	9.417910447761194
​ -	160	7	1	72.85714285714288	3.5517241379310347
​ -	160	8	1	141.0099502487562	74.4328358208955
​ -	160	9	1	100.40099009900989	147.9950495049505
​ -	160	10	1	136.87562189054722	58.885572139303484
​ -	160	11	1	115.10891089108908	106.77722772277225
​ -	160	12	1	126.66666666666661	53.39303482587066
​ -	160	13	1	114.69306930693074	133.08415841584176
​ -	160	14	1	115.58128078817737	122.10344827586205
​ -	160	15	1	146.43	43.43000000000002
​ -	160	16	1	63.23880597014924	7.243781094527362
​ -	160	17	1	62.990099009901016	67.87623762376235
​ -	160	18	1	35.73631840796019	48.07462686567163
​ -	160	19	1	95.68159203980105	138.24875621890544
​ -	160	20	1	2.0646766169154223	18.935323383084572
​ -	160	21	1	19.014925373134336	87.18407960199006
​ -	160	22	1	117.1881188118812	0.9801980198019798
​ -	160	23	1	36.9158415841584	140.39108910891088
​ -	160	24	1	52.33999999999996	149.82499999999993
​ -	160	25	1	102.83663366336634	122.1930693069307
​ -	160	26	1	7.855721393034823	25.661691542288548
​ -	160	27	1	65.71641791044777	111.33830845771145
​ -	160	28	1	125.45544554455444	69.38118811881189
​ -	160	29	1	49.21287128712872	69.72772277227725
​ -	160	30	1	40.27093596059114	4.866995073891629
​ -	160	31	1	58.82587064676618	86.53233830845767
​ -	160	32	1	81.74626865671641	0.606965174129499
​ -	160	33	1	56.373134328358226	16.73134328358208
​ -	160	34	1	140.87128712871288	111.41089108910893
​ -	160	35	1	16.129353233830848	46.1044776119403
​ -	160	36	1	111.76732673267327	96.04950495049503
​ -	160	37	1	37.11386138613864	119.33168316831684
​ -	160	38	1	113.52736318407955	55.68159203980098
​ -	160	39	1	2.633663366336634	55.48019801980199
​ -	160	40	1	46.80597014925374	123.16915422885573
​ -	160	41	1	146.02475247524754	100.52475247524751
​ -	160	42	1	5.207920792079209	86.75742574257426
​ -	160	43	1	1.1249999999999984	76.35500000000006
​ -	160	44	1	35.0940594059406	25.044554455445546
​ -	160	45	1	47.98029556650244	29.315270935960584
​ -	160	46	1	59.11940298507465	119.31840796019902
​ -	160	47	1	116.52970297029702	19.594059405940605
​ -	160	48	1	91.1741293532338	90.5273631840796
​ -	160	49	1	94.84653465346538	14.777227722772265
​ -	160	50	1	8.014851485148512	98.8465346534653
​ -	170	1	1	74.35820895522384	65.62189054726365
​ -	170	2	1	17.52238805970149	118.87562189054727
​ -	170	3	1	68.23500000000003	81.37500000000001
​ -	170	4	1	28.846534653465362	33.663366336633665
​ -	170	5	1	13.691542288557205	32.80099502487561
​ -	170	6	1	107.75621890547262	10.517412935323382
​ -	170	7	1	73.19801980198017	3.4801980198019784
​ -	170	8	1	140.93532338308458	74.36815920398008
​ -	170	9	1	101.16336633663369	148.490099009901
​ -	170	10	1	138.07425742574262	58.78217821782179
​ -	170	11	1	115.72277227722769	105.95544554455444
​ -	170	12	1	127.36815920398007	54.39800995024874
​ -	170	13	1	114.65174129353228	131.9004975124378
​ -	170	14	1	115.31188118811876	121.22277227722773
​ -	170	15	1	146.86633663366337	43.24752475247525
​ -	170	16	1	64.3152709359606	7.847290640394088
​ -	170	17	1	63.16417910447759	68.87562189054724
​ -	170	18	1	35.44554455445543	48.34158415841586
​ -	170	19	1	95.66502463054184	139.6748768472907
​ -	170	20	1	4.079207920792078	17.891089108910897
​ -	170	21	1	18.89552238805971	86.75124378109454
​ -	170	22	1	117.40796019900493	1.1940298507463467
​ -	170	23	1	37.00985221674875	141.31034482758614
​ -	170	24	1	52.64851485148516	148.81188118811872
​ -	170	25	1	103.01	122.08500000000002
​ -	170	26	1	7.8950000000000005	25.824999999999996
​ -	170	27	1	64.8366336633663	111.73762376237624
​ -	170	28	1	125.97014925373136	70.3283582089553
​ -	170	29	1	48.114427860696495	68.61691542288557
​ -	170	30	1	40.41089108910891	6.1039603960396045
​ -	170	31	1	57.01980198019802	86.12376237623755
​ -	170	32	1	81.81683168316833	0.6782178217823116
​ -	170	33	1	55.93532338308457	15.796019900497512
​ -	170	34	1	140.6417910447761	111.75124378109452
​ -	170	35	1	16.620000000000005	45.364999999999995
​ -	170	36	1	110.80597014925374	95.84079601990048
​ -	170	37	1	36.034825870646756	120.79601990049753
​ -	170	38	1	114.3333333333333	55.61691542288558
​ -	170	39	1	3.0643564356435644	55.45049504950494
​ -	170	40	1	46.524752475247524	123.06435643564359
​ -	170	41	1	144.9655172413793	101.72906403940884
​ -	170	42	1	4.845771144278606	87.00497512437813
​ -	170	43	1	1.1343283582089545	76.25373134328366
​ -	170	44	1	34.62500000000002	23.505000000000003
​ -	170	45	1	47.247524752475265	28.1980198019802
​ -	170	46	1	58.529702970297016	120.17821782178218
​ -	170	47	1	117.75862068965519	19.58128078817735
​ -	170	48	1	89.57425742574256	90.3613861386139
​ -	170	49	1	96.1980198019802	14.519801980198018
​ -	170	50	1	7.2871287128712865	98.46039603960395
​ -	180	1	1	72.15920398009948	64.34328358208957
​ -	180	2	1	18.490099009900984	118.43069306930694
​ -	180	3	1	66.67487684729066	81.69458128078821
​ -	180	4	1	29.447761194029866	33.48258706467658
​ -	180	5	1	14.537313432835816	32.890547263681604
​ -	180	6	1	108.38613861386142	11.653465346534654
​ -	180	7	1	73.19900497512438	3.1890547263682834
​ -	180	8	1	141.06467661691542	73.80099502487566
​ -	180	9	1	102.21782178217828	148.64356435643563
​ -	180	10	1	139.6138613861386	58.2970297029703
​ -	180	11	1	116.50990099009901	105.08910891089108
​ -	180	12	1	127.31034482758622	56.43842364532023
​ -	180	13	1	113.81683168316836	130.6039603960397
​ -	180	14	1	115.5820895522388	120.14427860696523
​ -	180	15	1	147.26	42.99500000000001
50-sparse-2.html:128 -	180	16	1	65.02970297029705	8.212871287128714
50-sparse-2.html:128 -	180	17	1	63.28358208955221	69.68656716417912
50-sparse-2.html:128 -	180	18	1	34.91584158415842	48.36633663366339
50-sparse-2.html:128 -	180	19	1	95.36138613861395	141.28712871287118
50-sparse-2.html:128 -	180	20	1	6.10891089108911	16.851485148514833
50-sparse-2.html:128 -	180	21	1	18.81683168316832	86.23267326732679
50-sparse-2.html:128 -	180	22	1	117.29207920792084	1.2277227722772466
50-sparse-2.html:128 -	180	23	1	37.0547263681592	142.1094527363184
50-sparse-2.html:128 -	180	24	1	53.09950248756218	147.89054726368158
50-sparse-2.html:128 -	180	25	1	103.14427860696519	121.84079601990051
50-sparse-2.html:128 -	180	26	1	7.5870646766169125	26.243781094527364
50-sparse-2.html:128 -	180	27	1	63.67821782178218	111.37623762376232
50-sparse-2.html:128 -	180	28	1	126.74626865671641	71.46268656716417
50-sparse-2.html:128 -	180	29	1	47.56435643564358	67.63861386138615
50-sparse-2.html:128 -	180	30	1	40.43069306930694	6.91089108910891
50-sparse-2.html:128 -	180	31	1	56.30198019801979	86.39108910891089
50-sparse-2.html:128 -	180	32	1	81.83084577114433	0.7711442786069256
50-sparse-2.html:128 -	180	33	1	54.89655172413793	14.724137931034475
