obstacle-50-sparse.html:30 -	time	id	type	x	y
obstacle-50-sparse.html:131 -	180	54	2	11.430000000000005	30.23499999999999
obstacle-50-sparse.html:131 -	180	55	2	104.34825870646767	8.014925373134329
obstacle-50-sparse.html:131 -	180	56	2	64.9950248756219	9.12437810945273
obstacle-50-sparse.html:131 -	180	57	2	124.06467661691542	82.69154228855727
obstacle-50-sparse.html:131 -	180	58	2	96.71499999999997	132.12499999999997
obstacle-50-sparse.html:131 -	180	59	2	138.98009950248755	64.86567164179107
obstacle-50-sparse.html:131 -	180	60	2	105.38308457711442	110.16915422885576
obstacle-50-sparse.html:131 -	180	61	2	127.09405940594058	37.29207920792078
obstacle-50-sparse.html:131 -	180	62	2	122.61500000000004	134.55500000000004
obstacle-50-sparse.html:131 -	180	63	2	132.95024875621883	128.48258706467658
obstacle-50-sparse.html:131 -	180	64	2	139.08955223880596	41.74129353233832
obstacle-50-sparse.html:131 -	180	65	2	55.58999999999999	15.17
obstacle-50-sparse.html:131 -	180	66	2	69.45273631840799	61.910447761194
obstacle-50-sparse.html:131 -	180	67	2	55.69154228855723	49.52736318407959
obstacle-50-sparse.html:131 -	180	68	2	85.77611940298506	127.1293532338308
obstacle-50-sparse.html:131 -	180	69	2	143.84848484848484	16.136363636363637
obstacle-50-sparse.html:131 -	180	70	2	18.119402985074625	87.87064676616913
obstacle-50-sparse.html:131 -	180	71	2	108.88557213930355	144.88059701492534
obstacle-50-sparse.html:131 -	180	72	2	45.155	128.41499999999994
obstacle-50-sparse.html:131 -	180	73	2	40.335	5.610000000000001
obstacle-50-sparse.html:131 -	180	74	2	109.79500000000004	127.58
obstacle-50-sparse.html:131 -	180	75	2	4.085000000000002	14.735000000000001
obstacle-50-sparse.html:131 -	180	76	2	80.02985074626865	109.72636815920391
obstacle-50-sparse.html:131 -	180	77	2	123.9054726368159	61.736318407960205
obstacle-50-sparse.html:131 -	180	78	2	53.83084577114428	88.19900497512441
obstacle-50-sparse.html:131 -	180	79	2	35.88557213930348	140.25373134328345
obstacle-50-sparse.html:131 -	180	80	2	63.48756218905474	74.8557213930348
obstacle-50-sparse.html:131 -	180	81	2	85.22388059701491	147.36318407960198
obstacle-50-sparse.html:131 -	180	82	2	56.47263681592042	30.66666666666668
obstacle-50-sparse.html:131 -	180	83	2	142.97512437810946	89.1094527363184
obstacle-50-sparse.html:131 -	180	84	2	7.980099502487564	51.59701492537314
obstacle-50-sparse.html:131 -	180	85	2	117.15422885572143	110.19900497512442
obstacle-50-sparse.html:131 -	180	86	2	52.065000000000005	110.32000000000001
obstacle-50-sparse.html:131 -	180	87	2	109.71144278606964	52.29850746268656
obstacle-50-sparse.html:131 -	180	88	2	132.8308457711443	53.492537313432855
obstacle-50-sparse.html:131 -	180	89	2	60.1	132.29000000000002
obstacle-50-sparse.html:131 -	180	90	2	136.36318407960198	82.36815920398006
obstacle-50-sparse.html:131 -	180	91	2	11.755000000000003	71.84000000000005
obstacle-50-sparse.html:131 -	180	92	2	7.203980099502485	86.96019900497511
obstacle-50-sparse.html:131 -	180	93	2	38.1930693069307	36.331683168316815
obstacle-50-sparse.html:131 -	180	94	2	57.74626865671641	41.67661691542288
obstacle-50-sparse.html:131 -	180	95	2	66.52238805970148	112.77611940298512
obstacle-50-sparse.html:131 -	180	96	2	98.12437810945275	16.12935323383085
obstacle-50-sparse.html:131 -	180	97	2	91.03465346534648	83.48019801980199
obstacle-50-sparse.html:131 -	180	98	2	82.97014925373138	12.124378109452731
obstacle-50-sparse.html:131 -	180	99	2	9.855721393034827	106.06965174129351
obstacle-50-sparse.html:131 -	190	51	2	13.539603960396045	134.5990099009901
obstacle-50-sparse.html:131 -	190	52	2	69.65151515151516	83.87878787878786
obstacle-50-sparse.html:131 -	190	53	2	22.507462686567155	36.05472636815921
obstacle-50-sparse.html:131 -	190	54	2	11.552238805970148	30.189054726368152
obstacle-50-sparse.html:131 -	190	55	2	104.05999999999996	7.854999999999997
obstacle-50-sparse.html:131 -	190	56	2	65.3681592039801	10.333333333333327
obstacle-50-sparse.html:131 -	190	57	2	124.10945273631846	82.86567164179105
obstacle-50-sparse.html:131 -	190	58	2	96.68159203980099	132.18407960199005
obstacle-50-sparse.html:131 -	190	59	2	139.02985074626866	64.8706467661691
obstacle-50-sparse.html:131 -	190	60	2	104.59701492537313	110.26368159203982
obstacle-50-sparse.html:131 -	190	61	2	127.3	37.36499999999999
obstacle-50-sparse.html:131 -	190	62	2	122.59203980099504	134.53233830845772
obstacle-50-sparse.html:131 -	190	63	2	133.08457711442767	128.9900497512438
obstacle-50-sparse.html:131 -	190	64	2	139.11	41.84500000000003
obstacle-50-sparse.html:131 -	190	65	2	54.89603960396039	14.653465346534652
obstacle-50-sparse.html:131 -	190	66	2	68.78999999999999	61.68000000000001
obstacle-50-sparse.html:131 -	190	67	2	55.656716417910445	49.65671641791047
obstacle-50-sparse.html:131 -	190	68	2	85.79104477611935	127.1094527363184
obstacle-50-sparse.html:131 -	190	69	2	143.84848484848484	16.136363636363637
obstacle-50-sparse.html:131 -	190	70	2	18.000000000000004	87.92079207920794
obstacle-50-sparse.html:131 -	190	71	2	108.92537313432841	144.71144278606963
obstacle-50-sparse.html:131 -	190	72	2	45.3731343283582	128.57711442786066
obstacle-50-sparse.html:131 -	190	73	2	40.40298507462686	5.985074626865676
obstacle-50-sparse.html:131 -	190	74	2	109.72636815920403	127.30348258706462
obstacle-50-sparse.html:131 -	190	75	2	4.069651741293532	14.671641791044776
obstacle-50-sparse.html:131 -	190	76	2	80.07960199004974	109.90547263681592
obstacle-50-sparse.html:131 -	190	77	2	123.93999999999998	61.82999999999998
obstacle-50-sparse.html:131 -	190	78	2	53.59701492537313	88.11442786069654
obstacle-50-sparse.html:131 -	190	79	2	35.84000000000003	140.39000000000007
obstacle-50-sparse.html:131 -	190	80	2	63.35323383084577	75.02487562189053
obstacle-50-sparse.html:131 -	190	81	2	85.12	147.26500000000007
obstacle-50-sparse.html:131 -	190	82	2	56.39800995024875	30.636815920398025
obstacle-50-sparse.html:131 -	190	83	2	142.97014925373134	89.01492537313432
obstacle-50-sparse.html:131 -	190	84	2	8.18	51.620000000000026
obstacle-50-sparse.html:131 -	190	85	2	116.79999999999998	109.97500000000002
obstacle-50-sparse.html:131 -	190	86	2	53.14427860696516	110.37810945273637
obstacle-50-sparse.html:131 -	190	87	2	109.63184079601993	52.477611940298516
obstacle-50-sparse.html:131 -	190	88	2	132.8606965174131	53.60696517412934
obstacle-50-sparse.html:131 -	190	89	2	60.29353233830848	132.53233830845767
obstacle-50-sparse.html:131 -	190	90	2	136.31343283582083	82.39303482587066
obstacle-50-sparse.html:131 -	190	91	2	11.91542288557214	71.9004975124378
obstacle-50-sparse.html:131 -	190	92	2	7.184079601990053	87.00995024875623
obstacle-50-sparse.html:131 -	190	93	2	37.99000000000001	36.914999999999985
obstacle-50-sparse.html:131 -	190	94	2	57.86500000000002	41.65999999999999
obstacle-50-sparse.html:131 -	190	95	2	66.64179104477611	112.67164179104473
obstacle-50-sparse.html:131 -	190	96	2	98.61194029850743	16.000000000000004
obstacle-50-sparse.html:131 -	190	97	2	90.19801980198022	81.71782178217828
obstacle-50-sparse.html:131 -	190	98	2	83.03980099502486	12.238805970149254
obstacle-50-sparse.html:131 -	190	99	2	9.850746268656712	106.38805970149252
obstacle-50-sparse.html:131 -	200	51	2	15.980099502487567	135.24378109452744
obstacle-50-sparse.html:131 -	200	52	2	69.68341708542708	83.8492462311558
obstacle-50-sparse.html:131 -	200	53	2	22.124378109452735	36.19402985074624
obstacle-50-sparse.html:131 -	200	54	2	11.666666666666663	30.02985074626866
obstacle-50-sparse.html:131 -	200	55	2	104.06499999999998	7.854999999999996
obstacle-50-sparse.html:131 -	200	56	2	65.42574257425746	11.707920792079207
obstacle-50-sparse.html:131 -	200	57	2	124.03000000000002	82.99999999999994
obstacle-50-sparse.html:131 -	200	58	2	96.73134328358204	132.30845771144268
obstacle-50-sparse.html:131 -	200	59	2	139.00995024875624	64.83582089552235
obstacle-50-sparse.html:131 -	200	60	2	103.7920792079208	110.17821782178221
obstacle-50-sparse.html:131 -	200	61	2	128.07462686567166	37.13432835820895
obstacle-50-sparse.html:131 -	200	62	2	122.40796019900503	134.5621890547264
obstacle-50-sparse.html:131 -	200	63	2	133.1442786069652	129.30845771144286
obstacle-50-sparse.html:131 -	200	64	2	139.29353233830847	41.716417910447745
obstacle-50-sparse.html:131 -	200	65	2	54.90099009900991	13.866336633663378
obstacle-50-sparse.html:131 -	200	66	2	68.26600985221678	61.72413793103448
obstacle-50-sparse.html:131 -	200	67	2	55.611940298507456	49.631840796019894
obstacle-50-sparse.html:131 -	200	68	2	86.00497512437812	126.9502487562189
obstacle-50-sparse.html:131 -	200	69	2	143.84848484848484	16.136363636363637
obstacle-50-sparse.html:131 -	200	70	2	17.950248756218905	87.9452736318408
obstacle-50-sparse.html:131 -	200	71	2	108.93532338308458	144.93034825870643
obstacle-50-sparse.html:131 -	200	72	2	45.51741293532341	128.62189054726372
obstacle-50-sparse.html:131 -	200	73	2	40.63184079601991	6.527363184079602
obstacle-50-sparse.html:131 -	200	74	2	109.61194029850746	127.32338308457709
obstacle-50-sparse.html:131 -	200	75	2	4.029850746268658	14.61691542288557
obstacle-50-sparse.html:131 -	200	76	2	80.12437810945279	110.01990049751245
obstacle-50-sparse.html:131 -	200	77	2	123.87623762376238	61.742574257425765
obstacle-50-sparse.html:131 -	200	78	2	53.47263681592042	88.08955223880596
obstacle-50-sparse.html:131 -	200	79	2	35.81592039800993	140.51243781094524
obstacle-50-sparse.html:131 -	200	80	2	63.388059701492544	75.20895522388062
obstacle-50-sparse.html:131 -	200	81	2	84.9054726368159	147.03482587064676
obstacle-50-sparse.html:131 -	200	82	2	56.454999999999984	30.734999999999985
obstacle-50-sparse.html:131 -	200	83	2	142.81592039800995	89.0049751243781
obstacle-50-sparse.html:131 -	200	84	2	8.233830845771143	51.572139303482565
obstacle-50-sparse.html:131 -	200	85	2	116.33499999999995	110.085
obstacle-50-sparse.html:131 -	200	86	2	54.01990049751243	110.18905472636814
obstacle-50-sparse.html:131 -	200	87	2	109.65841584158414	53.094059405940605
obstacle-50-sparse.html:131 -	200	88	2	132.8805970149253	53.50746268656717
obstacle-50-sparse.html:131 -	200	89	2	60.199004975124346	132.46766169154222
obstacle-50-sparse.html:131 -	200	90	2	136.1044776119402	82.32835820895521
obstacle-50-sparse.html:131 -	200	91	2	11.686567164179104	71.84079601990051
obstacle-50-sparse.html:131 -	200	92	2	7.025000000000003	86.83999999999996
obstacle-50-sparse.html:131 -	200	93	2	38.004975124378085	37.26368159203979
obstacle-50-sparse.html:131 -	200	94	2	57.86500000000002	41.65999999999999
obstacle-50-sparse.html:131 -	200	95	2	66.68499999999997	112.81500000000005
obstacle-50-sparse.html:131 -	200	96	2	98.35499999999998	15.985000000000005
obstacle-50-sparse.html:131 -	200	97	2	89.7910447761194	80.44776119402987
obstacle-50-sparse.html:131 -	200	98	2	82.74129353233837	11.960199004975122
obstacle-50-sparse.html:131 -	200	99	2	9.781094527363184	107.00497512437815
obstacle-50-sparse.html:131 -	210	51	2	17.58415841584159	135.940594059406
obstacle-50-sparse.html:131 -	210	52	2	69.68341708542708	83.8492462311558
obstacle-50-sparse.html:131 -	210	53	2	21.995024875621898	36.15920398009953
obstacle-50-sparse.html:131 -	210	54	2	11.517412935323385	30.08955223880597
obstacle-50-sparse.html:131 -	210	55	2	104.05970149253736	7.786069651741292
obstacle-50-sparse.html:131 -	210	56	2	65.25373134328358	12.641791044776118
obstacle-50-sparse.html:131 -	210	57	2	123.9203980099503	83.06965174129353
obstacle-50-sparse.html:131 -	210	58	2	96.71499999999996	132.39500000000012
obstacle-50-sparse.html:131 -	210	59	2	139.025	64.83499999999997
obstacle-50-sparse.html:131 -	210	60	2	103.63366336633655	110.42574257425748
obstacle-50-sparse.html:131 -	210	61	2	128.72277227722776	36.96039603960394
obstacle-50-sparse.html:131 -	210	62	2	122.15920398009952	134.47761194029854
obstacle-50-sparse.html:131 -	210	63	2	133.13000000000005	129.07
obstacle-50-sparse.html:131 -	210	64	2	139.2089552238806	41.74129353233832
obstacle-50-sparse.html:131 -	210	65	2	54.95000000000001	13.075000000000008
obstacle-50-sparse.html:131 -	210	66	2	67.83582089552233	61.85074626865675
obstacle-50-sparse.html:131 -	210	67	2	55.611940298507456	49.631840796019894
obstacle-50-sparse.html:131 -	210	68	2	85.98507462686567	126.84079601990052
obstacle-50-sparse.html:131 -	210	69	2	143.84848484848484	16.136363636363637
obstacle-50-sparse.html:131 -	210	70	2	17.945000000000004	87.53999999999996
obstacle-50-sparse.html:131 -	210	71	2	108.94029850746273	144.77611940298507
obstacle-50-sparse.html:131 -	210	72	2	45.36000000000002	128.58499999999998
obstacle-50-sparse.html:131 -	210	73	2	40.691542288557216	6.7661691542288525
obstacle-50-sparse.html:131 -	210	74	2	109.5323383084577	126.96019900497515
obstacle-50-sparse.html:131 -	210	75	2	4.213930348258706	14.676616915422887
obstacle-50-sparse.html:131 -	210	76	2	80.30845771144278	110.20895522388055
obstacle-50-sparse.html:131 -	210	77	2	123.98507462686568	61.90049751243781
obstacle-50-sparse.html:131 -	210	78	2	53.683168316831676	87.99009900990099
obstacle-50-sparse.html:131 -	210	79	2	36.034825870646756	140.5771144278606
obstacle-50-sparse.html:131 -	210	80	2	63.18905472636816	75.12935323383086
obstacle-50-sparse.html:131 -	210	81	2	84.94527363184085	146.84577114427842
obstacle-50-sparse.html:131 -	210	82	2	56.414999999999985	30.939999999999987
obstacle-50-sparse.html:131 -	210	83	2	143.02487562189054	88.80597014925375
obstacle-50-sparse.html:131 -	210	84	2	8.398009950248756	51.51741293532341
obstacle-50-sparse.html:131 -	210	85	2	115.65174129353235	109.6318407960199
obstacle-50-sparse.html:131 -	210	86	2	54.3134328358209	110.07462686567165
obstacle-50-sparse.html:131 -	210	87	2	109.61386138613858	53.7821782178218
obstacle-50-sparse.html:131 -	210	88	2	132.67661691542284	53.40796019900494
obstacle-50-sparse.html:131 -	210	89	2	60.019900497512445	132.18407960199022
obstacle-50-sparse.html:131 -	210	90	2	136.08500000000004	82.36000000000004
obstacle-50-sparse.html:131 -	210	91	2	11.811881188118814	71.39603960396042
obstacle-50-sparse.html:131 -	210	92	2	7.134999999999998	86.65499999999997
obstacle-50-sparse.html:131 -	210	93	2	37.920398009950254	37.0696517412935
obstacle-50-sparse.html:131 -	210	94	2	57.86500000000002	41.65999999999999
obstacle-50-sparse.html:131 -	210	95	2	66.56716417910451	113.0696517412935
obstacle-50-sparse.html:131 -	210	96	2	98.26368159203979	16.079601990049767
obstacle-50-sparse.html:131 -	210	97	2	89.16999999999994	78.98
obstacle-50-sparse.html:131 -	210	98	2	82.605	11.665000000000001
obstacle-50-sparse.html:131 -	210	99	2	9.675000000000004	107.69000000000004
obstacle-50-sparse.html:131 -	220	51	2	19.989999999999995	136.2850000000001
obstacle-50-sparse.html:131 -	220	52	2	69.68341708542708	83.8492462311558
obstacle-50-sparse.html:131 -	220	53	2	21.82	36.15000000000001
obstacle-50-sparse.html:131 -	220	54	2	11.562189054726373	29.945273631840806
obstacle-50-sparse.html:131 -	220	55	2	104.09452736318408	7.681592039800993
obstacle-50-sparse.html:131 -	220	56	2	65.2835820895522	13.452736318407958
obstacle-50-sparse.html:131 -	220	57	2	123.30845771144277	82.92537313432834
obstacle-50-sparse.html:131 -	220	58	2	96.48756218905476	132.63184079602007
obstacle-50-sparse.html:131 -	220	59	2	138.9900497512438	64.91044776119402
obstacle-50-sparse.html:131 -	220	60	2	103.68656716417908	110.38805970149254
obstacle-50-sparse.html:131 -	220	61	2	128.9552238805971	36.91542288557214
obstacle-50-sparse.html:131 -	220	62	2	121.7114427860697	134.5323383084577
obstacle-50-sparse.html:131 -	220	63	2	132.75621890547262	128.71144278606968
obstacle-50-sparse.html:131 -	220	64	2	139.125	41.830000000000005
obstacle-50-sparse.html:131 -	220	65	2	55.15920398009948	11.766169154228853
obstacle-50-sparse.html:131 -	220	66	2	67.05472636815917	61.97512437810945
obstacle-50-sparse.html:131 -	220	67	2	55.615	49.57999999999998
obstacle-50-sparse.html:131 -	220	68	2	86.00000000000003	126.6268656716418
obstacle-50-sparse.html:131 -	220	69	2	143.84848484848484	16.136363636363637
obstacle-50-sparse.html:131 -	220	70	2	17.980099502487562	87.47761194029849
obstacle-50-sparse.html:131 -	220	71	2	108.97014925373134	144.76119402985074
obstacle-50-sparse.html:131 -	220	72	2	45.36318407960198	128.57711442786066
obstacle-50-sparse.html:131 -	220	73	2	40.89552238805972	6.9054726368159205
obstacle-50-sparse.html:131 -	220	74	2	109.44499999999998	126.80999999999999
obstacle-50-sparse.html:131 -	220	75	2	4.228855721393036	14.641791044776118
obstacle-50-sparse.html:131 -	220	76	2	80.61194029850746	110.42288557213932
obstacle-50-sparse.html:131 -	220	77	2	124.04477611940294	61.88059701492538
obstacle-50-sparse.html:131 -	220	78	2	53.79104477611941	87.91542288557216
obstacle-50-sparse.html:131 -	220	79	2	36.12499999999998	140.73500000000007
obstacle-50-sparse.html:131 -	220	80	2	63.313432835820905	75.16417910447763
obstacle-50-sparse.html:131 -	220	81	2	84.43781094527372	146.80099502487573
obstacle-50-sparse.html:131 -	220	82	2	56.28855721393035	30.78606965174128
obstacle-50-sparse.html:131 -	220	83	2	143.13930348258705	88.82089552238807
obstacle-50-sparse.html:131 -	220	84	2	8.420000000000003	51.46000000000001
obstacle-50-sparse.html:131 -	220	85	2	115.57711442786069	109.53233830845768
obstacle-50-sparse.html:131 -	220	86	2	54.63184079601991	110.07960199004972
obstacle-50-sparse.html:131 -	220	87	2	110.33333333333326	55.44278606965173
obstacle-50-sparse.html:131 -	220	88	2	132.71782178217808	53.44554455445547
obstacle-50-sparse.html:131 -	220	89	2	60.23880597014926	132.38308457711446
obstacle-50-sparse.html:131 -	220	90	2	136.15920398009945	82.32338308457706
obstacle-50-sparse.html:131 -	220	91	2	11.985074626865662	70.69651741293532
obstacle-50-sparse.html:131 -	220	92	2	7.223880597014925	86.27860696517416
obstacle-50-sparse.html:131 -	220	93	2	37.71144278606965	36.75621890547262
obstacle-50-sparse.html:131 -	220	94	2	57.86500000000002	41.65999999999999
obstacle-50-sparse.html:131 -	220	95	2	66.5870646766169	113.1243781094528
obstacle-50-sparse.html:131 -	220	96	2	97.98009950248759	15.96517412935323
obstacle-50-sparse.html:131 -	220	97	2	88.71144278606968	78.35820895522389
obstacle-50-sparse.html:131 -	220	98	2	82.72636815920401	11.547263681592034
obstacle-50-sparse.html:131 -	220	99	2	9.550000000000002	108.72500000000007
obstacle-50-sparse.html:131 -	230	51	2	21.25870646766169	135.83084577114425
obstacle-50-sparse.html:131 -	230	52	2	69.68341708542708	83.8492462311558
obstacle-50-sparse.html:131 -	230	53	2	21.880597014925367	36.2089552238806
obstacle-50-sparse.html:131 -	230	54	2	11.457711442786074	30.064676616915424
obstacle-50-sparse.html:131 -	230	55	2	103.91999999999999	7.669999999999998
obstacle-50-sparse.html:131 -	230	56	2	65.23880597014927	13.412935323383092
obstacle-50-sparse.html:131 -	230	57	2	123.05970149253729	82.92039800995029
obstacle-50-sparse.html:131 -	230	58	2	96.36318407960206	132.592039800995
obstacle-50-sparse.html:131 -	230	59	2	138.93532338308458	64.9651741293533
obstacle-50-sparse.html:131 -	230	60	2	103.91499999999996	110.42999999999999
obstacle-50-sparse.html:131 -	230	61	2	129.1890547263681	36.606965174129364
obstacle-50-sparse.html:131 -	230	62	2	121.60199004975122	134.54228855721388
obstacle-50-sparse.html:131 -	230	63	2	132.38805970149252	128.15422885572139
obstacle-50-sparse.html:131 -	230	64	2	139.16	41.78999999999999
obstacle-50-sparse.html:131 -	230	65	2	55.33830845771144	11.383084577114426
obstacle-50-sparse.html:131 -	230	66	2	66.33830845771149	61.91044776119405
obstacle-50-sparse.html:131 -	230	67	2	55.634999999999984	49.694999999999986
obstacle-50-sparse.html:131 -	230	68	2	85.75999999999995	127.03500000000007
obstacle-50-sparse.html:131 -	230	69	2	143.84848484848484	16.136363636363637
obstacle-50-sparse.html:131 -	230	70	2	17.840796019900495	87.5621890547263
obstacle-50-sparse.html:131 -	230	71	2	108.96999999999998	144.80000000000004
obstacle-50-sparse.html:131 -	230	72	2	45.15422885572141	128.62686567164175
obstacle-50-sparse.html:131 -	230	73	2	40.69154228855723	6.601990049751241
obstacle-50-sparse.html:131 -	230	74	2	109.30845771144281	126.86069651741296
obstacle-50-sparse.html:131 -	230	75	2	4.065	14.58
obstacle-50-sparse.html:131 -	230	76	2	80.67000000000002	110.59999999999995
obstacle-50-sparse.html:131 -	230	77	2	124.22885572139305	61.9402985074627
obstacle-50-sparse.html:131 -	230	78	2	53.96517412935325	88.02985074626864
obstacle-50-sparse.html:131 -	230	79	2	36.07960199004975	140.55223880597006
obstacle-50-sparse.html:131 -	230	80	2	63.30348258706468	75.07462686567163
obstacle-50-sparse.html:131 -	230	81	2	84.35820895522386	146.82089552238807
obstacle-50-sparse.html:131 -	230	82	2	56.33333333333332	30.840796019900505
obstacle-50-sparse.html:131 -	230	83	2	143.2089552238806	88.81094527363179
obstacle-50-sparse.html:131 -	230	84	2	8.348258706467663	51.457711442786064
obstacle-50-sparse.html:131 -	230	85	2	115.76119402985071	109.50248756218907
obstacle-50-sparse.html:131 -	230	86	2	54.646766169154255	110.0597014925373
obstacle-50-sparse.html:131 -	230	87	2	111.03980099502492	57.42288557213927
obstacle-50-sparse.html:131 -	230	88	2	132.68656716417902	53.3084577114428
obstacle-50-sparse.html:131 -	230	89	2	59.98500000000001	132.03
obstacle-50-sparse.html:131 -	230	90	2	136.17412935323378	82.22388059701497
obstacle-50-sparse.html:131 -	230	91	2	11.970297029702971	69.79207920792078
obstacle-50-sparse.html:131 -	230	92	2	7.27860696517413	86.08457711442782
obstacle-50-sparse.html:131 -	230	93	2	37.44776119402985	37.203980099502495
obstacle-50-sparse.html:131 -	230	94	2	57.86500000000002	41.65999999999999
obstacle-50-sparse.html:131 -	230	95	2	66.72000000000003	113.11
obstacle-50-sparse.html:131 -	230	96	2	97.82000000000001	15.910000000000002
obstacle-50-sparse.html:131 -	230	97	2	88.42288557213932	77.53233830845767
obstacle-50-sparse.html:131 -	230	98	2	82.86567164179105	11.626865671641792
obstacle-50-sparse.html:131 -	230	99	2	9.44278606965174	108.75621890547266
obstacle-50-sparse.html:131 -	240	51	2	22.497512437810947	135.08457711442793
obstacle-50-sparse.html:131 -	240	52	2	69.68341708542708	83.8492462311558
obstacle-50-sparse.html:131 -	240	53	2	21.706467661691548	36.333333333333314
obstacle-50-sparse.html:131 -	240	54	2	11.412935323383085	30.189054726368173
obstacle-50-sparse.html:131 -	240	55	2	103.935	7.645000000000002
obstacle-50-sparse.html:131 -	240	56	2	65.22388059701491	13.14925373134329
obstacle-50-sparse.html:131 -	240	57	2	122.94029850746267	82.79601990049748
obstacle-50-sparse.html:131 -	240	58	2	96.27363184079599	132.5422885572139
obstacle-50-sparse.html:131 -	240	59	2	138.95499999999998	64.91499999999999
obstacle-50-sparse.html:131 -	240	60	2	103.78500000000003	110.31499999999998
obstacle-50-sparse.html:131 -	240	61	2	129.04477611940297	36.44776119402986
obstacle-50-sparse.html:131 -	240	62	2	121.41791044776116	134.36815920398018
obstacle-50-sparse.html:131 -	240	63	2	131.52238805970163	126.9104477611941
obstacle-50-sparse.html:131 -	240	64	2	138.95049504950492	41.92574257425739
obstacle-50-sparse.html:131 -	240	65	2	55.144278606965166	11.517412935323387
obstacle-50-sparse.html:131 -	240	66	2	66.16915422885572	61.8407960199005
obstacle-50-sparse.html:131 -	240	67	2	55.669999999999995	49.73
obstacle-50-sparse.html:131 -	240	68	2	85.6318407960199	127.04975124378107
obstacle-50-sparse.html:131 -	240	69	2	143.84848484848484	16.136363636363637
obstacle-50-sparse.html:131 -	240	70	2	17.815920398009954	87.40298507462683
obstacle-50-sparse.html:131 -	240	71	2	109.10447761194031	144.79601990049764
obstacle-50-sparse.html:131 -	240	72	2	44.805970149253724	128.37313432835825
obstacle-50-sparse.html:131 -	240	73	2	40.51741293532338	6.497512437810946
obstacle-50-sparse.html:131 -	240	74	2	109.20398009950246	126.77611940298507
obstacle-50-sparse.html:131 -	240	75	2	4.02	14.6
obstacle-50-sparse.html:131 -	240	76	2	80.63681592039804	110.4179104477612
obstacle-50-sparse.html:131 -	240	77	2	124.15422885572131	62.07960199004975
obstacle-50-sparse.html:131 -	240	78	2	54.19402985074623	88.21393034825873
obstacle-50-sparse.html:131 -	240	79	2	36.02985074626865	140.66169154228857
obstacle-50-sparse.html:131 -	240	80	2	63.26865671641792	75.14427860696513
obstacle-50-sparse.html:131 -	240	81	2	84.54228855721391	146.7313432835821
obstacle-50-sparse.html:131 -	240	82	2	56.50248756218904	30.761194029850735
obstacle-50-sparse.html:131 -	240	83	2	143.32	88.805
obstacle-50-sparse.html:131 -	240	84	2	8.398009950248756	51.50746268656715
obstacle-50-sparse.html:131 -	240	85	2	115.89552238805966	109.30845771144283
obstacle-50-sparse.html:131 -	240	86	2	54.75500000000001	110.055
obstacle-50-sparse.html:131 -	240	87	2	111.00497512437813	58.701492537313435
obstacle-50-sparse.html:131 -	240	88	2	132.5323383084576	53.323383084577095
obstacle-50-sparse.html:131 -	240	89	2	60.099502487562205	131.9850746268657
obstacle-50-sparse.html:131 -	240	90	2	136.23383084577117	82.15422885572147
obstacle-50-sparse.html:131 -	240	91	2	12.158415841584164	68.94059405940594
obstacle-50-sparse.html:131 -	240	92	2	7.32835820895522	85.87562189054731
obstacle-50-sparse.html:131 -	240	93	2	36.92537313432837	37.45273631840798
obstacle-50-sparse.html:131 -	240	94	2	57.86934673366832	41.64321608040201
obstacle-50-sparse.html:131 -	240	95	2	66.73631840796018	113.16417910447761
obstacle-50-sparse.html:131 -	240	96	2	97.55499999999999	15.92
obstacle-50-sparse.html:131 -	240	97	2	88.2970297029703	77.6287128712871
obstacle-50-sparse.html:131 -	240	98	2	82.64676616915423	11.452736318407958
obstacle-50-sparse.html:131 -	240	99	2	9.333333333333337	108.70646766169149
obstacle-50-sparse.html:131 -	250	51	2	23.44278606965174	134.93532338308458
obstacle-50-sparse.html:131 -	250	52	2	69.68341708542708	83.8492462311558
obstacle-50-sparse.html:131 -	250	53	2	21.712871287128706	36.47524752475243
obstacle-50-sparse.html:131 -	250	54	2	11.373134328358207	30.348258706467668
obstacle-50-sparse.html:131 -	250	55	2	104.23383084577117	7.562189054726365
obstacle-50-sparse.html:131 -	250	56	2	65.24378109452734	13.19402985074627
obstacle-50-sparse.html:131 -	250	57	2	122.77000000000002	82.96999999999996
obstacle-50-sparse.html:131 -	250	58	2	96.05472636815924	132.55721393034824
obstacle-50-sparse.html:131 -	250	59	2	139.01492537313433	64.8706467661691
obstacle-50-sparse.html:131 -	250	60	2	103.97014925373135	110.22885572139307
obstacle-50-sparse.html:131 -	250	61	2	129.32338308457713	36.45273631840795
obstacle-50-sparse.html:131 -	250	62	2	121.32178217821783	134.51980198019808
obstacle-50-sparse.html:131 -	250	63	2	130.44776119402982	125.80099502487559
obstacle-50-sparse.html:131 -	250	64	2	138.7600000000001	42.169999999999995
obstacle-50-sparse.html:131 -	250	65	2	55.13930348258708	11.641791044776122
obstacle-50-sparse.html:131 -	250	66	2	66.10945273631846	62.12935323383084
obstacle-50-sparse.html:131 -	250	67	2	55.64824120603014	50.070351758793976
obstacle-50-sparse.html:131 -	250	68	2	85.55223880597015	126.84577114427857
obstacle-50-sparse.html:131 -	250	69	2	143.84848484848484	16.136363636363637
obstacle-50-sparse.html:131 -	250	70	2	17.781094527363187	87.57213930348261
obstacle-50-sparse.html:131 -	250	71	2	109.04	144.66000000000003
