the-wall-v2-black.html:30 -	time	id	type	x	y	below wall
the-wall-v2-black.html:158 -	1000	61	2	12.94029850746269	23.950248756218908	false
the-wall-v2-black.html:158 -	1000	62	2	64.53500000000005	26.250000000000004	false
the-wall-v2-black.html:158 -	1000	63	2	141.13930348258705	27.756218905472643	false
the-wall-v2-black.html:158 -	1000	64	2	54.810945273631866	5.089552238805971	false
the-wall-v2-black.html:158 -	1000	65	2	86.35820895522387	16.706467661691544	false
the-wall-v2-black.html:158 -	1000	66	2	36.8905472636816	26.009950248756223	false
the-wall-v2-black.html:158 -	1000	67	2	126.33333333333331	43.60199004975123	false
the-wall-v2-black.html:158 -	1000	68	2	30.606965174129364	37.611940298507456	false
the-wall-v2-black.html:158 -	1000	69	2	81.43283582089552	74.10945273631849	false
the-wall-v2-black.html:158 -	1000	20	2	101.61194029850746	53.42288557213933	false
the-wall-v2-black.html:158 -	1000	21	2	28.29353233830846	31.950248756218908	false
the-wall-v2-black.html:158 -	1000	22	2	52.50248756218907	64.57711442786076	false
the-wall-v2-black.html:158 -	1000	23	2	62.960396039603985	41.87623762376238	false
the-wall-v2-black.html:158 -	1000	24	2	112.80499999999998	37.899999999999984	false
the-wall-v2-black.html:158 -	1000	25	2	8.46039603960396	12.11881188118812	false
the-wall-v2-black.html:158 -	1000	26	2	94.08457711442786	24.7412935323383	false
the-wall-v2-black.html:158 -	1000	27	2	145.38613861386142	39.64851485148514	false
the-wall-v2-black.html:158 -	1000	28	2	41.44500000000003	14.03	false
the-wall-v2-black.html:158 -	1000	29	2	137.01990049751245	57.442786069651746	false
the-wall-v2-black.html:158 -	1000	30	2	41.559999999999995	52.624999999999986	false
the-wall-v2-black.html:158 -	1000	31	2	112.38805970149258	61.75621890547264	false
the-wall-v2-black.html:158 -	1000	32	2	17.009950248756223	39.60696517412934	false
the-wall-v2-black.html:158 -	1000	33	2	138.00000000000009	7.398009950248756	false
the-wall-v2-black.html:158 -	1000	34	2	3.716417910447761	17.805970149253728	false
the-wall-v2-black.html:158 -	1000	35	2	78.62686567164182	38.35323383084579	false
the-wall-v2-black.html:158 -	1000	36	2	125.46766169154229	61.15422885572138	false
the-wall-v2-black.html:158 -	1000	37	2	141.24875621890536	27.52736318407961	false
the-wall-v2-black.html:158 -	1000	38	2	115.49253731343279	15.298507462686564	false
the-wall-v2-black.html:158 -	1000	39	2	131.20398009950242	41.87562189054726	false
the-wall-v2-black.html:158 -	1000	40	2	42.70149253731344	26.71641791044777	false
the-wall-v2-black.html:158 -	1000	41	2	98.54228855721394	10.75124378109453	false
the-wall-v2-black.html:158 -	1000	42	2	48.15000000000002	4.220000000000002	false
the-wall-v2-black.html:158 -	1000	43	2	64.32835820895522	27.34328358208956	false
the-wall-v2-black.html:158 -	1000	44	2	98.34328358208955	38.72636815920398	false
the-wall-v2-black.html:158 -	1000	45	2	55.91999999999997	16.150000000000002	false
the-wall-v2-black.html:158 -	1000	46	2	82.68159203980105	29.0497512437811	false
the-wall-v2-black.html:158 -	1000	47	2	77.11940298507464	68.90049751243784	false
the-wall-v2-black.html:158 -	1000	48	2	145.88557213930346	63.1492537313433	false
the-wall-v2-black.html:158 -	1000	49	2	104.94	2.9199999999999977	false
the-wall-v2-black.html:158 -	1000	50	2	30.885572139303484	9.427860696517412	false
the-wall-v2-black.html:158 -	1000	51	2	74.9900497512438	55.37810945273631	false
the-wall-v2-black.html:158 -	1000	52	2	82.37810945273635	13.766169154228852	false
the-wall-v2-black.html:158 -	1000	53	2	6.696517412935324	36.990049751243774	false
the-wall-v2-black.html:158 -	1000	54	2	130.89603960396036	5.371287128712871	false
the-wall-v2-black.html:158 -	1000	55	2	108.26237623762377	24.663366336633647	false
the-wall-v2-black.html:158 -	1000	56	2	31.75499999999999	60.95	false
the-wall-v2-black.html:158 -	1000	57	2	70.25373134328362	14.283582089552239	false
the-wall-v2-black.html:158 -	1000	58	2	88.91542288557216	53.44278606965173	false
the-wall-v2-black.html:158 -	1000	59	2	33.77722772277228	42.96039603960397	false
the-wall-v2-black.html:158 -	1000	60	2	19.935323383084565	7.721393034825866	false
the-wall-v2-black.html:158 -	1000	61	2	50.288557213930346	35.990049751243774	false
the-wall-v2-black.html:158 -	1000	62	2	118.51980198019801	48.009900990099034	false
the-wall-v2-black.html:158 -	1000	63	2	133.79500000000004	16.450000000000006	false
the-wall-v2-black.html:158 -	1000	64	2	13.14427860696517	50.995024875621894	false
the-wall-v2-black.html:158 -	1000	65	2	17.51243781094527	22.303482587064675	false
the-wall-v2-black.html:158 -	1000	66	2	95.28217821782174	66.33168316831694	false
the-wall-v2-black.html:158 -	1000	67	2	125.91044776119399	27.731343283582092	false
the-wall-v2-black.html:158 -	1000	68	2	54.96500000000001	51.80500000000002	false
the-wall-v2-black.html:158 -	1000	69	2	74.25870646766164	3.4776119402985066	false
the-wall-v2-black.html:158 -	1000	20	2	59.84079601990048	73.26368159203983	false
the-wall-v2-black.html:158 -	1000	21	2	142.36633663366345	6.995049504950495	false
the-wall-v2-black.html:158 -	1000	22	2	22.283582089552244	38.06965174129354	false
the-wall-v2-black.html:158 -	1000	23	2	73.22388059701498	9.333333333333337	false
the-wall-v2-black.html:158 -	1000	24	2	20.86633663366336	17.024752475247524	false
the-wall-v2-black.html:158 -	1000	25	2	96.84577114427859	10.726368159203986	false
the-wall-v2-black.html:158 -	1000	26	2	114.83500000000001	28.970000000000006	false
the-wall-v2-black.html:158 -	1000	27	2	57.69500000000002	8.604999999999997	false
the-wall-v2-black.html:158 -	1000	28	2	132.6965174129353	21.16417910447762	false
the-wall-v2-black.html:158 -	1000	29	2	31.676616915422887	27.298507462686548	false
the-wall-v2-black.html:158 -	1000	30	2	36.804999999999964	4.410000000000003	false
the-wall-v2-black.html:158 -	1000	31	2	97.30845771144281	54.0497512437811	false
the-wall-v2-black.html:158 -	1000	32	2	123.50000000000003	62.34848484848485	false
the-wall-v2-black.html:158 -	1000	33	2	46.009950248756226	34.49751243781098	false
the-wall-v2-black.html:158 -	1000	34	2	144.47263681592054	30.43283582089553	false
the-wall-v2-black.html:158 -	1000	35	2	98.2425742574258	2.059405940594059	false
the-wall-v2-black.html:158 -	1000	36	2	12.8905472636816	7.890547263681588	false
the-wall-v2-black.html:158 -	1000	37	2	56.681592039801004	28.950248756218908	false
the-wall-v2-black.html:158 -	1000	38	2	5.985074626865671	9.800995024875622	false
the-wall-v2-black.html:158 -	1000	39	2	34.42786069651744	43.03482587064677	false
the-wall-v2-black.html:158 -	1000	40	2	79.45500000000003	24.80000000000001	false
the-wall-v2-black.html:158 -	1000	41	2	96.59701492537314	40.004975124378106	false
the-wall-v2-black.html:158 -	1000	42	2	85.547263681592	35.522388059701484	false
the-wall-v2-black.html:158 -	1000	43	2	62.766169154228834	18.835820895522385	false
the-wall-v2-black.html:158 -	1000	44	2	39.1044776119403	57.27363184079602	false
the-wall-v2-black.html:158 -	1000	45	2	114.25373134328355	17.616915422885583	false
the-wall-v2-black.html:158 -	1000	46	2	3.791044776119402	61.06467661691543	false
the-wall-v2-black.html:158 -	1000	47	2	117.3663366336634	7.3663366336633676	false
the-wall-v2-black.html:158 -	1000	48	2	20.86069651741295	55.577114427860685	false
the-wall-v2-black.html:158 -	1000	49	2	68.98507462686561	36.07960199004974	false
the-wall-v2-black.html:158 -	1000	50	2	9.432835820895525	26.686567164179102	false
the-wall-v2-black.html:158 -	1000	51	2	85.51741293532334	11.935323383084576	false
the-wall-v2-black.html:158 -	1000	52	2	145.2885572139303	54.53731343283583	false
the-wall-v2-black.html:158 -	1000	53	2	71.65671641791049	67.8955223880597	false
the-wall-v2-black.html:158 -	1000	54	2	38.278606965174156	18.164179104477608	false
the-wall-v2-black.html:158 -	1000	55	2	43.76616915422885	7.298507462686566	false
the-wall-v2-black.html:158 -	1000	56	2	139.19402985074643	54.38805970149252	false
the-wall-v2-black.html:158 -	1000	57	2	85.10396039603961	60.76732673267327	false
the-wall-v2-black.html:158 -	1000	58	2	27.358208955223873	64.18407960199009	false
the-wall-v2-black.html:158 -	1000	59	2	51.47761194029851	45.82089552238806	false
the-wall-v2-black.html:158 -	1000	60	2	52.32835820895521	61.771144278606954	false
the-wall-v2-black.html:158 -	1000	61	2	126.24875621890551	41.70646766169153	false
the-wall-v2-black.html:158 -	1000	62	2	132.53731343283573	34.00995024875621	false
the-wall-v2-black.html:158 -	1000	63	2	99.47500000000002	24.699999999999996	false
the-wall-v2-black.html:158 -	1000	64	2	7.407960199004976	37.33830845771145	false
the-wall-v2-black.html:158 -	1000	65	2	10.495049504950499	50.856435643564346	false
the-wall-v2-black.html:158 -	1000	66	2	107.72636815920397	57.35323383084576	false
the-wall-v2-black.html:158 -	1000	67	2	111.72636815920406	42.3333333333333	false
the-wall-v2-black.html:158 -	1000	68	2	134.66169154228862	10.004975124378108	false
the-wall-v2-black.html:158 -	1000	69	2	120.75500000000001	56.21499999999999	false
