obstacle-50-dense-2.html:30 -	time	id	type	x	y
obstacle-50-dense-2.html:131 -	240	133	2	64.465	25.504999999999992
obstacle-50-dense-2.html:131 -	240	134	2	133.9444444444444	98.1414141414141
obstacle-50-dense-2.html:131 -	240	135	2	12.21105527638191	55.643216080402006
obstacle-50-dense-2.html:131 -	240	136	2	120.68999999999997	104.94999999999997
obstacle-50-dense-2.html:131 -	240	137	2	50	107.87562189054728
obstacle-50-dense-2.html:131 -	240	138	2	104.53999999999999	47.665000000000006
obstacle-50-dense-2.html:131 -	240	139	2	139.94416243654823	54.89847715736039
obstacle-50-dense-2.html:131 -	240	140	2	55.89054726368158	133.53731343283587
obstacle-50-dense-2.html:131 -	240	141	2	144.0964467005076	87.65482233502539
obstacle-50-dense-2.html:131 -	240	142	2	23.081218274111663	85.42639593908635
obstacle-50-dense-2.html:131 -	240	143	2	13.276381909547736	71.31658291457285
obstacle-50-dense-2.html:131 -	240	144	2	39.89552238805972	33.50746268656716
obstacle-50-dense-2.html:131 -	240	145	2	49.1542288557214	42.05970149253736
obstacle-50-dense-2.html:131 -	240	146	2	65.94527363184083	119.50746268656717
obstacle-50-dense-2.html:131 -	240	147	2	113.29850746268657	21.054726368159212
obstacle-50-dense-2.html:131 -	240	148	2	99.86069651741289	88.87562189054727
obstacle-50-dense-2.html:131 -	240	149	2	89.04499999999999	23.35999999999999
obstacle-50-dense-2.html:131 -	240	150	2	12.895000000000001	107.64999999999992
obstacle-50-dense-2.html:131 -	250	101	2	102.6766169154229	73.5572139303483
obstacle-50-dense-2.html:131 -	250	102	2	149.43718592964825	135.81909547738698
obstacle-50-dense-2.html:131 -	250	103	2	77.8267326732673	73.13366336633665
obstacle-50-dense-2.html:131 -	250	104	2	28.930693069306948	54.46534653465345
obstacle-50-dense-2.html:131 -	250	105	2	14.80099502487563	37.62686567164178
obstacle-50-dense-2.html:131 -	250	106	2	103.52020202020208	9.474747474747472
obstacle-50-dense-2.html:131 -	250	107	2	69.835	8.000000000000002
obstacle-50-dense-2.html:131 -	250	108	2	133.24747474747474	74.65656565656565
obstacle-50-dense-2.html:131 -	250	109	2	87.6381909547739	135.28643216080414
obstacle-50-dense-2.html:131 -	250	110	2	130.3010204081633	63.397959183673485
obstacle-50-dense-2.html:131 -	250	111	2	107.52020202020206	114.82323232323229
obstacle-50-dense-2.html:131 -	250	112	2	118.41999999999999	38.625000000000014
obstacle-50-dense-2.html:131 -	250	113	2	122.45959595959596	148.14141414141415
obstacle-50-dense-2.html:131 -	250	114	2	126.67676767676768	124.18181818181817
obstacle-50-dense-2.html:131 -	250	115	2	140.93877551020407	42.081632653061234
obstacle-50-dense-2.html:131 -	250	116	2	53.745	16.295
obstacle-50-dense-2.html:131 -	250	117	2	71.79104477611935	52.80099502487563
obstacle-50-dense-2.html:131 -	250	118	2	38.96039603960395	76.40099009900987
obstacle-50-dense-2.html:131 -	250	119	2	89.065	118.82499999999999
obstacle-50-dense-2.html:131 -	250	121	2	12.57868020304569	92.99492385786805
obstacle-50-dense-2.html:131 -	250	122	2	106.94949494949495	140.92424242424255
obstacle-50-dense-2.html:131 -	250	123	2	40.61194029850748	125.955223880597
obstacle-50-dense-2.html:131 -	250	124	2	41.165	0.4249999999999997
obstacle-50-dense-2.html:131 -	250	125	2	109.81313131313131	129.8535353535354
obstacle-50-dense-2.html:131 -	250	126	2	147.69	23.479999999999993
obstacle-50-dense-2.html:131 -	250	127	2	74.33500000000001	105.43999999999998
obstacle-50-dense-2.html:131 -	250	128	2	119.32487309644672	55.614213197969555
obstacle-50-dense-2.html:131 -	250	129	2	55.43499999999999	87.20999999999995
obstacle-50-dense-2.html:131 -	250	130	2	26.505000000000003	136.1549999999999
obstacle-50-dense-2.html:131 -	250	131	2	69.18090452261305	89.20603015075378
obstacle-50-dense-2.html:131 -	250	132	2	85.79396984924621	5.085427135678393
obstacle-50-dense-2.html:131 -	250	133	2	64.465	25.504999999999992
obstacle-50-dense-2.html:131 -	250	134	2	133.94949494949495	98.15151515151516
obstacle-50-dense-2.html:131 -	250	135	2	12.265	55.66
obstacle-50-dense-2.html:131 -	250	136	2	120.68999999999997	104.94999999999997
obstacle-50-dense-2.html:131 -	250	137	2	49.806930693069276	107.98019801980205
obstacle-50-dense-2.html:131 -	250	138	2	104.57000000000001	47.58
obstacle-50-dense-2.html:131 -	250	139	2	139.9795918367347	54.87244897959183
obstacle-50-dense-2.html:131 -	250	140	2	55.86069651741294	132.86069651741295
obstacle-50-dense-2.html:131 -	250	141	2	144.08629441624365	87.6548223350254
obstacle-50-dense-2.html:131 -	250	142	2	23.242424242424235	85.48989898989903
obstacle-50-dense-2.html:131 -	250	143	2	13.276381909547736	71.31658291457285
obstacle-50-dense-2.html:131 -	250	144	2	39.92999999999999	33.465
obstacle-50-dense-2.html:131 -	250	145	2	49.155	42.03000000000004
obstacle-50-dense-2.html:131 -	250	146	2	65.94527363184083	119.50746268656717
obstacle-50-dense-2.html:131 -	250	147	2	113.27	21.115000000000002
obstacle-50-dense-2.html:131 -	250	148	2	99.7661691542288	88.83084577114431
obstacle-50-dense-2.html:131 -	250	149	2	89.04499999999999	23.35999999999999
obstacle-50-dense-2.html:131 -	250	150	2	12.895000000000001	107.64999999999992
obstacle-50-dense-2.html:131 -	260	101	2	102.73631840796018	73.57213930348266
obstacle-50-dense-2.html:131 -	260	102	2	149.43718592964825	135.81909547738698
obstacle-50-dense-2.html:131 -	260	103	2	77.96517412935327	73.1592039800995
obstacle-50-dense-2.html:131 -	260	104	2	30.108910891089103	54.68316831683167
obstacle-50-dense-2.html:131 -	260	105	2	15.316831683168312	37.935643564356454
obstacle-50-dense-2.html:131 -	260	106	2	103.52020202020208	9.474747474747472
obstacle-50-dense-2.html:131 -	260	107	2	69.835	8.000000000000002
obstacle-50-dense-2.html:131 -	260	108	2	133.21827411167513	74.65989847715737
obstacle-50-dense-2.html:131 -	260	109	2	87.6381909547739	135.28643216080414
obstacle-50-dense-2.html:131 -	260	110	2	130.3316326530613	63.46938775510201
obstacle-50-dense-2.html:131 -	260	111	2	107.52020202020206	114.82323232323229
obstacle-50-dense-2.html:131 -	260	112	2	118.46	38.589999999999996
obstacle-50-dense-2.html:131 -	260	113	2	122.45959595959596	148.14141414141415
obstacle-50-dense-2.html:131 -	260	114	2	126.67676767676768	124.18181818181817
obstacle-50-dense-2.html:131 -	260	115	2	140.93877551020407	42.081632653061234
obstacle-50-dense-2.html:131 -	260	116	2	53.785000000000004	16.19499999999999
obstacle-50-dense-2.html:131 -	260	117	2	71.78391959798996	52.93969849246229
obstacle-50-dense-2.html:131 -	260	118	2	38.331683168316864	76.6089108910891
obstacle-50-dense-2.html:131 -	260	119	2	89.065	118.82499999999999
obstacle-50-dense-2.html:131 -	260	121	2	12.213197969543149	92.9543147208122
obstacle-50-dense-2.html:131 -	260	122	2	106.94949494949495	140.92424242424255
obstacle-50-dense-2.html:131 -	260	123	2	40.714999999999996	126.06499999999993
obstacle-50-dense-2.html:131 -	260	124	2	41.175000000000004	0.42999999999999966
obstacle-50-dense-2.html:131 -	260	125	2	109.81313131313131	129.8535353535354
obstacle-50-dense-2.html:131 -	260	126	2	147.69	23.479999999999993
obstacle-50-dense-2.html:131 -	260	127	2	74.33500000000001	105.43999999999998
obstacle-50-dense-2.html:131 -	260	128	2	119.32487309644672	55.614213197969555
obstacle-50-dense-2.html:131 -	260	129	2	55.43499999999999	87.20999999999995
obstacle-50-dense-2.html:131 -	260	130	2	26.505000000000003	136.1549999999999
obstacle-50-dense-2.html:131 -	260	131	2	69.18090452261305	89.20603015075378
obstacle-50-dense-2.html:131 -	260	132	2	85.79396984924621	5.085427135678393
obstacle-50-dense-2.html:131 -	260	133	2	64.50248756218905	25.522388059701488
obstacle-50-dense-2.html:131 -	260	134	2	133.95939086294408	98.31472081218274
obstacle-50-dense-2.html:131 -	260	135	2	12.313432835820894	55.71641791044777
obstacle-50-dense-2.html:131 -	260	136	2	120.68999999999997	104.94999999999997
obstacle-50-dense-2.html:131 -	260	137	2	49.32835820895524	108.19900497512437
obstacle-50-dense-2.html:131 -	260	138	2	104.58706467661692	47.54228855721394
obstacle-50-dense-2.html:131 -	260	139	2	139.94416243654823	54.89847715736039
obstacle-50-dense-2.html:131 -	260	140	2	55.6980198019802	132.2970297029702
obstacle-50-dense-2.html:131 -	260	141	2	143.86802030456852	87.62436548223349
obstacle-50-dense-2.html:131 -	260	142	2	23.35175879396984	85.59798994974872
obstacle-50-dense-2.html:131 -	260	143	2	13.276381909547736	71.31658291457285
obstacle-50-dense-2.html:131 -	260	144	2	39.995	33.38999999999999
obstacle-50-dense-2.html:131 -	260	145	2	49.19402985074626	42.01990049751249
obstacle-50-dense-2.html:131 -	260	146	2	66.125	119.525
obstacle-50-dense-2.html:131 -	260	147	2	113.2786069651741	21.1094527363184
obstacle-50-dense-2.html:131 -	260	148	2	99.83499999999995	88.84000000000005
obstacle-50-dense-2.html:131 -	260	149	2	89.04499999999999	23.35999999999999
obstacle-50-dense-2.html:131 -	260	150	2	12.895000000000001	107.64999999999992
obstacle-50-dense-2.html:131 -	270	101	2	102.77000000000005	73.55999999999999
obstacle-50-dense-2.html:131 -	270	102	2	149.43718592964825	135.81909547738698
obstacle-50-dense-2.html:131 -	270	103	2	78.05472636815922	73.18905472636814
obstacle-50-dense-2.html:131 -	270	104	2	31.40298507462687	54.99999999999999
obstacle-50-dense-2.html:131 -	270	105	2	16.1592039800995	38.383084577114424
obstacle-50-dense-2.html:131 -	270	106	2	103.52020202020208	9.474747474747472
obstacle-50-dense-2.html:131 -	270	107	2	69.83000000000001	7.990000000000002
obstacle-50-dense-2.html:131 -	270	108	2	133.21827411167513	74.65989847715737
obstacle-50-dense-2.html:131 -	270	109	2	87.6381909547739	135.28643216080414
obstacle-50-dense-2.html:131 -	270	110	2	130.3316326530613	63.46938775510201
obstacle-50-dense-2.html:131 -	270	111	2	107.42424242424242	114.82323232323232
obstacle-50-dense-2.html:131 -	270	112	2	118.35499999999998	38.60000000000001
obstacle-50-dense-2.html:131 -	270	113	2	122.45959595959596	148.14141414141415
obstacle-50-dense-2.html:131 -	270	114	2	126.63316582914574	124.15075376884423
obstacle-50-dense-2.html:131 -	270	115	2	140.87817258883248	42.060913705583765
obstacle-50-dense-2.html:131 -	270	116	2	53.79499999999999	16.110000000000007
obstacle-50-dense-2.html:131 -	270	117	2	71.81499999999997	53.00000000000003
obstacle-50-dense-2.html:131 -	270	118	2	38.044999999999995	77.12999999999998
obstacle-50-dense-2.html:131 -	270	119	2	88.96499999999999	118.83999999999999
obstacle-50-dense-2.html:131 -	270	121	2	12.213197969543149	92.9543147208122
obstacle-50-dense-2.html:131 -	270	122	2	106.94949494949495	140.92424242424255
obstacle-50-dense-2.html:131 -	270	123	2	40.70500000000002	126.05999999999992
obstacle-50-dense-2.html:131 -	270	124	2	41.150753768844226	0.39698492462311535
obstacle-50-dense-2.html:131 -	270	125	2	109.81313131313131	129.8535353535354
obstacle-50-dense-2.html:131 -	270	126	2	147.69	23.479999999999993
obstacle-50-dense-2.html:131 -	270	127	2	74.33500000000001	105.43999999999998
obstacle-50-dense-2.html:131 -	270	128	2	119.32487309644672	55.614213197969555
obstacle-50-dense-2.html:131 -	270	129	2	55.43499999999999	87.20999999999995
obstacle-50-dense-2.html:131 -	270	130	2	26.505000000000003	136.1549999999999
obstacle-50-dense-2.html:131 -	270	131	2	69.18090452261305	89.20603015075378
obstacle-50-dense-2.html:131 -	270	132	2	85.7989949748744	5.095477386934677
obstacle-50-dense-2.html:131 -	270	133	2	64.38499999999999	25.564999999999994
obstacle-50-dense-2.html:131 -	270	134	2	133.95939086294408	98.31472081218274
obstacle-50-dense-2.html:131 -	270	135	2	12.375000000000002	55.820000000000014
obstacle-50-dense-2.html:131 -	270	136	2	120.68999999999997	104.94999999999997
obstacle-50-dense-2.html:131 -	270	137	2	49.40298507462687	108.18407960199005
obstacle-50-dense-2.html:131 -	270	138	2	104.57000000000001	47.58
obstacle-50-dense-2.html:131 -	270	139	2	139.94416243654823	54.89847715736039
obstacle-50-dense-2.html:131 -	270	140	2	55.52709359605911	131.92118226600996
obstacle-50-dense-2.html:131 -	270	141	2	143.86802030456852	87.62436548223349
obstacle-50-dense-2.html:131 -	270	142	2	23.35175879396984	85.59798994974872
obstacle-50-dense-2.html:131 -	270	143	2	13.276381909547736	71.31658291457285
obstacle-50-dense-2.html:131 -	270	144	2	40.055	33.24499999999998
obstacle-50-dense-2.html:131 -	270	145	2	49.24875621890546	42.089552238806014
obstacle-50-dense-2.html:131 -	270	146	2	65.9154228855721	119.45273631840797
obstacle-50-dense-2.html:131 -	270	147	2	113.25870646766163	21.22388059701492
obstacle-50-dense-2.html:131 -	270	148	2	99.83499999999995	88.84000000000005
obstacle-50-dense-2.html:131 -	270	149	2	89.04499999999999	23.35999999999999
obstacle-50-dense-2.html:131 -	270	150	2	12.895000000000001	107.64999999999992
obstacle-50-dense-2.html:131 -	280	101	2	102.6766169154229	73.5572139303483
obstacle-50-dense-2.html:131 -	280	102	2	149.43718592964825	135.81909547738698
obstacle-50-dense-2.html:131 -	280	103	2	77.89054726368164	73.21393034825876
obstacle-50-dense-2.html:131 -	280	104	2	32.024875621890544	55.15422885572136
obstacle-50-dense-2.html:131 -	280	105	2	16.658415841584166	38.43069306930694
obstacle-50-dense-2.html:131 -	280	106	2	103.52020202020208	9.474747474747472
obstacle-50-dense-2.html:131 -	280	107	2	69.79899497487436	7.9798994974874375
obstacle-50-dense-2.html:131 -	280	108	2	133.21827411167513	74.65989847715737
obstacle-50-dense-2.html:131 -	280	109	2	87.64499999999998	135.32500000000016
obstacle-50-dense-2.html:131 -	280	110	2	130.3451776649747	63.45177664974621
obstacle-50-dense-2.html:131 -	280	111	2	107.4824120603015	114.82412060301507
obstacle-50-dense-2.html:131 -	280	112	2	118.45500000000004	38.58000000000001
obstacle-50-dense-2.html:131 -	280	113	2	122.45959595959596	148.14141414141415
obstacle-50-dense-2.html:131 -	280	114	2	126.67171717171723	124.19696969696967
obstacle-50-dense-2.html:131 -	280	115	2	140.93877551020407	42.081632653061234
obstacle-50-dense-2.html:131 -	280	116	2	53.79499999999999	16.110000000000007
obstacle-50-dense-2.html:131 -	280	117	2	71.80500000000002	52.885000000000005
obstacle-50-dense-2.html:131 -	280	118	2	37.905940594059395	77.75247524752471
obstacle-50-dense-2.html:131 -	280	119	2	88.86633663366332	118.84653465346537
obstacle-50-dense-2.html:131 -	280	121	2	12.213197969543149	92.9543147208122
obstacle-50-dense-2.html:131 -	280	122	2	106.94949494949495	140.92424242424255
obstacle-50-dense-2.html:131 -	280	123	2	40.695	125.94499999999995
obstacle-50-dense-2.html:131 -	280	124	2	41.154999999999994	0.3349999999999996
obstacle-50-dense-2.html:131 -	280	125	2	109.81313131313131	129.8535353535354
obstacle-50-dense-2.html:131 -	280	126	2	147.69	23.479999999999993
obstacle-50-dense-2.html:131 -	280	127	2	74.33500000000001	105.43999999999998
obstacle-50-dense-2.html:131 -	280	128	2	119.32487309644672	55.614213197969555
obstacle-50-dense-2.html:131 -	280	129	2	55.43499999999999	87.20999999999995
obstacle-50-dense-2.html:131 -	280	130	2	26.505000000000003	136.1549999999999
obstacle-50-dense-2.html:131 -	280	131	2	69.18090452261305	89.20603015075378
obstacle-50-dense-2.html:131 -	280	132	2	85.73366834170851	5.180904522613065
obstacle-50-dense-2.html:131 -	280	133	2	64.40499999999999	25.525000000000006
obstacle-50-dense-2.html:131 -	280	134	2	133.95939086294408	98.31472081218274
obstacle-50-dense-2.html:131 -	280	135	2	12.375000000000002	55.820000000000014
obstacle-50-dense-2.html:131 -	280	136	2	120.68999999999997	104.94999999999997
obstacle-50-dense-2.html:131 -	280	137	2	49.48258706467663	108.07960199004971
obstacle-50-dense-2.html:131 -	280	138	2	104.59203980099504	47.55223880597013
obstacle-50-dense-2.html:131 -	280	139	2	139.9795918367347	54.87244897959183
obstacle-50-dense-2.html:131 -	280	140	2	55.405940594059416	131.67821782178237
obstacle-50-dense-2.html:131 -	280	141	2	143.86802030456852	87.62436548223349
obstacle-50-dense-2.html:131 -	280	142	2	23.35175879396984	85.59798994974872
obstacle-50-dense-2.html:131 -	280	143	2	13.276381909547736	71.31658291457285
obstacle-50-dense-2.html:131 -	280	144	2	40.019999999999996	33.395
obstacle-50-dense-2.html:131 -	280	145	2	49.08457711442784	42.13930348258707
obstacle-50-dense-2.html:131 -	280	146	2	65.99999999999997	119.53999999999996
obstacle-50-dense-2.html:131 -	280	147	2	113.20895522388055	21.223880597014926
obstacle-50-dense-2.html:131 -	280	148	2	99.83499999999995	88.84000000000005
obstacle-50-dense-2.html:131 -	280	149	2	89.04499999999999	23.35999999999999
obstacle-50-dense-2.html:131 -	280	150	2	12.895000000000001	107.64999999999992
obstacle-50-dense-2.html:131 -	290	101	2	102.6766169154229	73.5572139303483
obstacle-50-dense-2.html:131 -	290	102	2	149.43718592964825	135.81909547738698
obstacle-50-dense-2.html:131 -	290	103	2	77.97014925373138	73.17910447761197
obstacle-50-dense-2.html:131 -	290	104	2	32.75621890547266	55.40298507462689
obstacle-50-dense-2.html:131 -	290	105	2	17.457711442786074	38.89552238805971
obstacle-50-dense-2.html:131 -	290	106	2	103.52020202020208	9.474747474747472
obstacle-50-dense-2.html:131 -	290	107	2	69.83000000000001	7.990000000000002
obstacle-50-dense-2.html:131 -	290	108	2	133.21827411167513	74.65989847715737
obstacle-50-dense-2.html:131 -	290	109	2	87.6381909547739	135.28643216080414
obstacle-50-dense-2.html:131 -	290	110	2	130.34010152284264	63.44162436548221
obstacle-50-dense-2.html:131 -	290	111	2	107.42424242424242	114.82323232323232
obstacle-50-dense-2.html:131 -	290	112	2	118.38499999999999	38.63
obstacle-50-dense-2.html:131 -	290	113	2	122.45959595959596	148.14141414141415
obstacle-50-dense-2.html:131 -	290	114	2	126.63316582914574	124.15075376884423
obstacle-50-dense-2.html:131 -	290	115	2	140.93877551020407	42.081632653061234
obstacle-50-dense-2.html:131 -	290	116	2	53.79499999999999	16.110000000000007
obstacle-50-dense-2.html:131 -	290	117	2	71.80500000000002	52.885000000000005
obstacle-50-dense-2.html:131 -	290	118	2	37.96019900497512	78.04477611940291
obstacle-50-dense-2.html:131 -	290	119	2	88.77114427860694	119.02985074626868
obstacle-50-dense-2.html:131 -	290	121	2	12.21827411167513	92.9340101522843
obstacle-50-dense-2.html:131 -	290	122	2	106.94949494949495	140.92424242424255
obstacle-50-dense-2.html:131 -	290	123	2	40.695	125.94499999999995
obstacle-50-dense-2.html:131 -	290	124	2	41.154999999999994	0.3349999999999996
obstacle-50-dense-2.html:131 -	290	125	2	109.81313131313131	129.8535353535354
obstacle-50-dense-2.html:131 -	290	126	2	147.69	23.479999999999993
obstacle-50-dense-2.html:131 -	290	127	2	74.33500000000001	105.43999999999998
obstacle-50-dense-2.html:131 -	290	128	2	119.32487309644672	55.614213197969555
obstacle-50-dense-2.html:131 -	290	129	2	55.43499999999999	87.20999999999995
obstacle-50-dense-2.html:131 -	290	130	2	26.505000000000003	136.1549999999999
obstacle-50-dense-2.html:131 -	290	131	2	69.18090452261305	89.20603015075378
obstacle-50-dense-2.html:131 -	290	132	2	85.7989949748744	5.095477386934677
obstacle-50-dense-2.html:131 -	290	133	2	64.33500000000001	25.54499999999999
obstacle-50-dense-2.html:131 -	290	134	2	133.95939086294408	98.31472081218274
obstacle-50-dense-2.html:131 -	290	135	2	12.375000000000002	55.820000000000014
obstacle-50-dense-2.html:131 -	290	136	2	120.68999999999997	104.94999999999997
obstacle-50-dense-2.html:131 -	290	137	2	49.567164179104445	108.1243781094527
obstacle-50-dense-2.html:131 -	290	138	2	104.63681592039806	47.74129353233829
obstacle-50-dense-2.html:131 -	290	139	2	139.98469387755102	54.88265306122449
obstacle-50-dense-2.html:131 -	290	140	2	55.243781094527385	131.51243781094527
obstacle-50-dense-2.html:131 -	290	141	2	143.86802030456852	87.62436548223349
obstacle-50-dense-2.html:131 -	290	142	2	23.363636363636367	85.58080808080805
obstacle-50-dense-2.html:131 -	290	143	2	13.276381909547736	71.31658291457285
obstacle-50-dense-2.html:131 -	290	144	2	40.0547263681592	33.41293532338309
obstacle-50-dense-2.html:131 -	290	145	2	49.05472636815918	42.2189054726368
obstacle-50-dense-2.html:131 -	290	146	2	65.99999999999999	119.62686567164182
obstacle-50-dense-2.html:131 -	290	147	2	113.18999999999994	21.19999999999999
obstacle-50-dense-2.html:131 -	290	148	2	99.83499999999995	88.84000000000005
obstacle-50-dense-2.html:131 -	290	149	2	89.04499999999999	23.35999999999999
obstacle-50-dense-2.html:131 -	290	150	2	12.895000000000001	107.64999999999992
obstacle-50-dense-2.html:131 -	300	101	2	102.6766169154229	73.5572139303483
obstacle-50-dense-2.html:131 -	300	102	2	149.43718592964825	135.81909547738698
obstacle-50-dense-2.html:131 -	300	103	2	77.78606965174133	73.20895522388062
obstacle-50-dense-2.html:131 -	300	104	2	34.009950248756205	55.83582089552238
obstacle-50-dense-2.html:131 -	300	105	2	17.925373134328357	39.10945273631842
obstacle-50-dense-2.html:131 -	300	106	2	103.52020202020208	9.474747474747472
obstacle-50-dense-2.html:131 -	300	107	2	69.83000000000001	7.990000000000002
obstacle-50-dense-2.html:131 -	300	108	2	133.21827411167513	74.65989847715737
obstacle-50-dense-2.html:131 -	300	109	2	87.6381909547739	135.28643216080414
obstacle-50-dense-2.html:131 -	300	110	2	130.3451776649747	63.45177664974621
obstacle-50-dense-2.html:131 -	300	111	2	107.42424242424242	114.82323232323232
obstacle-50-dense-2.html:131 -	300	112	2	118.35999999999996	38.60999999999998
obstacle-50-dense-2.html:131 -	300	113	2	122.45959595959596	148.16161616161617
obstacle-50-dense-2.html:131 -	300	114	2	126.63316582914574	124.15075376884423
obstacle-50-dense-2.html:131 -	300	115	2	140.87817258883248	42.060913705583765
obstacle-50-dense-2.html:131 -	300	116	2	53.74500000000001	16.204999999999995
obstacle-50-dense-2.html:131 -	300	117	2	71.80500000000002	52.885000000000005
obstacle-50-dense-2.html:131 -	300	118	2	38.08457711442785	78.86567164179104
obstacle-50-dense-2.html:131 -	300	119	2	88.78500000000004	119.08500000000004
obstacle-50-dense-2.html:131 -	300	121	2	12.25757575757576	92.93434343434346
obstacle-50-dense-2.html:131 -	300	122	2	106.94949494949495	140.90404040404053
obstacle-50-dense-2.html:131 -	300	123	2	40.695	125.94499999999995
obstacle-50-dense-2.html:131 -	300	124	2	41.154999999999994	0.3349999999999996
obstacle-50-dense-2.html:131 -	300	125	2	109.81313131313131	129.8535353535354
obstacle-50-dense-2.html:131 -	300	126	2	147.69	23.479999999999993
obstacle-50-dense-2.html:131 -	300	127	2	74.45000000000007	105.45500000000008
obstacle-50-dense-2.html:131 -	300	128	2	119.32487309644672	55.614213197969555
obstacle-50-dense-2.html:131 -	300	129	2	55.43499999999999	87.20999999999995
obstacle-50-dense-2.html:131 -	300	130	2	26.505000000000003	136.1549999999999
obstacle-50-dense-2.html:131 -	300	131	2	69.18090452261305	89.20603015075378
obstacle-50-dense-2.html:131 -	300	132	2	85.7989949748744	5.095477386934677
obstacle-50-dense-2.html:131 -	300	133	2	64.33500000000001	25.54499999999999
obstacle-50-dense-2.html:131 -	300	134	2	133.85858585858574	98.13131313131322
obstacle-50-dense-2.html:131 -	300	135	2	12.375000000000002	55.820000000000014
obstacle-50-dense-2.html:131 -	300	136	2	120.68999999999997	104.94999999999997
obstacle-50-dense-2.html:131 -	300	137	2	49.532338308457724	108.07960199004975
obstacle-50-dense-2.html:131 -	300	138	2	104.64500000000004	47.87000000000002
obstacle-50-dense-2.html:131 -	300	139	2	139.9795918367347	54.87244897959183
obstacle-50-dense-2.html:131 -	300	140	2	54.98507462686568	130.68656716417908
obstacle-50-dense-2.html:131 -	300	141	2	143.86802030456852	87.62436548223349
obstacle-50-dense-2.html:131 -	300	142	2	23.363636363636367	85.58080808080805
obstacle-50-dense-2.html:131 -	300	143	2	13.276381909547736	71.31658291457285
obstacle-50-dense-2.html:131 -	300	144	2	40.02499999999999	33.455000000000005
obstacle-50-dense-2.html:131 -	300	145	2	49.07500000000002	42.145
obstacle-50-dense-2.html:131 -	300	146	2	66.10999999999999	119.69
obstacle-50-dense-2.html:131 -	300	147	2	113.20895522388055	21.223880597014926
obstacle-50-dense-2.html:131 -	300	148	2	99.83499999999995	88.84000000000005
obstacle-50-dense-2.html:131 -	300	149	2	89.04499999999999	23.35999999999999
obstacle-50-dense-2.html:131 -	300	150	2	12.895000000000001	107.64999999999992
obstacle-50-dense-2.html:131 -	310	101	2	102.62	73.58000000000004
obstacle-50-dense-2.html:131 -	310	102	2	149.43718592964825	135.81909547738698
obstacle-50-dense-2.html:131 -	310	103	2	77.74129353233832	73.15422885572143
obstacle-50-dense-2.html:131 -	310	104	2	34.80999999999999	56.175000000000004
obstacle-50-dense-2.html:131 -	310	105	2	18.54	39.65500000000001
obstacle-50-dense-2.html:131 -	310	106	2	103.52020202020208	9.474747474747472
obstacle-50-dense-2.html:131 -	310	107	2	69.79899497487436	7.9798994974874375
obstacle-50-dense-2.html:131 -	310	108	2	133.21827411167513	74.65989847715737
obstacle-50-dense-2.html:131 -	310	109	2	87.64499999999998	135.32500000000016
obstacle-50-dense-2.html:131 -	310	110	2	130.3451776649747	63.45177664974621
obstacle-50-dense-2.html:131 -	310	111	2	107.42929292929293	114.8030303030303
obstacle-50-dense-2.html:131 -	310	112	2	118.36999999999998	38.63999999999999
obstacle-50-dense-2.html:131 -	310	113	2	122.49748743718592	148.1105527638191
obstacle-50-dense-2.html:131 -	310	114	2	126.61111111111116	124.10101010101006
obstacle-50-dense-2.html:131 -	310	115	2	140.87817258883248	42.060913705583765
obstacle-50-dense-2.html:131 -	310	116	2	53.79499999999999	16.110000000000007
obstacle-50-dense-2.html:131 -	310	117	2	71.80500000000002	52.885000000000005
obstacle-50-dense-2.html:131 -	310	118	2	38.02985074626864	79.52736318407958
obstacle-50-dense-2.html:131 -	310	119	2	88.31840796019902	119.6268656716418
obstacle-50-dense-2.html:131 -	310	121	2	12.21827411167513	92.9340101522843
obstacle-50-dense-2.html:131 -	310	122	2	106.94949494949495	140.90404040404053
obstacle-50-dense-2.html:131 -	310	123	2	40.695	125.94499999999995
obstacle-50-dense-2.html:131 -	310	124	2	41.154999999999994	0.3349999999999996
obstacle-50-dense-2.html:131 -	310	125	2	109.81313131313131	129.8535353535354
obstacle-50-dense-2.html:131 -	310	126	2	147.69	23.479999999999993
obstacle-50-dense-2.html:131 -	310	127	2	74.69	105.44
obstacle-50-dense-2.html:131 -	310	128	2	119.32487309644672	55.614213197969555
obstacle-50-dense-2.html:131 -	310	129	2	55.43499999999999	87.20999999999995
obstacle-50-dense-2.html:131 -	310	130	2	26.505000000000003	136.1549999999999
obstacle-50-dense-2.html:131 -	310	131	2	69.18090452261305	89.20603015075378
obstacle-50-dense-2.html:131 -	310	132	2	85.73366834170851	5.180904522613065
obstacle-50-dense-2.html:131 -	310	133	2	64.33500000000001	25.54499999999999
obstacle-50-dense-2.html:131 -	310	134	2	133.85858585858574	98.13131313131322
obstacle-50-dense-2.html:131 -	310	135	2	12.375000000000002	55.820000000000014
obstacle-50-dense-2.html:131 -	310	136	2	120.68999999999997	104.94999999999997
obstacle-50-dense-2.html:131 -	310	137	2	49.51741293532336	108.10945273631837
obstacle-50-dense-2.html:131 -	310	138	2	104.60500000000003	47.935
obstacle-50-dense-2.html:131 -	310	139	2	139.9795918367347	54.87244897959183
obstacle-50-dense-2.html:131 -	310	140	2	54.89552238805971	130.41293532338292
obstacle-50-dense-2.html:131 -	310	141	2	143.86802030456852	87.62436548223349
obstacle-50-dense-2.html:131 -	310	142	2	23.363636363636367	85.58080808080805
