the-wall-v2-blue.html:30 -	time	id	type	x	y	below wall
the-wall-v2-blue.html:156 -	1000	54	2	80.74000000000008	23.630000000000006	false
the-wall-v2-blue.html:156 -	1000	55	2	4.715000000000001	13.619999999999996	false
the-wall-v2-blue.html:156 -	1000	56	2	136.90499999999994	31.325000000000006	false
the-wall-v2-blue.html:156 -	1000	57	2	115.94581280788181	124.23152709359604	true
the-wall-v2-blue.html:156 -	1000	58	2	10.454999999999993	63.95499999999999	false
the-wall-v2-blue.html:156 -	1000	59	2	11.771144278606966	54.50248756218907	false
the-wall-v2-blue.html:156 -	1000	60	2	33.693069306930674	9.594059405940595	false
the-wall-v2-blue.html:156 -	1000	61	2	39.36318407960201	64.5572139303483	false
the-wall-v2-blue.html:156 -	1000	62	2	54.17821782178222	14.054455445544559	false
the-wall-v2-blue.html:156 -	1000	63	2	81.87562189054727	78.44278606965177	true
the-wall-v2-blue.html:156 -	1000	64	2	65.66831683168321	13.846534653465344	false
the-wall-v2-blue.html:156 -	1000	65	2	45.019900497512445	9.184079601990048	false
the-wall-v2-blue.html:156 -	1000	66	2	95.72636815920404	37.50248756218907	false
the-wall-v2-blue.html:156 -	1000	67	2	6.810945273631842	24.70149253731345	false
the-wall-v2-blue.html:156 -	1000	68	2	20.57711442786069	38.910447761194014	false
the-wall-v2-blue.html:156 -	1000	69	2	75.49504950495043	68.50000000000001	false
the-wall-v2-blue.html:156 -	1000	20	2	7.059405940594056	139.1138613861387	true
the-wall-v2-blue.html:156 -	1000	21	2	7.402010050251254	24.75376884422112	false
the-wall-v2-blue.html:156 -	1000	22	2	10.706467661691537	15.273631840796012	false
the-wall-v2-blue.html:156 -	1000	23	2	38.71782178217819	7.673267326732674	false
the-wall-v2-blue.html:156 -	1000	24	2	73.36138613861385	30.752475247524742	false
the-wall-v2-blue.html:156 -	1000	25	2	6.71144278606965	51.30348258706467	false
the-wall-v2-blue.html:156 -	1000	26	2	57.76119402985073	8.129353233830845	false
the-wall-v2-blue.html:156 -	1000	27	2	63.06965174129353	39.6268656716418	false
the-wall-v2-blue.html:156 -	1000	28	2	36.412935323383074	52.74626865671642	false
the-wall-v2-blue.html:156 -	1000	29	2	72.83582089552239	8.01990049751243	false
the-wall-v2-blue.html:156 -	1000	30	2	46.80597014925374	68.05472636815924	false
the-wall-v2-blue.html:156 -	1000	31	2	117.99504950495047	50.79702970297032	false
the-wall-v2-blue.html:156 -	1000	32	2	103.445	3.73	false
the-wall-v2-blue.html:156 -	1000	33	2	46.7	50.509999999999984	false
the-wall-v2-blue.html:156 -	1000	34	2	10.094059405940593	7.891089108910894	false
the-wall-v2-blue.html:156 -	1000	35	2	141.50753768844228	60.20603015075376	false
the-wall-v2-blue.html:156 -	1000	36	2	141.87999999999997	55.66000000000001	false
the-wall-v2-blue.html:156 -	1000	37	2	38.24378109452735	29.98507462686567	false
the-wall-v2-blue.html:156 -	1000	38	2	121.9158415841584	33.97029702970296	false
the-wall-v2-blue.html:156 -	1000	39	2	110.71144278606965	17.90049751243781	false
the-wall-v2-blue.html:156 -	1000	40	2	27.189054726368163	62.666666666666664	false
the-wall-v2-blue.html:156 -	1000	41	2	48.83168316831682	108.12376237623756	true
the-wall-v2-blue.html:156 -	1000	42	2	85.75621890547266	38.99502487562191	false
the-wall-v2-blue.html:156 -	1000	43	2	95.59203980099505	46.51243781094528	false
the-wall-v2-blue.html:156 -	1000	44	2	138.02985074626866	5.039800995024875	false
the-wall-v2-blue.html:156 -	1000	45	2	133.81094527363186	18.009950248756223	false
the-wall-v2-blue.html:156 -	1000	46	2	27.638613861386144	36.61881188118813	false
the-wall-v2-blue.html:156 -	1000	47	2	17.55721393034826	57.78109452736318	false
the-wall-v2-blue.html:156 -	1000	48	2	7.656716417910449	38.273631840796035	false
the-wall-v2-blue.html:156 -	1000	49	2	56.34158415841584	46.76732673267326	false
the-wall-v2-blue.html:156 -	1000	50	2	61.945812807881765	62.9950738916256	false
the-wall-v2-blue.html:156 -	1000	51	2	60.02985074626866	22.96019900497513	false
the-wall-v2-blue.html:156 -	1000	52	2	131.95522388059703	24.46766169154229	false
the-wall-v2-blue.html:156 -	1000	53	2	80.74876847290646	72.16748768472911	false
the-wall-v2-blue.html:156 -	1000	54	2	137.85148514851494	33.608910891089124	false
the-wall-v2-blue.html:156 -	1000	55	2	49.5820895522388	10.393034825870652	false
the-wall-v2-blue.html:156 -	1000	56	2	46.741293532338275	32.1542288557214	false
the-wall-v2-blue.html:156 -	1000	57	2	126.41293532338308	56.79601990049752	false
the-wall-v2-blue.html:156 -	1000	58	2	98.40099009900993	28.00990099009901	false
the-wall-v2-blue.html:156 -	1000	59	2	106.55500000000005	4.990000000000004	false
the-wall-v2-blue.html:156 -	1000	60	2	135.39000000000007	11.375000000000005	false
the-wall-v2-blue.html:156 -	1000	61	2	139.2338308457711	42.82089552238807	false
the-wall-v2-blue.html:156 -	1000	62	2	77.08457711442787	16.56218905472637	false
the-wall-v2-blue.html:156 -	1000	63	2	102.0199004975125	54.47263681592038	false
the-wall-v2-blue.html:156 -	1000	64	2	109.06467661691543	30.532338308457714	false
the-wall-v2-blue.html:156 -	1000	65	2	31.03980099502488	13.208955223880595	false
the-wall-v2-blue.html:156 -	1000	66	2	86.2487562189055	24.303482587064668	false
the-wall-v2-blue.html:156 -	1000	67	2	18.792079207920793	36.10891089108908	false
the-wall-v2-blue.html:156 -	1000	68	2	22.275000000000002	12.399999999999997	false
the-wall-v2-blue.html:156 -	1000	69	2	96.51741293532339	10.497512437810952	false
the-wall-v2-blue.html:156 -	1000	20	2	111.7810945273632	42.477611940298516	false
the-wall-v2-blue.html:156 -	1000	21	2	71.07425742574256	30.43069306930693	false
the-wall-v2-blue.html:156 -	1000	22	2	83.91499999999999	14.595000000000002	false
the-wall-v2-blue.html:156 -	1000	23	2	85.28358208955233	138.6019900497512	true
the-wall-v2-blue.html:156 -	1000	24	2	34.56435643564357	29.584158415841575	false
the-wall-v2-blue.html:156 -	1000	25	2	118.24378109452735	12.039800995024878	false
the-wall-v2-blue.html:156 -	1000	26	2	134.6169154228855	62.820895522388035	false
the-wall-v2-blue.html:156 -	1000	27	2	27.805970149253735	2.5522388059701515	false
the-wall-v2-blue.html:156 -	1000	28	2	140.8507462686568	11.159203980099505	false
the-wall-v2-blue.html:156 -	1000	29	2	101.60696517412937	17.84079601990049	false
the-wall-v2-blue.html:156 -	1000	30	2	138.14	43.635	false
the-wall-v2-blue.html:156 -	1000	31	2	144.56500000000003	53.319999999999986	false
the-wall-v2-blue.html:156 -	1000	32	2	51.18226600985222	42.55172413793107	false
the-wall-v2-blue.html:156 -	1000	33	2	113.16336633663363	58.43069306930694	false
the-wall-v2-blue.html:156 -	1000	34	2	22.183168316831683	44.57920792079208	false
the-wall-v2-blue.html:156 -	1000	35	2	32.86499999999999	43.64000000000003	false
the-wall-v2-blue.html:156 -	1000	36	2	52.04975124378105	53.57213930348256	false
the-wall-v2-blue.html:156 -	1000	37	2	39.0990099009901	49.32673267326733	false
the-wall-v2-blue.html:156 -	1000	38	2	72.34158415841591	17.425742574257427	false
the-wall-v2-blue.html:156 -	1000	39	2	5.671641791044774	36.90049751243779	false
the-wall-v2-blue.html:156 -	1000	40	2	97.28217821782178	46.65841584158414	false
the-wall-v2-blue.html:156 -	1000	41	2	12.17412935323383	29.716417910447763	false
the-wall-v2-blue.html:156 -	1000	42	2	6.78894472361809	13.547738693467343	false
the-wall-v2-blue.html:156 -	1000	43	2	93.2636815920398	36.22388059701492	false
the-wall-v2-blue.html:156 -	1000	44	2	11.297029702970299	49.99009900990099	false
the-wall-v2-blue.html:156 -	1000	45	2	76.79104477611942	40.00995024875622	false
the-wall-v2-blue.html:156 -	1000	46	2	126.72636815920404	53.203980099502495	false
the-wall-v2-blue.html:156 -	1000	47	2	68.86069651741293	63.70646766169154	false
the-wall-v2-blue.html:156 -	1000	48	2	88.70149253731346	6.577114427860698	false
the-wall-v2-blue.html:156 -	1000	49	2	5.183168316831683	58.28217821782177	false
the-wall-v2-blue.html:156 -	1000	50	2	106.0841584158416	141.02970297029702	true
the-wall-v2-blue.html:156 -	1000	51	2	16.97029702970298	113.04950495049505	true
the-wall-v2-blue.html:156 -	1000	52	2	28.88557213930349	12.746268656716422	false
the-wall-v2-blue.html:156 -	1000	53	2	60.82352941176471	57.81372549019607	false
the-wall-v2-blue.html:156 -	1000	54	2	92.56716417910444	25.885572139303473	false
the-wall-v2-blue.html:156 -	1000	55	2	125.57213930348259	9.36318407960199	false
the-wall-v2-blue.html:156 -	1000	56	2	55.88118811881192	32.762376237623776	false
the-wall-v2-blue.html:156 -	1000	57	2	107.6766169154229	9.965174129353233	false
the-wall-v2-blue.html:156 -	1000	58	2	136.25373134328353	10.039800995024871	false
the-wall-v2-blue.html:156 -	1000	59	2	19.318407960199007	5.452736318407959	false
the-wall-v2-blue.html:156 -	1000	60	2	41.66499999999999	12.145000000000007	false
the-wall-v2-blue.html:156 -	1000	61	2	145.33830845771155	26.18407960199006	false
the-wall-v2-blue.html:156 -	1000	62	2	50.373134328358205	13.049751243781097	false
the-wall-v2-blue.html:156 -	1000	63	2	85.6268656716418	54.42786069651742	false
the-wall-v2-blue.html:156 -	1000	64	2	130.01485148514845	27.70792079207921	false
the-wall-v2-blue.html:156 -	1000	65	2	57.79207920792077	13.633663366336638	false
the-wall-v2-blue.html:156 -	1000	66	2	7.177339901477834	116.11330049261079	true
the-wall-v2-blue.html:156 -	1000	67	2	20.230000000000015	21.919999999999998	false
the-wall-v2-blue.html:156 -	1000	68	2	76.88613861386136	140.3663366336634	true
the-wall-v2-blue.html:156 -	1000	69	2	67.08999999999997	11.519999999999996	false
