obstacle-50-dense.html:30 -	time	id	type	x	y
obstacle-50-dense.html:131 -	120	144	2	37.68499999999999	28.485
obstacle-50-dense.html:131 -	120	145	2	60.29850746268659	41.17412935323382
obstacle-50-dense.html:131 -	120	146	2	72.21500000000003	121.95000000000005
obstacle-50-dense.html:131 -	120	147	2	106.77499999999999	23.41999999999999
obstacle-50-dense.html:131 -	120	148	2	101.535	89.34999999999997
obstacle-50-dense.html:131 -	120	149	2	87.52499999999999	22.315000000000012
obstacle-50-dense.html:131 -	120	150	2	12.395	107.115
obstacle-50-dense.html:131 -	130	101	2	84.52261306532667	69.53768844221105
obstacle-50-dense.html:131 -	130	102	2	4.400000000000001	137.08000000000004
obstacle-50-dense.html:131 -	130	103	2	74.26633165829146	74.5276381909548
obstacle-50-dense.html:131 -	130	104	2	23.645000000000003	42.405
obstacle-50-dense.html:131 -	130	105	2	11.285	22.209999999999997
obstacle-50-dense.html:131 -	130	106	2	107.75757575757574	9.525252525252528
obstacle-50-dense.html:131 -	130	107	2	70.60000000000002	9.379999999999999
obstacle-50-dense.html:131 -	130	108	2	132.3673469387755	74.19387755102046
obstacle-50-dense.html:131 -	130	109	2	88.6381909547739	134.9748743718594
obstacle-50-dense.html:131 -	130	110	2	130.32820512820518	62.584615384615404
obstacle-50-dense.html:131 -	130	111	2	105.57286432160801	110.76884422110554
obstacle-50-dense.html:131 -	130	112	2	118.42786069651744	38.47761194029851
obstacle-50-dense.html:131 -	130	113	2	123.05025125628133	143.97487437185933
obstacle-50-dense.html:131 -	130	114	2	124.66499999999996	121.485
obstacle-50-dense.html:131 -	130	115	2	141.4591836734694	41.85714285714286
obstacle-50-dense.html:131 -	130	116	2	58.46231155778896	15.68341708542714
obstacle-50-dense.html:131 -	130	117	2	73.08000000000003	55.2
obstacle-50-dense.html:131 -	130	118	2	44.25125628140705	47.07035175879399
obstacle-50-dense.html:131 -	130	119	2	89.23499999999999	117.71500000000003
obstacle-50-dense.html:131 -	130	121	2	11.232323232323235	93.31818181818181
obstacle-50-dense.html:131 -	130	122	2	105.31658291457282	139.6683417085426
obstacle-50-dense.html:131 -	130	123	2	39.805000000000014	122.99500000000002
obstacle-50-dense.html:131 -	130	124	2	41.24623115577892	149.66834170854273
obstacle-50-dense.html:131 -	130	125	2	110.41116751269031	128.0609137055838
obstacle-50-dense.html:131 -	130	126	2	5.818181818181823	25.353535353535367
obstacle-50-dense.html:131 -	130	127	2	76.81500000000005	104.54500000000002
obstacle-50-dense.html:131 -	130	128	2	119.37755102040813	55.61224489795917
obstacle-50-dense.html:131 -	130	129	2	56.08040201005026	83.54773869346737
obstacle-50-dense.html:131 -	130	130	2	27.379999999999995	136.43999999999988
obstacle-50-dense.html:131 -	130	131	2	70.1809045226131	87.52763819095478
obstacle-50-dense.html:131 -	130	132	2	86.32663316582915	4.9949748743718585
obstacle-50-dense.html:131 -	130	133	2	55.507537688442206	26.28643216080402
obstacle-50-dense.html:131 -	130	134	2	134.93969849246244	101.07035175879398
obstacle-50-dense.html:131 -	130	135	2	10.054999999999998	51.27999999999999
obstacle-50-dense.html:131 -	130	136	2	120.435	103.85000000000008
obstacle-50-dense.html:131 -	130	137	2	57.79000000000001	115.95999999999997
obstacle-50-dense.html:131 -	130	138	2	104.54500000000002	52.045
obstacle-50-dense.html:131 -	130	139	2	139.85051546391753	54.57731958762884
obstacle-50-dense.html:131 -	130	140	2	54.89552238805971	133.044776119403
obstacle-50-dense.html:131 -	130	141	2	143.1161616161616	87.61111111111117
obstacle-50-dense.html:131 -	130	142	2	23.608040201005032	86.78894472361814
obstacle-50-dense.html:131 -	130	143	2	11.524999999999999	70.94500000000001
obstacle-50-dense.html:131 -	130	144	2	37.68499999999999	28.485
obstacle-50-dense.html:131 -	130	145	2	60.13000000000003	41.189999999999955
obstacle-50-dense.html:131 -	130	146	2	72.2139303482587	121.90049751243778
obstacle-50-dense.html:131 -	130	147	2	106.76999999999998	23.434999999999988
obstacle-50-dense.html:131 -	130	148	2	101.535	89.34999999999997
obstacle-50-dense.html:131 -	130	149	2	87.53266331658283	22.366834170854286
obstacle-50-dense.html:131 -	130	150	2	12.395	107.115
obstacle-50-dense.html:131 -	140	101	2	84.47236180904521	69.45226130653263
obstacle-50-dense.html:131 -	140	102	2	4.400000000000001	137.08000000000004
obstacle-50-dense.html:131 -	140	103	2	74.26633165829146	74.51256281407038
obstacle-50-dense.html:131 -	140	104	2	23.76000000000001	42.49500000000001
obstacle-50-dense.html:131 -	140	105	2	11.335000000000003	22.294999999999987
obstacle-50-dense.html:131 -	140	106	2	107.75757575757574	9.525252525252528
obstacle-50-dense.html:131 -	140	107	2	70.68	9.40000000000001
obstacle-50-dense.html:131 -	140	108	2	132.30456852791878	74.1725888324873
obstacle-50-dense.html:131 -	140	109	2	88.59798994974871	134.93467336683426
obstacle-50-dense.html:131 -	140	110	2	130.32820512820518	62.584615384615404
obstacle-50-dense.html:131 -	140	111	2	105.59999999999997	110.74500000000003
obstacle-50-dense.html:131 -	140	112	2	118.34825870646769	38.49751243781094
obstacle-50-dense.html:131 -	140	113	2	123.05025125628133	143.97487437185933
obstacle-50-dense.html:131 -	140	114	2	124.66499999999996	121.485
obstacle-50-dense.html:131 -	140	115	2	141.4591836734694	41.85714285714286
obstacle-50-dense.html:131 -	140	116	2	58.47236180904523	15.613065326633166
obstacle-50-dense.html:131 -	140	117	2	73.07035175879402	55.185929648241185
obstacle-50-dense.html:131 -	140	118	2	44.25125628140705	47.07035175879399
obstacle-50-dense.html:131 -	140	119	2	89.23499999999999	117.71500000000003
obstacle-50-dense.html:131 -	140	121	2	11.26633165829146	93.30653266331657
obstacle-50-dense.html:131 -	140	122	2	105.31658291457282	139.6683417085426
obstacle-50-dense.html:131 -	140	123	2	39.78000000000002	123.21499999999995
obstacle-50-dense.html:131 -	140	124	2	41.24623115577892	149.66834170854273
obstacle-50-dense.html:131 -	140	125	2	110.41116751269031	128.0609137055838
obstacle-50-dense.html:131 -	140	126	2	5.874999999999999	25.430000000000003
obstacle-50-dense.html:131 -	140	127	2	76.89054726368161	104.54726368159201
obstacle-50-dense.html:131 -	140	128	2	119.41326530612243	55.474489795918366
obstacle-50-dense.html:131 -	140	129	2	56.08040201005026	83.54773869346737
obstacle-50-dense.html:131 -	140	130	2	27.379999999999995	136.43999999999988
obstacle-50-dense.html:131 -	140	131	2	70.1809045226131	87.52763819095478
obstacle-50-dense.html:131 -	140	132	2	86.38693467336684	4.904522613065326
obstacle-50-dense.html:131 -	140	133	2	55.51999999999997	26.265000000000004
obstacle-50-dense.html:131 -	140	134	2	134.93969849246244	101.07035175879398
obstacle-50-dense.html:131 -	140	135	2	10.054999999999998	51.27999999999999
obstacle-50-dense.html:131 -	140	136	2	120.47000000000003	103.785
obstacle-50-dense.html:131 -	140	137	2	57.70499999999998	116.05000000000001
obstacle-50-dense.html:131 -	140	138	2	104.49499999999999	52.045
obstacle-50-dense.html:131 -	140	139	2	139.85051546391753	54.57731958762884
obstacle-50-dense.html:131 -	140	140	2	55.089999999999975	133.26500000000016
obstacle-50-dense.html:131 -	140	141	2	143.1161616161616	87.61111111111117
obstacle-50-dense.html:131 -	140	142	2	23.63636363636363	86.7676767676768
obstacle-50-dense.html:131 -	140	143	2	11.393939393939393	70.91919191919192
obstacle-50-dense.html:131 -	140	144	2	37.68499999999999	28.485
obstacle-50-dense.html:131 -	140	145	2	60.090452261306545	41.211055276381884
obstacle-50-dense.html:131 -	140	146	2	72.20500000000004	121.95000000000003
obstacle-50-dense.html:131 -	140	147	2	106.83999999999997	23.425000000000004
obstacle-50-dense.html:131 -	140	148	2	101.535	89.34999999999997
obstacle-50-dense.html:131 -	140	149	2	87.53266331658283	22.366834170854286
obstacle-50-dense.html:131 -	140	150	2	12.395	107.115
obstacle-50-dense.html:131 -	150	101	2	84.47236180904521	69.45226130653263
obstacle-50-dense.html:131 -	150	102	2	4.400000000000001	137.08000000000004
obstacle-50-dense.html:131 -	150	103	2	74.26633165829146	74.51256281407038
obstacle-50-dense.html:131 -	150	104	2	23.76000000000001	42.49500000000001
obstacle-50-dense.html:131 -	150	105	2	11.335000000000003	22.294999999999987
obstacle-50-dense.html:131 -	150	106	2	107.75757575757574	9.525252525252528
obstacle-50-dense.html:131 -	150	107	2	70.72864321608034	9.376884422110555
obstacle-50-dense.html:131 -	150	108	2	132.30456852791878	74.1725888324873
obstacle-50-dense.html:131 -	150	109	2	88.6	134.88500000000005
obstacle-50-dense.html:131 -	150	110	2	130.32820512820518	62.584615384615404
obstacle-50-dense.html:131 -	150	111	2	105.59999999999997	110.74500000000003
obstacle-50-dense.html:131 -	150	112	2	118.34825870646769	38.49751243781094
obstacle-50-dense.html:131 -	150	113	2	123.00500000000004	143.95500000000007
obstacle-50-dense.html:131 -	150	114	2	124.92039800995015	121.5422885572139
obstacle-50-dense.html:131 -	150	115	2	141.4591836734694	41.85714285714286
obstacle-50-dense.html:131 -	150	116	2	58.47474747474746	15.530303030303035
obstacle-50-dense.html:131 -	150	117	2	73.07035175879402	55.185929648241185
obstacle-50-dense.html:131 -	150	118	2	44.22999999999999	47.03499999999999
obstacle-50-dense.html:131 -	150	119	2	89.25125628140705	117.67839195979901
obstacle-50-dense.html:131 -	150	121	2	11.232323232323235	93.31818181818181
obstacle-50-dense.html:131 -	150	122	2	105.27272727272722	139.66666666666657
obstacle-50-dense.html:131 -	150	123	2	39.532338308457724	123.04477611940294
obstacle-50-dense.html:131 -	150	124	2	41.24623115577892	149.66834170854273
obstacle-50-dense.html:131 -	150	125	2	110.41116751269031	128.0609137055838
obstacle-50-dense.html:131 -	150	126	2	5.874999999999999	25.430000000000003
obstacle-50-dense.html:131 -	150	127	2	76.83500000000008	104.435
obstacle-50-dense.html:131 -	150	128	2	119.41326530612243	55.474489795918366
obstacle-50-dense.html:131 -	150	129	2	56.08040201005026	83.54773869346737
obstacle-50-dense.html:131 -	150	130	2	27.379999999999995	136.43999999999988
obstacle-50-dense.html:131 -	150	131	2	70.1809045226131	87.52763819095478
obstacle-50-dense.html:131 -	150	132	2	86.37185929648248	4.92964824120603
obstacle-50-dense.html:131 -	150	133	2	55.51999999999997	26.114999999999988
obstacle-50-dense.html:131 -	150	134	2	134.93969849246244	101.07035175879398
obstacle-50-dense.html:131 -	150	135	2	10.054999999999998	51.27999999999999
obstacle-50-dense.html:131 -	150	136	2	120.48241206030148	103.83919597989953
obstacle-50-dense.html:131 -	150	137	2	57.74626865671642	116.03482587064673
obstacle-50-dense.html:131 -	150	138	2	104.54499999999996	51.89499999999997
obstacle-50-dense.html:131 -	150	139	2	139.85051546391753	54.57731958762884
obstacle-50-dense.html:131 -	150	140	2	54.9900497512438	133.3980099502489
obstacle-50-dense.html:131 -	150	141	2	143.1161616161616	87.61111111111117
obstacle-50-dense.html:131 -	150	142	2	23.67171717171715	86.83333333333337
obstacle-50-dense.html:131 -	150	143	2	11.391959798994973	70.95477386934677
obstacle-50-dense.html:131 -	150	144	2	37.67336683417082	28.42713567839195
obstacle-50-dense.html:131 -	150	145	2	60.03000000000003	41.16
obstacle-50-dense.html:131 -	150	146	2	72.2587064676617	121.76616915422886
obstacle-50-dense.html:131 -	150	147	2	106.92500000000001	23.395000000000007
obstacle-50-dense.html:131 -	150	148	2	101.535	89.34999999999997
obstacle-50-dense.html:131 -	150	149	2	87.53266331658283	22.366834170854286
obstacle-50-dense.html:131 -	150	150	2	12.395	107.115
obstacle-50-dense.html:131 -	160	101	2	84.47236180904521	69.45226130653263
obstacle-50-dense.html:131 -	160	102	2	4.400000000000001	137.08000000000004
obstacle-50-dense.html:131 -	160	103	2	74.26633165829146	74.51256281407038
obstacle-50-dense.html:131 -	160	104	2	23.76000000000001	42.49500000000001
obstacle-50-dense.html:131 -	160	105	2	11.335000000000003	22.294999999999987
obstacle-50-dense.html:131 -	160	106	2	107.75757575757574	9.525252525252528
obstacle-50-dense.html:131 -	160	107	2	70.83838383838383	9.37878787878788
obstacle-50-dense.html:131 -	160	108	2	132.3673469387755	74.19387755102046
obstacle-50-dense.html:131 -	160	109	2	88.55000000000001	134.84000000000003
obstacle-50-dense.html:131 -	160	110	2	130.30927835051554	62.58762886597939
obstacle-50-dense.html:131 -	160	111	2	105.57286432160801	110.76884422110554
obstacle-50-dense.html:131 -	160	112	2	118.45	38.559999999999995
obstacle-50-dense.html:131 -	160	113	2	123.00500000000004	143.95500000000007
obstacle-50-dense.html:131 -	160	114	2	124.92039800995015	121.58208955223881
obstacle-50-dense.html:131 -	160	115	2	141.51530612244898	41.78571428571429
obstacle-50-dense.html:131 -	160	116	2	58.51499999999998	15.48
obstacle-50-dense.html:131 -	160	117	2	73.07035175879402	55.185929648241185
obstacle-50-dense.html:131 -	160	118	2	44.23999999999999	47.029999999999994
obstacle-50-dense.html:131 -	160	119	2	89.25125628140705	117.67839195979901
obstacle-50-dense.html:131 -	160	121	2	11.232323232323235	93.31818181818181
obstacle-50-dense.html:131 -	160	122	2	105.27272727272722	139.66666666666657
obstacle-50-dense.html:131 -	160	123	2	39.45500000000002	123.13499999999999
obstacle-50-dense.html:131 -	160	124	2	41.24623115577892	149.66834170854273
obstacle-50-dense.html:131 -	160	125	2	110.41116751269031	128.0609137055838
obstacle-50-dense.html:131 -	160	126	2	5.874999999999999	25.430000000000003
obstacle-50-dense.html:131 -	160	127	2	76.84000000000002	104.445
obstacle-50-dense.html:131 -	160	128	2	119.41624365482231	55.54822335025379
obstacle-50-dense.html:131 -	160	129	2	56.08040201005026	83.54773869346737
obstacle-50-dense.html:131 -	160	130	2	27.379999999999995	136.43999999999988
obstacle-50-dense.html:131 -	160	131	2	70.1809045226131	87.52763819095478
obstacle-50-dense.html:131 -	160	132	2	86.44221105527636	4.839195979899499
obstacle-50-dense.html:131 -	160	133	2	55.57788944723619	26.125628140703515
obstacle-50-dense.html:131 -	160	134	2	134.93969849246244	101.07035175879398
obstacle-50-dense.html:131 -	160	135	2	10.054999999999998	51.27999999999999
obstacle-50-dense.html:131 -	160	136	2	120.435	103.85000000000008
obstacle-50-dense.html:131 -	160	137	2	57.750000000000014	116.17999999999998
obstacle-50-dense.html:131 -	160	138	2	104.47263681592044	51.970149253731336
obstacle-50-dense.html:131 -	160	139	2	139.82051282051282	54.61538461538462
obstacle-50-dense.html:131 -	160	140	2	55.07999999999999	133.51000000000005
obstacle-50-dense.html:131 -	160	141	2	143.1161616161616	87.61111111111117
obstacle-50-dense.html:131 -	160	142	2	23.67171717171715	86.83333333333337
obstacle-50-dense.html:131 -	160	143	2	11.391959798994973	70.95477386934677
obstacle-50-dense.html:131 -	160	144	2	37.694999999999986	28.410000000000004
obstacle-50-dense.html:131 -	160	145	2	60.03000000000003	41.16
obstacle-50-dense.html:131 -	160	146	2	72.25500000000001	121.715
obstacle-50-dense.html:131 -	160	147	2	106.92500000000001	23.395000000000007
obstacle-50-dense.html:131 -	160	148	2	101.535	89.34999999999997
obstacle-50-dense.html:131 -	160	149	2	87.47499999999997	22.38500000000001
obstacle-50-dense.html:131 -	160	150	2	12.395	107.115
obstacle-50-dense.html:131 -	170	101	2	84.47236180904521	69.45226130653263
obstacle-50-dense.html:131 -	170	102	2	4.400000000000001	137.08000000000004
obstacle-50-dense.html:131 -	170	103	2	74.26633165829146	74.51256281407038
obstacle-50-dense.html:131 -	170	104	2	23.76000000000001	42.49500000000001
obstacle-50-dense.html:131 -	170	105	2	11.335000000000003	22.294999999999987
obstacle-50-dense.html:131 -	170	106	2	107.75757575757574	9.525252525252528
obstacle-50-dense.html:131 -	170	107	2	70.8643216080402	9.371859296482416
obstacle-50-dense.html:131 -	170	108	2	132.30456852791878	74.1725888324873
obstacle-50-dense.html:131 -	170	109	2	88.59296482412059	134.83919597989953
obstacle-50-dense.html:131 -	170	110	2	130.32820512820518	62.584615384615404
obstacle-50-dense.html:131 -	170	111	2	105.65174129353231	110.84577114427863
obstacle-50-dense.html:131 -	170	112	2	118.43000000000005	38.52999999999999
obstacle-50-dense.html:131 -	170	113	2	123.00500000000004	143.95500000000007
obstacle-50-dense.html:131 -	170	114	2	124.87999999999992	121.59500000000004
obstacle-50-dense.html:131 -	170	115	2	141.43434343434345	41.671717171717205
obstacle-50-dense.html:131 -	170	116	2	58.54271356783922	15.437185929648246
obstacle-50-dense.html:131 -	170	117	2	73.07035175879402	55.185929648241185
obstacle-50-dense.html:131 -	170	118	2	44.23999999999999	47.029999999999994
obstacle-50-dense.html:131 -	170	119	2	89.21000000000004	117.70499999999996
obstacle-50-dense.html:131 -	170	121	2	11.232323232323235	93.31818181818181
obstacle-50-dense.html:131 -	170	122	2	105.27272727272722	139.66666666666657
obstacle-50-dense.html:131 -	170	123	2	39.42500000000001	123.20499999999998
obstacle-50-dense.html:131 -	170	124	2	41.24623115577892	149.66834170854273
obstacle-50-dense.html:131 -	170	125	2	110.41116751269031	128.0609137055838
obstacle-50-dense.html:131 -	170	126	2	5.874999999999999	25.430000000000003
obstacle-50-dense.html:131 -	170	127	2	77.0099502487562	104.4328358208955
obstacle-50-dense.html:131 -	170	128	2	119.41326530612243	55.474489795918366
obstacle-50-dense.html:131 -	170	129	2	56.08040201005026	83.54773869346737
obstacle-50-dense.html:131 -	170	130	2	27.379999999999995	136.43999999999988
obstacle-50-dense.html:131 -	170	131	2	70.1809045226131	87.52763819095478
obstacle-50-dense.html:131 -	170	132	2	86.49748743718592	4.859296482412063
obstacle-50-dense.html:131 -	170	133	2	55.56500000000002	26.115
obstacle-50-dense.html:131 -	170	134	2	134.93969849246244	101.07035175879398
obstacle-50-dense.html:131 -	170	135	2	10.054999999999998	51.27999999999999
obstacle-50-dense.html:131 -	170	136	2	120.435	103.85000000000008
obstacle-50-dense.html:131 -	170	137	2	57.70149253731343	116.13930348258704
obstacle-50-dense.html:131 -	170	138	2	104.61000000000006	51.82500000000001
obstacle-50-dense.html:131 -	170	139	2	139.85051546391753	54.57731958762884
obstacle-50-dense.html:131 -	170	140	2	55.189054726368155	133.71641791044766
obstacle-50-dense.html:131 -	170	141	2	143.1161616161616	87.61111111111117
obstacle-50-dense.html:131 -	170	142	2	23.67171717171715	86.83333333333337
obstacle-50-dense.html:131 -	170	143	2	11.391959798994973	70.95477386934677
obstacle-50-dense.html:131 -	170	144	2	37.694999999999986	28.410000000000004
obstacle-50-dense.html:131 -	170	145	2	60.03000000000003	41.16
obstacle-50-dense.html:131 -	170	146	2	72.16999999999999	121.69499999999995
obstacle-50-dense.html:131 -	170	147	2	106.92500000000001	23.395000000000007
obstacle-50-dense.html:131 -	170	148	2	101.535	89.34999999999997
obstacle-50-dense.html:131 -	170	149	2	87.43499999999997	22.430000000000003
obstacle-50-dense.html:131 -	170	150	2	12.395	107.115
obstacle-50-dense.html:131 -	180	101	2	84.47236180904521	69.45226130653263
obstacle-50-dense.html:131 -	180	102	2	4.400000000000001	137.08000000000004
obstacle-50-dense.html:131 -	180	103	2	74.37688442211055	74.45728643216087
obstacle-50-dense.html:131 -	180	104	2	23.76000000000001	42.49500000000001
obstacle-50-dense.html:131 -	180	105	2	11.335000000000003	22.294999999999987
obstacle-50-dense.html:131 -	180	106	2	107.75757575757574	9.525252525252528
obstacle-50-dense.html:131 -	180	107	2	70.8643216080402	9.371859296482416
obstacle-50-dense.html:131 -	180	108	2	132.3673469387755	74.19387755102046
obstacle-50-dense.html:131 -	180	109	2	88.55000000000001	134.84000000000003
obstacle-50-dense.html:131 -	180	110	2	130.32820512820518	62.584615384615404
obstacle-50-dense.html:131 -	180	111	2	105.62499999999996	110.86500000000002
obstacle-50-dense.html:131 -	180	112	2	118.49000000000007	38.484999999999985
obstacle-50-dense.html:131 -	180	113	2	123.00500000000004	143.95500000000007
obstacle-50-dense.html:131 -	180	114	2	124.8749999999999	121.55499999999999
obstacle-50-dense.html:131 -	180	115	2	141.43654822335026	41.66497461928934
obstacle-50-dense.html:131 -	180	116	2	58.54271356783922	15.437185929648246
obstacle-50-dense.html:131 -	180	117	2	73.07035175879402	55.185929648241185
obstacle-50-dense.html:131 -	180	118	2	44.23999999999999	47.029999999999994
obstacle-50-dense.html:131 -	180	119	2	89.21000000000004	117.67999999999996
obstacle-50-dense.html:131 -	180	121	2	11.26633165829146	93.30653266331657
obstacle-50-dense.html:131 -	180	122	2	105.27272727272722	139.66666666666657
obstacle-50-dense.html:131 -	180	123	2	39.42288557213933	123.15422885572136
obstacle-50-dense.html:131 -	180	124	2	41.24623115577892	149.66834170854273
obstacle-50-dense.html:131 -	180	125	2	110.41116751269031	128.0609137055838
obstacle-50-dense.html:131 -	180	126	2	5.874999999999999	25.430000000000003
obstacle-50-dense.html:131 -	180	127	2	77.05999999999999	104.40499999999999
obstacle-50-dense.html:131 -	180	128	2	119.41624365482231	55.54822335025379
obstacle-50-dense.html:131 -	180	129	2	56.100000000000016	83.56500000000003
obstacle-50-dense.html:131 -	180	130	2	27.379999999999995	136.43999999999988
obstacle-50-dense.html:131 -	180	131	2	70.26500000000006	87.49499999999999
obstacle-50-dense.html:131 -	180	132	2	86.49748743718592	4.859296482412063
obstacle-50-dense.html:131 -	180	133	2	55.56500000000002	26.115
obstacle-50-dense.html:131 -	180	134	2	134.93969849246244	101.07035175879398
obstacle-50-dense.html:131 -	180	135	2	10.054999999999998	51.27999999999999
obstacle-50-dense.html:131 -	180	136	2	120.38693467336685	103.98492462311556
obstacle-50-dense.html:131 -	180	137	2	57.70999999999998	116.24000000000001
obstacle-50-dense.html:131 -	180	138	2	104.55223880597013	51.875621890547286
obstacle-50-dense.html:131 -	180	139	2	139.85641025641024	54.517948717948705
obstacle-50-dense.html:131 -	180	140	2	55.259999999999984	133.97000000000006
obstacle-50-dense.html:131 -	180	141	2	143.1161616161616	87.61111111111117
obstacle-50-dense.html:131 -	180	142	2	23.63636363636363	86.7676767676768
obstacle-50-dense.html:131 -	180	143	2	11.393939393939393	70.91919191919192
obstacle-50-dense.html:131 -	180	144	2	37.694999999999986	28.410000000000004
obstacle-50-dense.html:131 -	180	145	2	60.03000000000003	41.16
obstacle-50-dense.html:131 -	180	146	2	72.21393034825873	121.83582089552243
obstacle-50-dense.html:131 -	180	147	2	106.92500000000001	23.395000000000007
obstacle-50-dense.html:131 -	180	148	2	101.535	89.34999999999997
obstacle-50-dense.html:131 -	180	149	2	87.43499999999997	22.430000000000003
obstacle-50-dense.html:131 -	180	150	2	12.395	107.115
obstacle-50-dense.html:131 -	190	101	2	84.47236180904521	69.45226130653263
obstacle-50-dense.html:131 -	190	102	2	4.400000000000001	137.08000000000004
obstacle-50-dense.html:131 -	190	103	2	74.42999999999999	74.48000000000006
obstacle-50-dense.html:131 -	190	104	2	23.76000000000001	42.49500000000001
obstacle-50-dense.html:131 -	190	105	2	11.335000000000003	22.294999999999987
obstacle-50-dense.html:131 -	190	106	2	107.75757575757574	9.525252525252528
obstacle-50-dense.html:131 -	190	107	2	70.89	9.400000000000002
obstacle-50-dense.html:131 -	190	108	2	132.265306122449	74.14795918367345
obstacle-50-dense.html:131 -	190	109	2	88.6	134.88500000000005
obstacle-50-dense.html:131 -	190	110	2	130.31443298969083	62.5979381443299
obstacle-50-dense.html:131 -	190	111	2	105.62499999999996	110.86500000000002
obstacle-50-dense.html:131 -	190	112	2	118.43781094527363	38.487562189054735
obstacle-50-dense.html:131 -	190	113	2	123.00500000000004	143.95500000000007
obstacle-50-dense.html:131 -	190	114	2	124.8749999999999	121.55499999999999
obstacle-50-dense.html:131 -	190	115	2	141.43434343434345	41.671717171717205
obstacle-50-dense.html:131 -	190	116	2	58.545	15.465000000000002
obstacle-50-dense.html:131 -	190	117	2	73.07035175879402	55.185929648241185
obstacle-50-dense.html:131 -	190	118	2	44.23999999999999	47.029999999999994
obstacle-50-dense.html:131 -	190	119	2	89.25999999999998	117.63499999999999
obstacle-50-dense.html:131 -	190	121	2	11.26633165829146	93.30653266331657
obstacle-50-dense.html:131 -	190	122	2	105.27272727272722	139.66666666666657
obstacle-50-dense.html:131 -	190	123	2	39.39500000000002	123.09499999999996
obstacle-50-dense.html:131 -	190	124	2	41.24623115577892	149.66834170854273
obstacle-50-dense.html:131 -	190	125	2	110.41116751269031	128.0609137055838
obstacle-50-dense.html:131 -	190	126	2	5.874999999999999	25.430000000000003
obstacle-50-dense.html:131 -	190	127	2	77.0099502487562	104.39303482587066
obstacle-50-dense.html:131 -	190	128	2	119.41326530612243	55.474489795918366
obstacle-50-dense.html:131 -	190	129	2	56.100000000000016	83.56500000000003
obstacle-50-dense.html:131 -	190	130	2	27.379999999999995	136.43999999999988
obstacle-50-dense.html:131 -	190	131	2	70.26500000000006	87.49499999999999
obstacle-50-dense.html:131 -	190	132	2	86.55276381909553	4.934673366834171
obstacle-50-dense.html:131 -	190	133	2	55.489999999999995	26.13
obstacle-50-dense.html:131 -	190	134	2	134.93969849246244	101.07035175879398
obstacle-50-dense.html:131 -	190	135	2	10.054999999999998	51.27999999999999
obstacle-50-dense.html:131 -	190	136	2	120.38693467336685	103.98492462311556
obstacle-50-dense.html:131 -	190	137	2	57.739999999999995	116.41000000000001
obstacle-50-dense.html:131 -	190	138	2	104.56499999999996	51.915000000000006
obstacle-50-dense.html:131 -	190	139	2	139.8153846153846	54.6051282051282
obstacle-50-dense.html:131 -	190	140	2	55.233830845771124	134.0447761194031
obstacle-50-dense.html:131 -	190	141	2	143.1005025125628	87.56783919597986
obstacle-50-dense.html:131 -	190	142	2	23.7005076142132	86.81218274111677
obstacle-50-dense.html:131 -	190	143	2	11.391959798994973	70.95477386934677
obstacle-50-dense.html:131 -	190	144	2	37.663316582914554	28.432160804020096
obstacle-50-dense.html:131 -	190	145	2	60.03000000000003	41.16
obstacle-50-dense.html:131 -	190	146	2	72.25500000000001	121.715
obstacle-50-dense.html:131 -	190	147	2	106.92500000000001	23.395000000000007
obstacle-50-dense.html:131 -	190	148	2	101.535	89.34999999999997
obstacle-50-dense.html:131 -	190	149	2	87.31	22.565000000000005
obstacle-50-dense.html:131 -	190	150	2	12.395	107.115
obstacle-50-dense.html:131 -	200	101	2	84.44723618090453	69.391959798995
obstacle-50-dense.html:131 -	200	102	2	4.400000000000001	137.08000000000004
obstacle-50-dense.html:131 -	200	103	2	74.33333333333333	74.48989898989902
obstacle-50-dense.html:131 -	200	104	2	23.715000000000003	42.51999999999999
obstacle-50-dense.html:131 -	200	105	2	11.31	22.269999999999992
obstacle-50-dense.html:131 -	200	106	2	107.75757575757574	9.525252525252528
obstacle-50-dense.html:131 -	200	107	2	70.89	9.400000000000002
obstacle-50-dense.html:131 -	200	108	2	132.30456852791878	74.1725888324873
obstacle-50-dense.html:131 -	200	109	2	88.55000000000001	134.84000000000003
obstacle-50-dense.html:131 -	200	110	2	130.31794871794884	62.569230769230785
obstacle-50-dense.html:131 -	200	111	2	105.62499999999996	110.86500000000002
obstacle-50-dense.html:131 -	200	112	2	118.45771144278606	38.51741293532339
obstacle-50-dense.html:131 -	200	113	2	123	143.80808080808094
obstacle-50-dense.html:131 -	200	114	2	124.8699999999999	121.53000000000002
obstacle-50-dense.html:131 -	200	115	2	141.43654822335026	41.66497461928934
obstacle-50-dense.html:131 -	200	116	2	58.54271356783922	15.437185929648246
obstacle-50-dense.html:131 -	200	117	2	73.07035175879402	55.185929648241185
obstacle-50-dense.html:131 -	200	118	2	44.23999999999999	47.029999999999994
obstacle-50-dense.html:131 -	200	119	2	89.30999999999996	117.58000000000004
obstacle-50-dense.html:131 -	200	121	2	11.232323232323235	93.31818181818181
obstacle-50-dense.html:131 -	200	122	2	105.27272727272722	139.66666666666657
obstacle-50-dense.html:131 -	200	123	2	39.39000000000002	123.16499999999995
obstacle-50-dense.html:131 -	200	124	2	41.24623115577892	149.66834170854273
obstacle-50-dense.html:131 -	200	125	2	110.41116751269031	128.0609137055838
